#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	1.8080995479e-03	7.9452419265e-06	-1.1697482666e-05	-1.3328400891e-06	-2.7826413832e-06	7.1946595250e-07	7.3272978563e-06	-4.3804716777e-08	2.7990335622e-08	-3.2774922654e-08	-7.5641576486e-09	-4.0999948596e-08	3.2004200001e-08
4.0000000000e-01	1.3211801639e-03	-2.7863229438e-06	1.2800652810e-05	-6.8250978842e-06	-1.2764700699e-05	-1.3966038815e-06	-1.4427947837e-05	9.3230736936e-08	7.2160105384e-07	1.4598673782e-07	-4.2423640749e-07	-1.6221063566e-07	7.8489461793e-08
6.0000000000e-01	7.5974304050e-04	-1.0684079423e-05	1.3189266420e-05	1.5446135575e-06	3.0427712564e-06	-9.9267234074e-07	-1.5830143639e-05	2.7495306956e-07	-3.1796329746e-06	-9.8611459000e-08	1.6950069840e-07	-1.3443494079e-07	6.6771840767e-08
8.0000000000e-01	4.3358372531e-04	-8.5381708698e-06	1.1313402965e-05	5.4270785366e-06	1.0169511697e-05	1.8130488365e-07	2.2726379177e-06	1.1650762263e-07	-1.8555067910e-06	-2.0568582780e-07	5.7585889588e-07	2.9775062511e-07	-1.5294885434e-07
1.0000000000e+00	2.4221062076e-04	-4.8843637258e-06	9.0951931569e-06	5.2797054618e-06	1.0012712094e-05	7.4983599367e-07	1.0915012232e-05	-8.1812079978e-09	3.9807756057e-07	-9.0244225974e-08	2.3475987845e-07	3.1152435420e-07	-1.5633716719e-07
1.2000000000e+00	1.3138022696e-04	-2.2852233500e-06	6.5441606477e-06	3.8826445023e-06	7.4824703793e-06	8.5158718048e-07	1.1073205049e-05	-9.4161633132e-08	1.4270680890e-06	3.4324271485e-08	-1.1798847293e-07	9.6987487008e-08	-4.4791439040e-08
1.4000000000e+00	6.9469146767e-05	-8.6906432137e-07	4.2851985458e-06	2.5183940429e-06	4.9073024214e-06	7.2295892222e-07	8.2721101817e-06	-1.3307802458e-07	1.4859886957e-06	8.6677691276e-08	-2.4083816088e-07	-7.0470958562e-08	3.8919030269e-08
1.6000000000e+00	3.6035918583e-05	-2.2091522703e-07	2.6209603047e-06	1.5218931494e-06	2.9820677205e-06	5.3015197242e-07	5.3813061923e-06	-1.3126336473e-07	1.1638914647e-06	8.8462584905e-08	-2.1915284938e-07	-1.3565980276e-07	6.8975011835e-08
1.8000000000e+00	1.8440119227e-05	2.4759936891e-08	1.5280865385e-06	8.8101509240e-07	1.7252035898e-06	3.5512732965e-07	3.2419889005e-06	-1.0725968053e-07	7.9693182158e-07	7.0179620504e-08	-1.5386045434e-07	-1.3465037809e-07	6.5727949936e-08
2.0000000000e+00	9.3480379801e-06	9.0101516380e-08	8.6124797926e-07	4.9577906698e-07	9.6522315589e-07	2.2388524764e-07	1.8633931687e-06	-7.8111702088e-08	5.0467835333e-07	4.9192305268e-08	-9.4072320873e-08	-1.0701267534e-07	5.0275999186e-08
2.2000000000e+00	4.7093970753e-06	8.7428965627e-08	4.7382976391e-07	2.7368018317e-07	5.2751328866e-07	1.3518397775e-07	1.0387590206e-06	-5.2613238811e-08	3.0405087279e-07	3.2033965345e-08	-5.2571818607e-08	-7.5652197941e-08	3.4209992200e-08
2.4000000000e+00	2.3631210450e-06	6.6133021339e-08	2.5614180228e-07	1.4904569102e-07	2.8350233827e-07	7.9103274510e-08	5.6720493488e-07	-3.3522683573e-08	1.7708751893e-07	1.9905383962e-08	-2.7509419928e-08	-4.9773630899e-08	2.1653128737e-08
2.6000000000e+00	1.1830572785e-06	4.4702738815e-08	1.3669961725e-07	8.0395966929e-08	1.5052735355e-07	4.5213364619e-08	3.0531779210e-07	-2.0504236426e-08	1.0070014535e-07	1.1966906723e-08	-1.3630386517e-08	-3.1202893436e-08	1.3059478806e-08
2.8000000000e+00	5.9163286191e-07	2.8324539765e-08	7.2270416667e-08	4.3072306308e-08	7.9218636107e-08	2.5381520192e-08	1.6270190217e-07	-1.2156563556e-08	5.6272665502e-08	7.0249223266e-09	-6.4178499654e-09	-1.8900010165e-08	7.6096215726e-09
3.0000000000e+00	2.9580793787e-07	1.7212547180e-08	3.7943446724e-08	2.2961099445e-08	4.1423376637e-08	1.4052029430e-08	8.6089324528e-08	-7.0394742106e-09	3.1040083673e-08	4.0495991715e-09	-2.8588901738e-09	-1.1163938985e-08	4.3225953551e-09
3.2000000000e+00	1.4796572401e-07	1.0160488679e-08	1.9819751051e-08	1.2196201809e-08	2.1559716966e-08	7.6951660479e-09	4.5323667484e-08	-4.0011718776e-09	1.6953969722e-08	2.3019772545e-09	-1.1872373422e-09	-6.4703606111e-09	2.4092947940e-09
3.4000000000e+00	7.4082484623e-08	5.8719079887e-09	1.0314466792e-08	6.4615159491e-09	1.1184209606e-08	4.1774036863e-09	2.3778146500e-08	-2.2408701014e-09	9.1905291676e-09	1.2938634993e-09	-4.4212741275e-10	-3.6956979876e-09	1.3231691148e-09
3.6000000000e+00	3.7138721706e-08	3.3397797692e-09	5.3535607630e-09	3.4170561395e-09	5.7886632787e-09	2.2520000220e-09	1.2444969769e-08	-1.2402776575e-09	4.9531336731e-09	7.2054889453e-10	-1.3150541536e-10	-2.0868448760e-09	7.1837511265e-10
3.8000000000e+00	1.8646800263e-08	1.8764461069e-09	2.7735690959e-09	1.8047823950e-09	2.9916434280e-09	1.2072121477e-09	6.5033073798e-09	-6.7997954915e-10	2.6573910436e-09	3.9817244390e-10	-1.4541533863e-11	-1.1677486133e-09	3.8645691272e-10
4.0000000000e+00	9.3783379292e-09	1.0441873208e-09	1.4351804132e-09	9.5241709444e-10	1.5447805924e-09	6.4415564924e-10	3.3952493955e-09	-3.6995354576e-10	1.4206930698e-09	2.1857208420e-10	2.1361588273e-11	-6.4872268269e-10	2.0633518162e-10
