#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	6.2461265948e-04	-1.1412654447e-20	2.8531636118e-21	-1.7118981671e-20	3.7091126953e-20	3.1384799730e-20	-1.1412654447e-20	-5.7063272236e-20	5.1356945012e-20	-9.9147435510e-20	1.0271389002e-19	-1.5977716226e-19	-2.7961003396e-19
4.0000000000e-01	1.0851496320e-04	-8.5594908354e-21	-4.2797454177e-21	-5.7063272236e-21	9.2727817384e-21	6.0629726751e-21	-7.1329090295e-22	-9.6294271898e-21	1.0699363544e-20	-1.4800786236e-20	1.9258854380e-20	-2.6035117958e-20	-4.8503781401e-20
6.0000000000e-01	3.0657021210e-05	-1.0699363544e-21	1.8723886202e-21	-1.4265818059e-21	2.6748408861e-21	1.6049045316e-21	-5.3496817721e-22	-2.0507113460e-21	3.3881317890e-21	-4.7032618913e-21	5.7063272236e-21	-7.4003931181e-21	-1.3017558979e-20
8.0000000000e-01	9.4630890467e-06	-8.9161362869e-22	1.7832272574e-22	-4.0122613291e-22	7.5787158439e-22	5.3496817721e-22	-2.6748408861e-22	-8.2474260654e-22	7.1329090295e-22	-1.4544447318e-21	1.6940658945e-21	-2.5188085010e-21	-4.2797454177e-21
1.0000000000e+00	2.9078287646e-06	-3.7893579219e-22	1.1145170359e-23	-1.1145170359e-22	2.0061306645e-22	1.4488721466e-22	-6.6871022152e-23	-2.0061306645e-22	3.5664545148e-22	-4.6252456988e-22	4.9038749578e-22	-7.2443607331e-22	-1.3151301023e-21
1.2000000000e+00	8.7451203848e-07	-7.8016192510e-23	4.1794388845e-23	-1.6717755538e-23	7.2443607331e-23	7.2443607331e-23	-1.1145170359e-23	-6.2691583267e-23	8.9161362869e-23	-1.2050715450e-22	1.4488721466e-22	-2.0897194422e-22	-3.8450837737e-22
1.4000000000e+00	2.5752388586e-07	-1.9504048128e-23	-1.2538316653e-23	-1.8110901833e-23	2.7862925897e-23	1.2538316653e-23	-1.3931462948e-24	-2.1593767570e-23	2.2290340717e-23	-3.6395946952e-23	4.1794388845e-23	-6.6871022152e-23	-1.1423799618e-22
1.6000000000e+00	7.4553804862e-08	-3.4828657371e-24	1.0448597211e-24	-2.7862925897e-24	7.3140180478e-24	2.7862925897e-24	-2.0897194422e-24	-6.0950150399e-24	6.9657314741e-24	-1.0056774816e-23	1.2538316653e-23	-1.8110901833e-23	-3.3435511076e-23
1.8000000000e+00	2.1307809661e-08	-1.9155761554e-24	7.8364479084e-25	-8.7071643427e-25	3.2216508068e-24	1.7414328685e-24	-5.2242986056e-25	-1.6978970468e-24	2.0897194422e-24	-3.1889989405e-24	3.6570090239e-24	-5.0501553187e-24	-9.2295942032e-24
2.0000000000e+00	6.0320305848e-09	-6.0950150399e-25	5.0066194970e-25	-1.7414328685e-25	6.9657314741e-25	2.8298284114e-25	-4.3535821713e-26	-5.1154590513e-25	6.9657314741e-25	-8.8704236741e-25	1.1754671863e-24	-1.5019858491e-24	-2.6121493028e-24
2.2000000000e+00	1.6957468568e-09	1.0883955428e-26	-1.0339757657e-25	-5.4419777142e-26	7.6187687998e-26	8.7071643427e-26	-4.3535821713e-26	-1.3877043171e-25	1.5237537600e-25	-2.3944701942e-25	2.8298284114e-25	-4.1903228399e-25	-7.6187687998e-25
2.4000000000e+00	4.7429200357e-10	-4.3535821713e-26	1.4965438714e-26	-2.7209888571e-27	4.0814832856e-26	2.4488899714e-26	-1.6325933142e-26	-4.0814832856e-26	4.8977799427e-26	-7.6187687998e-26	7.6187687998e-26	-1.2108400414e-25	-2.0951614200e-25
2.6000000000e+00	1.3216276306e-10	-1.2244449857e-26	3.4012360714e-27	-6.1222249284e-27	1.2244449857e-26	4.7617304999e-27	-4.0814832856e-27	-1.1224079035e-26	1.3604944285e-26	-2.1767910857e-26	2.4488899714e-26	-3.2311742678e-26	-5.7140765999e-26
2.8000000000e+00	3.6726627819e-11	-3.7413596785e-27	2.4658961517e-27	-2.0407416428e-27	3.0611124642e-27	2.0407416428e-27	-3.4012360714e-28	-1.9557107410e-27	3.4012360714e-27	-5.9946785758e-27	6.4623485356e-27	-9.1833373927e-27	-1.6666056750e-26
3.0000000000e+00	1.0185004683e-11	-7.6527811605e-28	4.0389678347e-28	-5.1018541070e-28	7.2276266516e-28	3.4012360714e-28	0.0000000000e+00	-8.9282446873e-28	9.3533991962e-28	-1.5943294084e-27	1.6155871339e-27	-2.5084116026e-27	-4.5916686963e-27
3.2000000000e+00	2.8200468368e-12	-2.1257725446e-28	-2.1257725446e-29	-1.2754635268e-28	3.1886588169e-28	9.5659764507e-29	-6.3773176338e-29	-2.6572156807e-28	3.1886588169e-28	-3.7466741098e-28	4.6766995981e-28	-7.3339152789e-28	-1.2542058013e-27
3.4000000000e+00	7.7984230401e-13	-9.0345333145e-29	-1.8600509765e-29	-1.0628862723e-29	7.4402039061e-29	3.9858235211e-29	-5.3144313615e-30	-6.6430392019e-29	8.5030901784e-29	-1.1625318603e-28	1.4348964676e-28	-1.9131952901e-28	-3.4543803850e-28
3.6000000000e+00	2.1542632398e-13	-2.2586333286e-29	-1.9929117606e-30	-1.1957470563e-29	2.2586333286e-29	1.4614686244e-29	-9.3002548826e-30	-1.7271901925e-29	2.6572156807e-29	-3.2218740129e-29	3.4543803850e-29	-5.3808617535e-29	-9.6988372347e-29
3.8000000000e+00	5.9453831191e-14	-3.3215196009e-30	4.9822794014e-31	-2.3250637207e-30	5.3144313615e-30	2.6572156807e-30	-1.6607598005e-30	-4.3179754812e-30	6.6430392019e-30	-8.5113939774e-30	1.1293166643e-29	-1.5278990164e-29	-2.5907852887e-29
4.0000000000e+00	1.6393505665e-14	-9.9645588028e-31	2.4911397007e-31	-8.3037990023e-31	1.1625318603e-30	9.9645588028e-31	-2.4911397007e-31	-1.4116458304e-30	1.4946838204e-30	-2.4392409569e-30	2.8232916608e-30	-4.2764564862e-30	-7.4734191021e-30
