#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	2.1999367584e-05	-2.3181954346e-21	-8.0245226582e-22	-7.1329090295e-22	2.4073567975e-21	1.1590977173e-21	-5.3496817721e-22	-1.6494852131e-21	2.6748408861e-21	-2.9088894636e-21	3.3881317890e-21	-5.3496817721e-21	-9.8077499156e-21
4.0000000000e-01	7.9907682900e-06	-5.7954885865e-22	2.2290340717e-22	-3.5664545148e-22	7.5787158439e-22	6.2412954008e-22	-4.4580681434e-23	-5.7954885865e-22	8.9161362869e-22	-1.0532185989e-21	1.5157431688e-21	-1.8278079388e-21	-3.5218738333e-21
6.0000000000e-01	5.5411831559e-06	-6.2412954008e-22	1.3374204430e-22	-1.7832272574e-22	5.5725851793e-22	2.2290340717e-22	-4.4580681434e-23	-3.7893579219e-22	5.7954885865e-22	-7.9130709546e-22	9.8077499156e-22	-1.4488721466e-21	-2.4073567975e-21
8.0000000000e-01	2.6766203518e-06	-2.0061306645e-22	7.2443607331e-23	-6.6871022152e-23	2.1175823681e-22	1.1145170359e-22	-4.4580681434e-23	-2.2290340717e-22	2.4519374789e-22	-3.9704669403e-22	4.4580681434e-22	-6.5756505116e-22	-1.2036783987e-21
1.0000000000e+00	1.0371355197e-06	-7.8016192510e-23	8.3588777690e-24	-5.0153266614e-23	1.4488721466e-22	5.0153266614e-23	-2.2290340717e-23	-1.0309282582e-22	8.9161362869e-23	-1.4210092207e-22	1.7832272574e-22	-2.5355262566e-22	-4.7366974024e-22
1.2000000000e+00	3.5657250334e-07	-2.2290340717e-23	9.7520240638e-24	-1.1145170359e-23	5.2939559203e-23	1.9504048128e-23	1.1145170359e-23	-2.8559499044e-23	3.9008096255e-23	-4.8934263606e-23	6.6871022152e-23	-8.4981923984e-23	-1.5324609243e-22
1.4000000000e+00	1.1440095588e-07	-9.0554509164e-24	6.9657314741e-25	-5.5725851793e-24	1.1841743506e-23	3.4828657371e-24	-2.0897194422e-24	-9.9261673506e-24	1.3234889801e-23	-1.8720403337e-23	2.0200621275e-23	-3.0300931912e-23	-5.0849839761e-23
1.6000000000e+00	3.5178423824e-08	-1.7414328685e-24	6.0950150399e-25	-2.0897194422e-24	2.2638627291e-24	2.0897194422e-24	-8.7071643427e-25	-3.1345791634e-24	3.8311523108e-24	-4.9413157645e-24	5.9208717530e-24	-8.1847344821e-24	-1.6021182391e-23
1.8000000000e+00	1.0526017911e-08	-1.0448597211e-24	4.3535821713e-26	-6.9657314741e-25	1.0013238994e-24	4.3535821713e-25	-3.4828657371e-25	-9.3602016684e-25	9.5778807769e-25	-1.5455216708e-24	1.7414328685e-24	-2.7427567679e-24	-4.6147971016e-24
2.0000000000e+00	3.0926839214e-09	-1.3060746514e-25	-1.8502724228e-25	-1.7414328685e-25	2.6121493028e-25	1.0883955428e-25	-6.5303732570e-26	-2.5577295257e-25	2.8298284114e-25	-4.2719525056e-25	5.6596568227e-25	-7.9452874627e-25	-1.4149142057e-24
