#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	6.6453452407e-05	-5.7063272236e-21	1.6049045316e-21	-2.8531636118e-21	5.7063272236e-21	3.5664545148e-21	-1.7832272574e-21	-7.1329090295e-21	7.1329090295e-21	-9.3173624198e-21	1.0699363544e-20	-1.6940658945e-20	-2.9601572472e-20
4.0000000000e-01	6.1138637968e-06	-4.0122613291e-22	2.2290340717e-23	-1.3374204430e-22	4.2351647363e-22	2.8977442932e-22	-8.9161362869e-23	-6.6871022152e-22	6.2412954008e-22	-8.5260553243e-22	1.1145170359e-21	-1.4934528281e-21	-2.6302602046e-21
6.0000000000e-01	8.8891344486e-07	-7.2443607331e-23	-2.7862925897e-24	-4.4580681434e-23	1.1702428877e-22	5.0153266614e-23	1.6717755538e-23	-8.3588777690e-23	8.9161362869e-23	-1.2886603227e-22	1.5603238502e-22	-2.2847599235e-22	-3.7893579219e-22
8.0000000000e-01	1.5824563126e-07	-1.9504048128e-23	0.0000000000e+00	-5.5725851793e-24	1.0448597211e-23	9.0554509164e-24	-4.1794388845e-24	-1.2538316653e-23	1.5324609243e-23	-2.4380060159e-23	2.7862925897e-23	-4.1097815697e-23	-6.9657314741e-23
1.0000000000e+00	3.1684650871e-08	-2.7862925897e-24	-1.0448597211e-24	-1.3931462948e-24	2.4380060159e-24	1.9155761554e-24	-1.2190030080e-24	-3.1345791634e-24	2.7862925897e-24	-4.8542441210e-24	5.2242986056e-24	-7.7493762650e-24	-1.4628036096e-23
1.2000000000e+00	6.8584056198e-09	-3.9182239542e-25	2.1767910857e-25	-3.4828657371e-25	6.5303732570e-25	3.4828657371e-25	-8.7071643427e-26	-5.1154590513e-25	4.7889403885e-25	-8.8704236741e-25	1.0883955428e-24	-1.7196649577e-24	-3.0910433416e-24
1.4000000000e+00	1.5701222457e-09	-9.7955598855e-26	6.5303732570e-26	-5.4419777142e-26	4.3535821713e-26	7.0745710284e-26	-5.4419777142e-26	-1.1428153200e-25	1.5237537600e-25	-2.3400504171e-25	2.8298284114e-25	-4.0270635085e-25	-7.0745710284e-25
1.6000000000e+00	3.7506477007e-10	-1.9046922000e-26	-6.8024721427e-27	-1.9046922000e-26	2.3128405285e-26	2.3128405285e-26	-5.4419777142e-27	-2.7890135785e-26	3.2651866285e-26	-5.5780271570e-26	7.0745710284e-26	-9.2513621141e-26	-1.6053834257e-25
1.8000000000e+00	9.2648756018e-11	-5.4419777142e-27	8.8432137855e-27	-2.0407416428e-27	1.0883955428e-26	3.4012360714e-27	-2.7209888571e-27	-6.8024721427e-27	1.0203708214e-26	-1.4710346009e-26	1.5645685928e-26	-2.3468528892e-26	-4.0814832856e-26
2.0000000000e+00	2.3517802042e-11	-2.2108034464e-27	0.0000000000e+00	-1.0203708214e-27	3.2311742678e-27	1.2754635268e-27	0.0000000000e+00	-1.9131952901e-27	2.2108034464e-27	-3.2524319932e-27	4.2515450892e-27	-5.9521631249e-27	-1.0373770018e-26
