# pT spectra, already divided by bin width and events
# pT_bin_center 211 211_error -211 -211_error 111 111_error 321 321_error -321 -321_error 2112 2112_error -2112 -2112_error 
0.05	272.391973684	2.33848745529	271.949473684	2.3345743576	270.528026316	2.3220772165	11.0907894737	0.102473022544	11.1025	0.10254075224	0.959210526316	0.0141695385951	0.947894736842	0.01409477807
0.15	590.043815789	5.05621778365	590.063684211	5.05633659524	587.493552632	5.03364201158	32.1828947368	0.282387556704	32.3121052632	0.284741243001	2.80144736842	0.030906053132	2.87934210526	0.0314056448076
0.25	644.990789474	5.52641645388	645.126973684	5.52690714113	644.976842105	5.52724891835	50.2632894737	0.437687591958	50.1982894737	0.436875715403	4.73934210526	0.0476471889324	4.68276315789	0.0469366010044
0.35	586.550131579	5.02618698551	586.894342105	5.02866436576	588.481842105	5.04328295011	63.5663157895	0.551490119894	63.4915789474	0.550614394978	6.44368421053	0.0627133303145	6.46921052632	0.0627949599949
0.45	494.943289474	4.24307931193	494.990657895	4.24341893572	497.588947368	4.26496291339	71.3135526316	0.617609470143	71.3326315789	0.617497071132	8.12184210526	0.0767909326842	8.14434210526	0.0770523421683
0.55	402.563552632	3.45240391854	402.586184211	3.45227726812	405.501052632	3.47727188089	73.7521052632	0.639996089447	73.9214473684	0.640314048734	9.71763157895	0.0905480671228	9.72171052632	0.0906711656138
0.65	320.797368421	2.75244379402	320.614736842	2.75121519852	323.276052632	2.77384883679	71.4875	0.618897656947	71.7538157895	0.620904931093	11.0710526316	0.102185425094	10.9772368421	0.101699177779
0.75	252.176710526	2.16534750096	252.643026316	2.16960892078	254.729342105	2.18735500205	66.1290789474	0.572939044518	66.2528947368	0.574126739602	12.1194736842	0.11082780559	12.1614473684	0.111425200096
0.85	197.317763158	1.69611433737	197.285	1.69567581331	199.325921053	1.71289136952	58.9947368421	0.513292755105	58.8880263158	0.511136469036	12.9328947368	0.118874842271	12.9180263158	0.118369811376
0.95	153.238289474	1.31916736789	153.131315789	1.31765689961	155.227105263	1.33641674297	51.0931578947	0.444704147375	51.2335526316	0.446372737491	13.5293421053	0.123019471747	13.5018421053	0.122710906376
1.1	105.216052632	0.904097251571	105.244736842	0.904524282234	106.659802632	0.916335320151	39.8234210526	0.344456890958	39.7957894737	0.34466793575	13.5450657895	0.119722797712	13.5798684211	0.119841749452
1.3	62.5646710526	0.539118395341	62.5560526316	0.539153915557	63.3792763158	0.545999710533	27.1052631579	0.235778968634	27.0264473684	0.234971207509	12.7558552632	0.112795670405	12.6850657895	0.112132857889
1.5	36.9703289474	0.320184092612	37.0315131579	0.320721269845	37.5384210526	0.324940821038	17.7516447368	0.155729126995	17.7459210526	0.155463439651	10.9142105263	0.0971024325374	10.9189473684	0.0973085124848
1.7	21.7769078947	0.18995906585	21.79625	0.189967573814	22.1640131579	0.193599513295	11.3582236842	0.100861443706	11.3503289474	0.101268028559	8.71006578947	0.0780905819736	8.73506578947	0.0787895453074
1.9	12.7557894737	0.113466602126	12.8111184211	0.11341421601	13.0169078947	0.114904056914	7.13625	0.0648455918927	7.11	0.0645218393137	6.56572368421	0.0600074481944	6.63769736842	0.0604060680392
2.2	6.02036184211	0.0532863627617	6.00838815789	0.0533491618555	6.09174342105	0.0539077584085	3.600625	0.0326698295451	3.61664473684	0.0326887708818	4.049375	0.0365950804554	4.06332236842	0.0367575706974
2.6	2.09631578947	0.0198971261309	2.09236842105	0.0198866595033	2.11259868421	0.019975508659	1.36417763158	0.0134790376139	1.35276315789	0.0135221400768	1.88246710526	0.0179150267033	1.87970394737	0.017780953159
3.0	0.730953947368	0.00785729648266	0.732335526316	0.00798503053052	0.744802631579	0.00804663940959	0.503223684211	0.0058139496825	0.509967105263	0.00597540990253	0.806052631579	0.00868478180191	0.799736842105	0.00852057489455
3.4	0.257960526316	0.00361015660777	0.260460526316	0.00362811927247	0.261381578947	0.00361728301285	0.188256578947	0.00295465785894	0.190065789474	0.0029511153382	0.335	0.00451211684149	0.325328947368	0.0042882209344
3.8	0.0927631578947	0.00191434144182	0.09125	0.00179896480145	0.0931578947368	0.0019320198412	0.0690131578947	0.0015944643402	0.0694736842105	0.00167092902391	0.131217105263	0.0023553055165	0.129309210526	0.0023517194672
4.2	0.0321710526316	0.00101959493008	0.0330263157895	0.00107453929125	0.0308223684211	0.000996110092357	0.0261842105263	0.000954175247585	0.0260526315789	0.000933719744588	0.0512828947368	0.00138131217685	0.0517434210526	0.00134083487612
4.6	0.0115789473684	0.000628839724742	0.0120065789474	0.000634615844809	0.0125328947368	0.000633158460421	0.00921052631579	0.000555538827749	0.0104934210526	0.000584304520729	0.0175	0.000766040361275	0.0194407894737	0.000811253856306
