#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	4.1903947277e-02	1.1626051790e-04	-8.2822187794e-05	-2.2104828910e-05	-3.9353499178e-05	-3.0087691308e-05	1.6383287111e-04	5.9445367286e-07	3.3962433581e-06	8.6179696487e-07	8.5422433378e-09	1.0947043854e-06	-4.7595075962e-08
4.0000000000e-01	3.3109616339e-02	-1.9888768916e-05	2.9790422318e-05	-1.4309387829e-04	-1.4209880644e-04	5.9642832334e-05	-3.2613405627e-04	-3.6092259197e-06	5.0591057095e-06	-1.6274313753e-06	3.9411932256e-06	-1.0642550854e-05	-2.6822953782e-06
6.0000000000e-01	1.8865313226e-02	-1.6323542154e-04	1.0775335359e-04	3.4145675503e-05	3.9064351598e-05	5.3987059481e-05	-2.8937882734e-04	7.4394079948e-06	-4.7407529980e-05	1.7341253022e-06	-9.6802356011e-07	-5.4408949301e-06	-1.6356743830e-06
8.0000000000e-01	9.9672338088e-03	-1.2612432837e-04	8.6064928668e-05	1.1277683448e-04	1.1883618296e-04	-9.9478340282e-06	5.6219951359e-05	4.5245369015e-06	-2.5542986290e-05	2.0443704367e-06	-5.5637590390e-06	1.7402193945e-05	5.3317639047e-06
1.0000000000e+00	5.1266019769e-03	-6.3244149263e-05	4.8807422760e-05	1.0902673909e-04	1.1436798230e-04	-3.9904814257e-05	2.1640194461e-04	-1.3731635455e-06	6.6871926033e-06	7.8672169616e-07	-1.6471713052e-06	1.6152435666e-05	4.9738300969e-06
1.2000000000e+00	2.6013083073e-03	-2.3130070673e-05	2.1932476644e-05	7.9204675723e-05	8.4282623149e-05	-4.1041701503e-05	2.2242277219e-04	-3.5883595648e-06	2.1139704467e-05	-3.1518596615e-07	1.7417107893e-06	4.7171679919e-06	1.4487085567e-06
1.4000000000e+00	1.3109564481e-03	-4.2002569037e-06	7.4394442113e-06	4.9998136933e-05	5.5051382008e-05	-3.1490053664e-05	1.7159876954e-04	-3.2246056067e-06	2.2135535792e-05	-8.6996073682e-07	2.4132326439e-06	-3.8917664764e-06	-1.1839866959e-06
1.6000000000e+00	6.5903343040e-04	2.7623698199e-06	1.1093401484e-06	2.8960625239e-05	3.3660724262e-05	-2.1095985284e-05	1.1605659018e-04	-2.1574162816e-06	1.7740215100e-05	-9.8966493290e-07	1.7280854722e-06	-7.3193623878e-06	-2.2218594526e-06
1.8000000000e+00	3.3143848193e-04	4.2903998936e-06	-1.0312243428e-06	1.5817323459e-05	1.9785242163e-05	-1.3091072494e-05	7.2911902028e-05	-1.2378761639e-06	1.2537220300e-05	-8.7311524452e-07	8.6836304543e-07	-7.3587805911e-06	-2.2326235316e-06
2.0000000000e+00	1.6706711479e-04	3.8096299223e-06	-1.3946424506e-06	8.2697557258e-06	1.1346313177e-05	-7.7497234369e-06	4.3771152561e-05	-6.4288098608e-07	8.2469977369e-06	-6.7513143199e-07	2.7187319676e-07	-5.9741121413e-06	-1.8191835903e-06
2.2000000000e+00	8.4507278261e-05	2.8355296914e-06	-1.1617940922e-06	4.1748715049e-06	6.4055574544e-06	-4.4513929914e-06	2.5512155482e-05	-3.1038729455e-07	5.1847934300e-06	-4.8149222045e-07	-3.6057209067e-08	-4.3339915929e-06	-1.3305626647e-06
2.4000000000e+00	4.2927737388e-05	1.9324566505e-06	-8.2051754547e-07	2.0441556560e-06	3.5805152839e-06	-2.5074078733e-06	1.4578262610e-05	-1.4119497018e-07	3.1622262635e-06	-3.2544426445e-07	-1.5110441166e-07	-2.9333631388e-06	-9.1207350092e-07
2.6000000000e+00	2.1908704697e-05	1.2494500741e-06	-5.3262165308e-07	9.7187535731e-07	1.9892014429e-06	-1.3949261956e-06	8.2187620523e-06	-6.1106081428e-08	1.8880714966e-06	-2.1206434714e-07	-1.6594138180e-07	-1.8951592662e-06	-5.9940578128e-07
2.8000000000e+00	1.1236614671e-05	7.8039012529e-07	-3.2869309787e-07	4.4774612614e-07	1.1012453684e-06	-7.7021695251e-07	4.5909380261e-06	-2.5440104956e-08	1.1101354692e-06	-1.3470591738e-07	-1.4021902656e-07	-1.1849153015e-06	-3.8275284753e-07
3.0000000000e+00	5.7921488412e-06	4.7585450466e-07	-1.9624601892e-07	1.9864232646e-07	6.0863427215e-07	-4.2357066172e-07	2.5484720330e-06	-1.0438540137e-08	6.4538510176e-07	-8.4065755865e-08	-1.0487965574e-07	-7.2335262170e-07	-2.3947968513e-07
3.2000000000e+00	3.0007846918e-06	2.8518208057e-07	-1.1453539130e-07	8.3740801567e-08	3.3624337399e-07	-2.3258541012e-07	1.4088356449e-06	-4.4501753372e-09	3.7203985828e-07	-5.1818795816e-08	-7.3011531949e-08	-4.3378081175e-07	-1.4763408130e-07
3.4000000000e+00	1.5624141108e-06	1.6874144418e-07	-6.5770077771e-08	3.2605910295e-08	1.8585540808e-07	-1.2775288745e-07	7.7679127947e-07	-2.1544312165e-09	2.1310443089e-07	-3.1670167839e-08	-4.8470290475e-08	-2.5663482520e-07	-9.0013892135e-08
3.6000000000e+00	8.1748872205e-07	9.8893509624e-08	-3.7321234363e-08	1.0915243232e-08	1.0285113212e-07	-7.0284207677e-08	4.2766106684e-07	-1.2690504200e-09	1.2148215397e-07	-1.9243354129e-08	-3.1117447597e-08	-1.5026405186e-07	-5.4423937275e-08
3.8000000000e+00	4.2976936884e-07	5.7540599956e-08	-2.0990004639e-08	2.3670130623e-09	5.7010906997e-08	-3.8764638350e-08	2.3529085493e-07	-8.8400553892e-10	6.9003208290e-08	-1.1645999280e-08	-1.9489785536e-08	-8.7279268658e-08	-3.2692282025e-08
4.0000000000e+00	2.2698257734e-07	3.3296872522e-08	-1.1724655806e-08	-5.7442649911e-10	3.1664094005e-08	-2.1446924854e-08	1.2944555495e-07	-6.6663214595e-10	3.9090510335e-08	-7.0290422692e-09	-1.1980297458e-08	-5.0380674679e-08	-1.9537553840e-08
