#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	3.8119481378e+00	-2.5781007027e-02	2.1630051887e-02	5.2281439802e-02	5.8622337025e-02	-2.2447193094e-02	1.2518445170e-01	-1.3491132286e-03	1.2877601224e-02	-6.7677308045e-04	4.7010926958e-04	-3.5688284097e-03	-1.0970416766e-03
4.0000000000e-01	4.3957642966e-01	-2.1846036769e-03	2.3836406901e-03	9.4301046852e-03	1.0908384064e-02	-5.2409916115e-03	2.9333684865e-02	-3.8489748883e-04	3.8154518827e-03	-2.4948630781e-04	1.5977797250e-04	-1.5734822319e-03	-4.8239463552e-04
6.0000000000e-01	9.7006195385e-02	-2.6644436666e-04	4.4367894393e-04	2.4591023702e-03	2.9412387351e-03	-1.5246150749e-03	8.5709095334e-03	-1.1594806538e-04	1.2504102621e-03	-9.3520963045e-05	4.8446270445e-05	-6.6062495062e-04	-2.0333857459e-04
8.0000000000e-01	2.9676250959e-02	-3.8763507070e-05	1.2003430210e-04	8.3967056078e-04	1.0296650808e-03	-5.4921078071e-04	3.0944305977e-03	-3.9008879191e-05	4.6748419557e-04	-3.7649409305e-05	9.1736335520e-06	-2.7563443742e-04	-8.5308008836e-05
1.0000000000e+00	1.0958130250e-02	4.1160712761e-06	3.8863469327e-05	3.4920157786e-04	4.3334103752e-04	-2.4016202676e-04	1.3507573290e-03	-1.7359653498e-05	2.0709081029e-04	-1.6744647154e-05	1.4883629687e-06	-1.2060133424e-04	-3.7619574541e-05
1.2000000000e+00	4.5193420420e-03	1.4822362526e-05	1.0875642098e-05	1.6350225361e-04	2.0462429855e-04	-1.1971458978e-04	6.7115293297e-04	-9.5456918553e-06	1.0638510412e-04	-8.3713384519e-06	1.3498514283e-06	-6.0651887964e-05	-1.9081578618e-05
1.4000000000e+00	1.9914618938e-03	1.5508991824e-05	4.6587959789e-07	8.0747804654e-05	1.0299075495e-04	-6.3694798330e-05	3.5676876555e-04	-5.4580398295e-06	5.9623901649e-05	-4.6837145130e-06	1.3023236299e-06	-3.5591641500e-05	-1.1240522392e-05
1.6000000000e+00	9.1469972511e-04	1.2715347210e-05	-2.7160285857e-06	4.0452854522e-05	5.3573034628e-05	-3.4706144510e-05	1.9499967189e-04	-2.9958004092e-06	3.4657007877e-05	-2.8354284330e-06	7.4604908297e-07	-2.2843501089e-05	-7.2063850500e-06
1.8000000000e+00	4.3191603087e-04	9.2709768048e-06	-3.0155209973e-06	2.0170526115e-05	2.8336922856e-05	-1.8994686595e-05	1.0745962540e-04	-1.5527115769e-06	2.0332420395e-05	-1.7819211463e-06	1.7961727655e-07	-1.5016311003e-05	-4.7275168089e-06
2.0000000000e+00	2.0802353854e-04	6.2979768326e-06	-2.3969919536e-06	9.9259218659e-06	1.5121328367e-05	-1.0367777148e-05	5.9221427064e-05	-7.6189866276e-07	1.1901672235e-05	-1.1290774199e-06	-1.6464673587e-07	-9.7746716514e-06	-3.0786823729e-06
2.2000000000e+00	1.0171603120e-04	4.0812580821e-06	-1.6616244626e-06	4.8017534831e-06	8.1110937809e-06	-5.6350752505e-06	3.2549920822e-05	-3.5602408720e-07	6.9237280333e-06	-7.1097767445e-07	-2.9756761355e-07	-6.2305311679e-06	-1.9714806597e-06
2.4000000000e+00	5.0346618109e-05	2.5582901925e-06	-1.0682475109e-06	2.2774803685e-06	4.3665569005e-06	-3.0519451285e-06	1.7835386176e-05	-1.5936282933e-07	4.0001075036e-06	-4.4275558327e-07	-3.0239875456e-07	-3.8845206443e-06	-1.2406883082e-06
2.6000000000e+00	2.5178622221e-05	1.5652081746e-06	-6.5513354343e-07	1.0557880756e-06	2.3578061496e-06	-1.6494403409e-06	9.7473662605e-06	-6.8817811756e-08	2.2962688443e-06	-2.7262885809e-07	-2.5146470396e-07	-2.3744528471e-06	-7.6910017671e-07
2.8000000000e+00	1.2705954578e-05	9.4044656153e-07	-3.8927570803e-07	4.7599055806e-07	1.2767775384e-06	-8.9092666176e-07	5.3172921748e-06	-2.9037824444e-08	1.3109457379e-06	-1.6627094656e-07	-1.8779814230e-07	-1.4275346624e-06	-4.7096362642e-07
3.0000000000e+00	6.4637514009e-06	5.5737016596e-07	-2.2624914484e-07	2.0688390066e-07	6.9337615878e-07	-4.8160480374e-07	2.8974914781e-06	-1.2299916877e-08	7.4503234544e-07	-1.0065743439e-07	-1.3105804714e-07	-8.4670670696e-07	-2.8562066144e-07
3.2000000000e+00	3.3124537070e-06	3.2689210993e-07	-1.2942473433e-07	8.5285292968e-08	3.7766301694e-07	-2.6084374020e-07	1.5782439060e-06	-5.5058206691e-09	4.2187437664e-07	-6.0611441820e-08	-8.7300242084e-08	-4.9676263966e-07	-1.7190827427e-07
3.4000000000e+00	1.7090389824e-06	1.9018356649e-07	-7.3178634010e-08	3.2223628592e-08	2.0632904320e-07	-1.4167768073e-07	8.5978343042e-07	-2.7900679593e-09	2.3820579776e-07	-3.6365174423e-08	-5.6226522886e-08	-2.8892516242e-07	-1.0285291896e-07
