# pT spectra, already divided by bin width and events
# pT_bin_center 211 211_error -211 -211_error 111 111_error 321 321_error -321 -321_error 2112 2112_error -2112 -2112_error 
0.05	157.8785	0.140031901202	157.775	0.140679781779	157.132875	0.14177913306	7.647625	0.0310918208839	7.64075	0.0307613942482	0.72075	0.00964283553845	0.715625	0.00912768275409
0.15	341.022375	0.209585343224	341.436	0.214253379526	340.21425	0.214035944186	22.086375	0.0529038121584	22.016875	0.0524616521771	2.17	0.016947980486	2.136875	0.0166904278239
0.25	362.655875	0.205905355989	361.976875	0.212250819034	363.2865	0.208445488292	33.3555	0.0666988895322	33.34175	0.0651551238167	3.514625	0.021144464339	3.5205	0.0199884118494
0.35	316.736625	0.202337702416	317.099375	0.198201668165	319.08925	0.202248420455	40.637625	0.0706110187519	40.626625	0.0736057607918	4.81225	0.0244418273771	4.7855	0.0241064273026
0.45	256.94425	0.180494009683	256.8365	0.18410505636	259.5385	0.18520873368	43.52425	0.0738445576549	43.65075	0.0752189082084	5.87875	0.0274083622235	5.91775	0.0277010217344
0.55	200.2665	0.153351289398	200.351375	0.157709663811	202.6995	0.159221548681	42.442375	0.0728081200977	42.513125	0.0716403567751	6.84725	0.0291717635156	6.82925	0.0296162235565
0.65	153.180625	0.143861514332	153.00875	0.135356334238	155.174875	0.135906686102	38.96925	0.0702712822799	38.9795	0.0723062752069	7.585875	0.0302991547562	7.551375	0.0311567378686
0.75	115.340125	0.124400074673	115.282125	0.121231519549	117.017	0.121450665211	33.986125	0.0611303106001	33.996	0.065722936487	8.058625	0.03204884432	8.0575	0.0312564136097
0.85	85.977125	0.104779040615	85.96225	0.106262597354	87.37375	0.102280999827	28.69825	0.0596883535232	28.581375	0.0571375019526	8.229	0.0319321284294	8.28575	0.032627854557
0.95	63.753375	0.0901527601459	63.802625	0.088210591185	64.930875	0.0834338843594	23.44525	0.0568161014467	23.398125	0.0541021722001	8.187375	0.0326260549415	8.157625	0.0321952712923
1.1	40.797	0.0495263516917	40.7964375	0.0518743992362	41.6109375	0.0515265523989	16.7814375	0.0327729189425	16.8021875	0.0330438200328	7.5609375	0.0215166058086	7.5465	0.0223739760885
1.3	21.866125	0.0371494248634	21.837875	0.03640962519	22.2573125	0.0371136695979	10.1786875	0.025364030545	10.2246875	0.0259065882948	6.272125	0.0198820594589	6.2609375	0.0192444422058
1.5	11.65025	0.027781581213	11.5988125	0.0268688632681	11.8618125	0.02710305946	5.973875	0.0193369837784	5.9835625	0.0188872778895	4.692375	0.0167312130786	4.6738125	0.0165289725474
1.7	6.147625	0.0202000510964	6.1188125	0.0196201160738	6.266625	0.019892305774	3.3945	0.0146989927541	3.4074375	0.0144787535244	3.2413125	0.0143849238953	3.261125	0.0139945673518
1.9	3.2231875	0.0138174544006	3.2315	0.0143475761429	3.2925625	0.0147609893554	1.923875	0.0112691213872	1.9435	0.0111320439724	2.1395625	0.0115048383789	2.1631875	0.0115593080701
2.2	1.29484375	0.00649601609267	1.29303125	0.00617657422673	1.32475	0.00636701474169	0.81553125	0.00497925125728	0.82653125	0.00516846956326	1.10225	0.00575712406257	1.1025625	0.00595646713607
2.6	0.35646875	0.00333654134764	0.35475	0.00344662502022	0.36421875	0.00336176290216	0.24775	0.00273237897602	0.24871875	0.00281719357875	0.39484375	0.00349841405798	0.39259375	0.00354337793252
3.0	0.098125	0.00175262966201	0.102625	0.00179988244471	0.10175	0.00168915779831	0.07328125	0.00146907616941	0.07365625	0.00152250558669	0.12890625	0.00194411839186	0.13078125	0.0020086198471
3.4	0.02678125	0.000879413345838	0.028125	0.000930498994746	0.02796875	0.000952422820145	0.021875	0.000803024924917	0.02009375	0.000771153469332	0.0398125	0.00113312969616	0.0419375	0.00113728129903
3.8	0.00765625	0.000496357931756	0.00684375	0.000485483045179	0.008	0.000504283901008	0.006625	0.000457241655106	0.00621875	0.000456898038756	0.01265625	0.00062848585944	0.0125	0.000633160121671
4.2	0.00184375	0.000239469940154	0.002	0.000251870350263	0.001875	0.000241201557809	0.00146875	0.000212630063083	0.00196875	0.000250232116118	0.00428125	0.000361347686772	0.00478125	0.000390229383519
4.6	0.0008125	0.000162947060016	0.00090625	0.000165311406134	0.00075	0.000157220857387	0.0008125	0.000162947060016	0.00040625	0.000111824167681	0.0013125	0.000202154675505	0.001	0.000173313435526
