# v2 spectra, already divided by Nevents
# pT 22 22_error 
0.1	0.0211986251647	0.000323338964445
0.3	0.0350540686036	0.000528232907408
0.5	0.0302165518406	0.000597268344792
0.7	0.0337750143723	0.000633852908564
0.9	0.0474968668854	0.000837842006353
1.1	0.0662548961648	0.00109397411696
1.3	0.0853064295583	0.00129934082286
1.5	0.0999191304013	0.00166047707022
1.7	0.114468486208	0.00228622499823
1.9	0.122593979102	0.00283107356454
2.1	0.129067516151	0.00377066726584
2.3	0.137565219101	0.00506061783284
2.5	0.140251528777	0.00650234984718
2.7	0.13461575858	0.00884662503552
2.9	0.146208487563	0.0125497580794
3.1	0.136828140409	0.0167267698714
3.3	0.152807935343	0.0233914620638
3.5	0.124978533948	0.0281296938739
3.7	0.125259134009	0.0273102272362
3.9	0.100981158672	0.0245041911175
