# t 	dNdt (2to2) 	error (2to2) 	dNdt (Brems) 	error (Brems) 
25.25	0.00413159197392	4.5318770563e-05	0.000110157107911	1.51584727862e-06
25.75	0.0039492547584	4.70535788197e-05	0.000107687933821	1.44478708604e-06
26.25	0.00363834790671	4.24369906566e-05	9.96226203356e-05	1.38420817725e-06
26.75	0.00345741947296	4.60504874759e-05	9.23903891873e-05	1.38209511237e-06
27.25	0.00322683597698	4.23694192518e-05	8.24960736361e-05	1.25038755098e-06
27.75	0.00313411218827	4.05437668572e-05	7.68004951949e-05	1.20619618118e-06
28.25	0.00305256539916	4.19270076481e-05	7.25130737688e-05	1.09087521678e-06
28.75	0.00293302613004	3.90407479581e-05	7.17891274973e-05	1.05255038654e-06
29.25	0.00270295596808	3.76614685337e-05	7.14176088175e-05	1.10587744341e-06
29.75	0.00259423661073	3.79046180129e-05	7.20237726952e-05	1.28648032982e-06
30.25	0.00249105744121	3.77291235525e-05	7.05742909801e-05	1.24617173422e-06
30.75	0.00237529338255	3.70431528574e-05	6.3937509196e-05	9.65269156315e-07
31.25	0.00225438240077	3.37930570544e-05	6.09454857537e-05	1.02948738335e-06
31.75	0.00218991726165	3.55663213122e-05	5.67941008005e-05	9.50734593841e-07
32.25	0.00211679696646	3.51682602781e-05	5.33792389883e-05	9.56590437687e-07
32.75	0.00205680080279	3.24084394759e-05	5.04215965649e-05	9.08840453757e-07
33.25	0.00197731901036	3.37622953974e-05	4.91959881112e-05	9.10130768698e-07
33.75	0.00190007664837	3.29710297909e-05	4.83535207141e-05	8.14934669733e-07
34.25	0.00175947530916	2.87780910051e-05	4.91349369652e-05	9.57894716699e-07
34.75	0.00171533280021	2.96471206343e-05	4.68836067507e-05	8.55804459844e-07
35.25	0.00164726002862	2.85092289994e-05	4.68161637766e-05	8.85273916977e-07
35.75	0.0015502159552	2.74971800438e-05	4.60176756402e-05	8.39313104562e-07
36.25	0.00151626512446	2.76146778968e-05	4.15884590692e-05	7.60493932951e-07
36.75	0.00145947357227	2.74348828117e-05	4.05605175063e-05	7.86130556849e-07
37.25	0.00142404996582	2.83070460638e-05	3.72712101077e-05	7.52046425434e-07
37.75	0.00139460506043	2.8071729618e-05	3.60828973439e-05	6.90687899825e-07
38.25	0.00136399396353	2.64137598287e-05	3.42082180435e-05	7.14209042517e-07
38.75	0.00130465177887	2.67476082966e-05	3.06463164632e-05	5.8315379173e-07
39.25	0.00127070367308	2.50276809984e-05	3.2347895335e-05	7.10716641034e-07
39.75	0.00119429027168	2.44002615077e-05	2.98287176042e-05	5.8575314779e-07
40.25	0.00115381576615	2.37437498706e-05	3.14170455432e-05	6.54221600231e-07
40.75	0.00113062735021	2.32592040587e-05	3.11427364293e-05	6.74363364314e-07
41.25	0.00105416250358	2.34450119671e-05	3.13184995658e-05	6.63052407467e-07
41.75	0.00101131907677	2.1452846804e-05	3.07241170954e-05	6.80501517291e-07
42.25	0.00104270271786	2.40899865589e-05	2.88107585506e-05	6.43582857183e-07
42.75	0.000960759766585	2.13417132564e-05	2.63215873165e-05	5.31074147265e-07
43.25	0.000950803392059	2.27507312502e-05	2.49371236932e-05	5.52566960362e-07
43.75	0.000885144700851	1.98287240372e-05	2.30955308387e-05	4.89950857794e-07
44.25	0.000874681867151	2.11752019716e-05	2.44630602054e-05	5.84463864362e-07
44.75	0.0008645653328	2.10358180814e-05	2.1972069408e-05	5.1764432573e-07
45.25	0.000891957184265	2.08248891047e-05	2.08818183386e-05	5.33437304573e-07
45.75	0.000881375648612	2.12846439703e-05	2.1254514096e-05	5.4260750661e-07
46.25	0.000808752340055	2.05878911877e-05	2.05565111554e-05	4.72507211249e-07
46.75	0.00072844225899	1.72876834052e-05	2.14612253713e-05	5.90228735872e-07
47.25	0.000716794964182	1.80949149994e-05	2.09105954038e-05	4.8047735716e-07
47.75	0.000740364223354	2.00723770366e-05	2.07352643531e-05	5.48311416494e-07
48.25	0.000670784723911	1.77520401922e-05	1.99311915772e-05	4.89996148648e-07
48.75	0.00068096878183	1.84456752718e-05	1.97754982279e-05	5.43039882423e-07
49.25	0.000681468947819	2.00674817225e-05	1.94434272679e-05	5.33076528679e-07
49.75	0.00063200963739	1.81730189028e-05	1.8205066846e-05	4.8307475667e-07
50.25	0.000615223622261	1.73554214533e-05	1.75790938425e-05	4.26380454584e-07
50.75	0.000594339306541	1.74809370524e-05	1.65949868325e-05	5.0869189144e-07
51.25	0.000588622263704	1.657453729e-05	1.55816362271e-05	4.26596315856e-07
51.75	0.000582967235979	1.82910473684e-05	1.52512689313e-05	4.34256993116e-07
52.25	0.000584964759336	1.79049833512e-05	1.4286014044e-05	3.92887253371e-07
52.75	0.000574864401269	1.63696406352e-05	1.44264076973e-05	4.72295427908e-07
53.25	0.000569130937719	1.79621104014e-05	1.37525046319e-05	3.84429396316e-07
53.75	0.00052844814813	1.53109941045e-05	1.36703681516e-05	4.44474662086e-07
54.25	0.000511687167082	1.56190279113e-05	1.32645845702e-05	4.34111051353e-07
54.75	0.000479704642135	1.41392099381e-05	1.31445534517e-05	3.71910604279e-07
55.25	0.000490472959819	1.68721491542e-05	1.36257607352e-05	4.70597490764e-07
55.75	0.000467476838464	1.52965189123e-05	1.33589144279e-05	3.7761300943e-07
56.25	0.000448354386213	1.412774326e-05	1.32290622352e-05	3.83214661093e-07
56.75	0.000442390802332	1.46140790099e-05	1.26194183771e-05	3.50438211977e-07
57.25	0.000419778999856	1.36267584198e-05	1.21894232375e-05	3.05441350016e-07
57.75	0.000410246213141	1.42487700427e-05	1.27095270209e-05	4.40546428248e-07
58.25	0.000411601371537	1.37496056684e-05	1.15254706055e-05	3.21607385828e-07
58.75	0.00040018568126	1.41109333285e-05	1.11344955792e-05	4.12065182846e-07
59.25	0.000404730518071	1.4238366869e-05	1.09872791638e-05	3.83064268682e-07
59.75	0.000355768194921	1.19131090329e-05	1.01895444135e-05	2.99127455707e-07
60.25	0.000388295770461	1.39954547612e-05	1.00708266702e-05	3.22359045808e-07
60.75	0.000371962454637	1.23849564228e-05	9.06071195591e-06	3.14677225644e-07
61.25	0.000371513209497	1.34933010387e-05	8.97659491264e-06	3.32024361343e-07
61.75	0.000341048654087	1.21983829153e-05	8.75013567175e-06	2.8885911594e-07
62.25	0.0003638055972	1.27540002289e-05	7.93645056695e-06	2.87498331997e-07
62.75	0.000344376790678	1.29929496337e-05	8.18073817163e-06	2.91930327186e-07
63.25	0.000334498360561	1.28790364232e-05	8.49347402468e-06	3.47664473307e-07
63.75	0.0003248642521	1.22497513236e-05	7.98004577911e-06	2.79988596617e-07
64.25	0.000337198459855	1.34017737043e-05	8.19183675087e-06	3.45520717039e-07
64.75	0.000324674844422	1.3079125137e-05	7.62642862536e-06	2.79105546319e-07
65.25	0.00029366954761	1.14515326098e-05	7.64030423148e-06	3.50429739039e-07
65.75	0.000311759352348	1.32402063011e-05	7.96717982968e-06	2.95966191566e-07
66.25	0.000283275062468	1.10224893341e-05	6.95543194044e-06	2.41210175545e-07
66.75	0.000270527750588	1.09059606308e-05	7.51905677964e-06	3.05847639861e-07
67.25	0.000274859816662	1.25681584784e-05	7.41610510875e-06	3.39441365374e-07
67.75	0.000278597903975	1.19122125892e-05	6.99340791317e-06	3.09926560853e-07
68.25	0.000266526124858	1.09771278085e-05	6.65581493884e-06	2.93175288068e-07
68.75	0.000243835446276	1.02165421304e-05	6.37641312413e-06	2.38348449439e-07
69.25	0.00026520479102	1.15630285257e-05	5.92703965734e-06	2.75705161182e-07
69.75	0.000241339583539	1.09786906654e-05	5.39122898889e-06	2.25337594536e-07
70.25	0.000250008605224	1.12697245383e-05	5.23365689833e-06	2.14848380566e-07
70.75	0.000234221778825	1.20887379439e-05	5.2099137603e-06	2.28037425964e-07
71.25	0.000240953707946	9.83868089718e-06	4.87733434877e-06	2.15175420775e-07
71.75	0.000246903420785	1.04234697746e-05	4.67101766708e-06	1.99132141312e-07
72.25	0.00021730220061	9.30045007208e-06	4.4282438135e-06	2.50778081658e-07
72.75	0.000222816944681	1.03071204896e-05	4.09235578135e-06	1.61238347229e-07
73.25	0.000228496785439	1.00960277671e-05	3.98478573658e-06	1.78679486757e-07
73.75	0.000214533223643	1.06423045341e-05	4.02813587559e-06	2.0922730555e-07
74.25	0.000229607458497	1.06298184078e-05	3.88003712059e-06	1.56287571976e-07
74.75	0.00020030163089	8.85226116241e-06	3.76443073527e-06	1.98158712956e-07
75.25	0.000209458892279	1.04399956804e-05	3.52938006751e-06	1.71313280012e-07
75.75	0.000198737334837	1.06084628529e-05	3.17323820011e-06	1.61854045285e-07
76.25	0.000189448378062	9.41499815179e-06	3.20392603286e-06	1.60715498618e-07
76.75	0.000194820299911	9.24750716739e-06	3.19284869472e-06	1.72593234298e-07
77.25	0.000186625958699	9.33041884257e-06	2.93022362188e-06	1.64661528017e-07
77.75	0.000182179197122	9.64388743777e-06	2.87619885496e-06	1.61272883343e-07
78.25	0.000178697643318	9.10207958763e-06	2.8120069062e-06	1.39337482521e-07
78.75	0.000181243921039	8.66553461701e-06	2.9458926355e-06	1.81914108045e-07
79.25	0.000163548461686	8.0632677159e-06	2.60256816445e-06	1.40375786779e-07
79.75	0.000173787145142	1.01542340322e-05	2.57732314476e-06	1.47421500349e-07
80.25	0.000154310802069	8.01181401721e-06	2.32989787875e-06	1.27774261019e-07
80.75	0.000162179104163	8.59367586147e-06	2.19596477732e-06	1.13041052455e-07
81.25	0.000177586809569	1.06805957898e-05	2.46969159352e-06	1.58136141968e-07
81.75	0.000161361746298	8.43646743334e-06	2.18615602845e-06	1.32144495997e-07
82.25	0.000158446088896	8.99495150635e-06	1.87168827868e-06	8.7023000027e-08
82.75	0.000167827431492	9.66157239191e-06	2.10535613305e-06	1.66514934109e-07
83.25	0.000148468058798	9.12526108915e-06	1.86717854916e-06	1.30083972369e-07
83.75	0.00014650244222	7.85187341765e-06	1.8257629681e-06	1.27164564005e-07
84.25	0.000155310327059	8.20104261224e-06	1.78675053185e-06	1.25342618195e-07
84.75	0.000134630997271	7.22724596234e-06	1.71100367386e-06	1.85890942864e-07
85.25	0.000149980345391	8.21320627996e-06	1.68575761861e-06	1.1138731796e-07
85.75	0.000138204860439	7.09264467199e-06	1.5307387544e-06	9.90820276956e-08
86.25	0.000134955163822	8.19340395012e-06	1.33622841501e-06	7.36354883778e-08
86.75	0.000132508081517	7.88536006834e-06	1.37870384371e-06	9.79021840213e-08
87.25	0.000139376281328	7.6320926401e-06	1.42412759968e-06	8.9860771545e-08
87.75	0.000140213068943	7.49086508674e-06	1.4669313268e-06	1.2059337163e-07
88.25	0.000137484406318	8.15980527401e-06	1.26067228608e-06	8.69237710451e-08
88.75	0.000124469145199	7.21815417159e-06	1.0764218859e-06	6.81005630428e-08
89.25	0.000146071681125	9.43726913572e-06	1.13926852763e-06	7.85213762988e-08
89.75	0.000118039221041	7.09702992404e-06	1.00918144483e-06	9.10956881123e-08
90.25	0.000127105599226	8.09089204503e-06	1.0206174084e-06	1.05320724619e-07
90.75	0.000130946786807	8.56083989493e-06	1.09225424991e-06	9.63019858258e-08
91.25	0.000106693261753	7.21521737389e-06	1.03760024719e-06	7.62673420763e-08
91.75	0.000130943683608	9.10685746021e-06	1.05106835333e-06	1.21989844473e-07
92.25	9.16379672759e-05	5.25854483309e-06	9.9029014912e-07	6.71651022611e-08
92.75	0.000108016576119	6.46694346484e-06	9.35459876654e-07	6.40398822777e-08
93.25	0.000120109427285	7.85523325686e-06	8.80950941269e-07	7.45063032444e-08
93.75	0.000125205020636	9.45903660707e-06	8.05263424165e-07	5.91965030681e-08
94.25	9.47070408009e-05	6.29670217949e-06	8.02533446113e-07	1.03469404128e-07
94.75	9.8556418356e-05	6.68654739245e-06	6.46039175955e-07	4.1605926633e-08
95.25	0.000109159672627	6.86929639416e-06	7.04808211339e-07	5.59538446457e-08
95.75	0.000116373027225	8.3911586234e-06	7.34302837753e-07	6.60513373133e-08
96.25	0.000109212620082	7.15351400574e-06	7.02739566662e-07	5.71861909137e-08
96.75	9.19861814276e-05	5.97900131555e-06	6.74953551406e-07	4.99311951882e-08
97.25	9.1899536003e-05	5.72359302837e-06	6.81870623699e-07	7.94354627466e-08
97.75	8.63001797821e-05	5.02342729375e-06	6.07604912032e-07	5.30552945593e-08
98.25	0.000101232513685	6.88116287831e-06	5.47121820818e-07	5.11155013478e-08
98.75	8.86628015359e-05	5.63918062207e-06	5.55427465861e-07	4.66032376975e-08
99.25	9.50332859323e-05	6.27742659591e-06	5.96235362273e-07	6.54567274334e-08
99.75	9.89256825417e-05	7.28279822826e-06	5.85429078699e-07	4.85981638185e-08
