#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	4.9014478413e-03	-1.2186523015e-05	-5.9304523756e-06	7.5984334034e-06	2.0936869366e-05	1.1727059847e-06	8.6244639071e-06	6.5443151115e-08	4.0715822104e-07	-1.2558220733e-07	-3.7599284650e-09	2.1957581257e-09	1.5665424599e-09
4.0000000000e-01	4.7046346838e-04	-1.4840936718e-06	-6.1184265057e-07	1.1985870010e-06	3.4385890214e-06	2.5474125657e-07	1.8715827402e-06	1.7622600264e-08	1.1460775587e-07	-4.4437232755e-08	-4.6538182065e-10	2.3505260059e-09	-1.5291916579e-10
6.0000000000e-01	9.5369914852e-05	-3.3440665937e-07	-1.2599645536e-07	2.7184554600e-07	8.2168846540e-07	6.4877319788e-08	4.7364455036e-07	5.6157324185e-09	3.4036125619e-08	-1.5824099675e-08	-1.2221107541e-10	1.0116277004e-09	-1.1262039975e-10
8.0000000000e-01	2.6501845435e-05	-1.0989821996e-07	-4.1210859771e-08	9.6187658629e-08	2.8989977418e-07	2.2397768356e-08	1.6354910547e-07	2.0336099911e-09	1.1135314988e-08	-5.3521849244e-09	-4.5602280670e-11	3.8526478757e-10	-4.0075841893e-11
1.0000000000e+00	8.2323698394e-06	-4.0530363295e-08	-1.2847606865e-08	4.1514727744e-08	1.2529992071e-07	1.0705761428e-08	7.8928175093e-08	9.2269531990e-10	5.2157908020e-09	-2.2194173606e-09	-1.8277270222e-11	1.4278980417e-10	-1.7201676985e-11
1.2000000000e+00	2.6642077201e-06	-1.4887536734e-08	-2.7630480635e-09	1.7428609624e-08	5.5539293313e-08	5.5226487905e-09	4.0818345304e-08	5.1369525745e-10	3.0520491028e-09	-1.3240714336e-09	-1.2183469030e-11	7.5478096756e-11	-8.1922338176e-12
1.4000000000e+00	8.7957483669e-07	-5.2656140246e-09	8.8938526247e-11	6.7273560143e-09	2.3886245988e-08	2.7072780108e-09	1.9876498742e-08	3.0898879475e-10	1.7595275899e-09	-8.7894930717e-10	-8.9204250588e-12	5.3253970758e-11	-4.1362743189e-12
1.6000000000e+00	2.9439723863e-07	-1.7734417405e-09	5.4320796164e-10	2.3769808249e-09	9.9260430487e-09	1.2401384419e-09	8.9855724484e-09	1.8303565451e-10	9.3433518793e-10	-5.4617444391e-10	-5.7602320365e-12	3.7344016253e-11	-2.3131131766e-12
1.8000000000e+00	9.9695763607e-08	-5.6221759434e-10	4.1410849261e-10	7.6476820880e-10	4.0142922934e-09	5.3695314070e-10	3.8218471769e-09	1.0328555199e-10	4.5916517455e-10	-3.0958931624e-10	-3.2444428018e-12	2.3670929023e-11	-1.4621991942e-12
2.0000000000e+00	3.4129438752e-08	-1.6368581478e-10	2.3811656860e-10	2.1777578325e-10	1.5921303242e-09	2.2279610833e-10	1.5521725868e-09	5.5293021800e-11	2.1237502078e-10	-1.6237699205e-10	-1.6342165498e-12	1.3611678838e-11	-9.8351943295e-13
