# π0＋π0→π+＋π-＋γ_error total
0.005 0.2342424589066435 0.010379138365923763
0.015 0.03776300613665699 0.0013316655176429998
0.025 0.01704093075522315 0.0006247093571346857
0.034999999999999996 0.01010406310909438 0.0004300101771454705
0.045 0.006833051024531136 0.0003001214571207065
0.055 0.004959520050145542 0.00018383563668222108
0.065 0.003819049587720965 0.00015308985462349236
0.07500000000000001 0.0030199403561977983 0.00014162160407703943
0.085 0.00247165444538648 0.00010891874328910719
0.095 0.0020289903237794586 8.461302032571157e-05
0.10500000000000001 0.0017217036535035809 7.126571201161097e-05
0.115 0.001469758898102371 6.994247231223766e-05
0.125 0.001260819782005492 5.6885204735642165e-05
0.135 0.0010890759360527426 4.689907817647786e-05
0.14500000000000002 0.0009424888051089122 3.710423527390864e-05
0.155 0.0008258637645152172 3.189541959912669e-05
0.165 0.0007243800377006774 2.9174383780700774e-05
0.17500000000000002 0.0006378565743723289 2.4789974795918846e-05
0.185 0.000565664200423187 1.9791832813555715e-05
0.195 0.0005015314955353226 1.9111135819254573e-05
0.20500000000000002 0.00044410681617853285 1.8827099046678605e-05
0.215 0.00039217137542354324 1.5308728718324286e-05
0.225 0.0003488835805231717 1.2587136353876152e-05
0.23500000000000001 0.0003090675264001826 1.4836535250091948e-05
0.245 0.0002765616696178136 1.0626343069246732e-05
0.255 0.000245541243011597 9.323874917891813e-06
0.265 0.00021740056159839298 8.770672738528715e-06
0.275 0.00019314605406543529 7.024549399973476e-06
0.28500000000000003 0.0001735836201544523 6.5725704595737836e-06
0.295 0.0001548627313156742 6.67363973387458e-06
0.305 0.0001390480435962471 8.6676510431003e-06
0.315 0.00012401985480668855 6.86439669434862e-06
0.325 0.0001095560878305934 5.585421512216449e-06
0.335 9.862894349462685e-05 4.114736081225862e-06
0.34500000000000003 8.751335352583484e-05 4.1449070715701e-06
0.35500000000000004 7.804937149286776e-05 4.3699733839685095e-06
0.365 6.991058868789914e-05 4.1012313121691346e-06
0.375 6.330158949400456e-05 3.1176570752939226e-06
0.385 5.6091058474453966e-05 2.630358099380345e-06
0.395 5.0012151195103375e-05 2.73988659680951e-06
0.405 4.54133579360751e-05 2.844693430818308e-06
0.41500000000000004 4.073047077270386e-05 2.5284369620717736e-06
0.425 3.665688939009255e-05 2.207847791620132e-06
0.435 3.2816386997386806e-05 2.295167380363379e-06
0.445 2.905871726616972e-05 1.6265113571605545e-06
0.455 2.6059528336720343e-05 1.6733041334381045e-06
0.465 2.370943281405204e-05 1.6712693557603168e-06
0.47500000000000003 2.1352660527895565e-05 1.8649170676787765e-06
0.485 1.8573002350233035e-05 1.4404192025823138e-06
0.495 1.739345357483983e-05 1.6253690424328365e-06
0.505 1.5206824052726987e-05 1.0658871171354245e-06
0.515 1.3848350416381388e-05 1.2127930676605307e-06
0.525 1.2187248937273116e-05 1.0262648903044623e-06
0.535 1.1228544452292261e-05 7.558994100170302e-07
0.545 1.005975974228549e-05 5.685850941955481e-07
0.555 8.917871306018484e-06 5.262281790306826e-07
0.5650000000000001 8.029989832178787e-06 8.496733831746476e-07
0.5750000000000001 7.388298264772123e-06 6.774034048353258e-07
0.585 6.5922543224135e-06 6.14954047820676e-07
0.595 5.973266000098362e-06 4.977153677274972e-07
0.605 5.391186590044077e-06 4.645302121225058e-07
0.615 4.7902459163777475e-06 5.24392807976722e-07
0.625 4.3409608100293645e-06 4.980231235002417e-07
0.635 4.021268400141599e-06 4.7355328562018064e-07
0.645 3.6316478129686325e-06 2.5008734038874876e-07
0.655 3.2090798695737742e-06 3.7164254926424404e-07
0.665 2.8522852004751595e-06 2.9644838320151813e-07
0.675 2.577663732465136e-06 2.266062985851555e-07
0.685 2.356368220304184e-06 2.4446251552194014e-07
0.6950000000000001 2.171801648933723e-06 2.872561652576249e-07
0.7050000000000001 1.9090664475315767e-06 1.9268926484122372e-07
0.715 1.7840534411007044e-06 2.7732568461443063e-07
0.725 1.6320240727595093e-06 1.9316694387804497e-07
0.735 1.4561503730042009e-06 1.8934118029067422e-07
0.745 1.321515065878618e-06 1.943272995287185e-07
0.755 1.1921347579124755e-06 1.7408656853156544e-07
0.765 1.0587700669385506e-06 1.7085263207635334e-07
0.775 9.751770933327984e-07 1.0953445290755487e-07
0.785 8.318672873554715e-07 1.2195254985924638e-07
0.795 7.744474826796282e-07 1.299650404493946e-07
0.805 6.812981437717085e-07 1.0441949614080946e-07
0.8150000000000001 6.382482741887095e-07 9.505028124610004e-08
0.8250000000000001 5.62344286850629e-07 1.1946294602460155e-07
0.8350000000000001 5.124159035313449e-07 6.119572704259853e-08
0.845 4.6412635143189126e-07 7.308424855853344e-08
0.855 4.1906584841921845e-07 5.997763621442958e-08
0.865 3.8389276830785663e-07 6.863347840864699e-08
0.875 3.569516771959268e-07 6.780044936145101e-08
0.885 3.4671636819350137e-07 6.2816163645711e-08
0.895 2.962052730164177e-07 5.109588499691458e-08
0.905 2.6478310970585703e-07 6.116966386568645e-08
0.915 2.5166479210949583e-07 6.064306881701195e-08
0.925 2.2808031015689832e-07 4.933925597517382e-08
0.935 2.205038751834749e-07 5.443610827900836e-08
0.9450000000000001 1.912840866341499e-07 5.71135240349543e-08
0.9550000000000001 1.774887172002435e-07 3.183095444480791e-08
0.965 1.5100297665696824e-07 3.0503350557092495e-08
0.975 1.193344808503917e-07 2.847417325645463e-08
0.985 1.220787865693555e-07 2.4037541128989465e-08
0.995 1.1657473400470483e-07 3.5752659545470414e-08
1.005 1.0656763608045657e-07 3.0959452911289037e-08
1.015 9.247220456038367e-08 3.284733260055482e-08
1.025 7.961388902104012e-08 2.0054487014295926e-08
1.035 8.223615043587435e-08 4.072498105526151e-08
1.045 6.958147766347075e-08 2.20663018417541e-08
1.055 5.599448285263254e-08 1.3795377247993717e-08
1.065 5.360167220320027e-08 2.418498643212103e-08
1.075 4.738153120730758e-08 1.740781747282331e-08
1.085 4.89241194212252e-08 2.0409370422498773e-08
1.095 4.12518734786047e-08 1.3054718624264989e-08
1.105 3.5031400568649884e-08 1.3962767046503043e-08
