#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	4.4574152505e-04	-1.9972145283e-20	5.1356945012e-20	-1.4265818059e-20	4.8503781401e-20	1.8545563477e-20	-1.7118981671e-20	-4.7790490498e-20	4.8503781401e-20	-6.3482890363e-20	7.9888581131e-20	-1.1127338086e-19	-1.9686828921e-19
4.0000000000e-01	3.6096049222e-05	-3.2098090633e-21	-8.9161362869e-23	-1.9615499831e-21	2.8531636118e-21	1.6049045316e-21	-1.9615499831e-21	-3.2989704261e-21	3.5664545148e-21	-5.4388431350e-21	6.7762635780e-21	-8.6486521983e-21	-1.6049045316e-20
6.0000000000e-01	4.6349299968e-06	-2.6748408861e-22	2.8977442932e-22	-1.5603238502e-22	3.7893579219e-22	2.0061306645e-22	-8.9161362869e-23	-3.4550028112e-22	4.0122613291e-22	-7.1050461036e-22	7.5787158439e-22	-1.1145170359e-21	-2.0507113460e-21
8.0000000000e-01	7.2038711158e-07	-5.5725851793e-23	4.4580681434e-23	-2.7862925897e-23	7.5229899921e-23	3.6221803665e-23	-2.2290340717e-23	-7.6623046215e-23	6.1298436972e-23	-1.1458628275e-22	1.2816945912e-22	-1.8946789610e-22	-3.2878252558e-22
1.0000000000e+00	1.2319905100e-07	-1.3234889801e-23	-1.3931462948e-24	-6.9657314741e-24	1.2538316653e-23	5.5725851793e-24	-1.3931462948e-24	-9.4037374901e-24	1.1145170359e-23	-1.8197973476e-23	2.0897194422e-23	-3.1345791634e-23	-5.5029278646e-23
1.2000000000e+00	2.2308404445e-08	-3.4828657371e-25	-2.1767910857e-25	-8.7071643427e-25	2.3509343725e-24	9.5778807769e-25	-8.7071643427e-25	-1.9155761554e-24	2.7862925897e-24	-3.5046336479e-24	3.6570090239e-24	-5.8338001096e-24	-9.9261673506e-24
1.4000000000e+00	4.1900442966e-09	-1.7414328685e-25	3.2651866285e-26	-1.5237537600e-25	3.2651866285e-25	1.9591119771e-25	-6.5303732570e-26	-4.2447426170e-25	3.4828657371e-25	-5.6596568227e-25	6.9657314741e-25	-1.0557436765e-24	-1.8720403337e-24
1.6000000000e+00	8.0767752880e-10	-6.5303732570e-26	0.0000000000e+00	-1.6325933142e-26	8.7071643427e-26	1.9046922000e-26	-2.7209888571e-26	-7.2106204713e-26	8.7071643427e-26	-1.2516548743e-25	1.3604944285e-25	-2.0407416428e-25	-3.5372855142e-25
1.8000000000e+00	1.5868614099e-10	-1.6325933142e-26	-2.0407416428e-27	-2.7209888571e-27	1.2244449857e-26	6.8024721427e-27	-6.8024721427e-27	-1.3264820678e-26	1.6325933142e-26	-2.3978714303e-26	2.7209888571e-26	-3.9454338428e-26	-6.9385215856e-26
2.0000000000e+00	3.1646128642e-11	-2.7209888571e-27	-5.1018541070e-28	-1.8706798392e-27	3.0611124642e-27	1.7006180357e-27	-6.8024721427e-28	-2.5509270535e-27	3.0611124642e-27	-5.0380809307e-27	5.4419777142e-27	-8.5881210802e-27	-1.4115129696e-26
2.2000000000e+00	6.3890474740e-12	-4.2515450892e-28	1.4880407812e-28	-2.5509270535e-28	7.6527811605e-28	3.4012360714e-28	-4.2515450892e-29	-5.1018541070e-28	6.3773176338e-28	-8.9282446873e-28	1.1904326250e-27	-1.6155871339e-27	-2.8485352098e-27
2.4000000000e+00	1.3029449602e-12	-1.1691748995e-28	9.8316980188e-29	-3.1886588169e-29	1.7537623493e-28	6.9087607699e-29	-3.1886588169e-29	-1.0894584291e-28	1.2754635268e-28	-1.9131952901e-28	2.2320611718e-28	-3.1886588169e-28	-5.6332972432e-28
2.6000000000e+00	2.6808858193e-13	-2.3914941127e-29	-3.9858235211e-30	-3.9858235211e-30	2.7900764648e-29	1.4614686244e-29	-3.9858235211e-30	-2.1922029366e-29	2.3914941127e-29	-4.2349374912e-29	4.2515450892e-29	-7.1744823380e-29	-1.1957470563e-28
2.8000000000e+00	5.5587383494e-14	-1.3286078404e-30	1.1625318603e-30	-2.6572156807e-30	5.3144313615e-30	1.6607598005e-30	-9.9645588028e-31	-4.8162034213e-30	5.9787352817e-30	-7.9301280472e-30	9.6324068427e-30	-1.4780762224e-29	-2.5243548967e-29
3.0000000000e+00	1.1607773269e-14	-9.1341789026e-31	2.4911397007e-31	-4.9822794014e-31	1.3286078404e-30	5.3974693515e-31	-3.3215196009e-31	-1.0587343728e-30	1.0794938703e-30	-1.7334180417e-30	1.9098737705e-30	-2.9478486458e-30	-4.9822794014e-30
3.2000000000e+00	2.4394480109e-15	-2.0759497506e-31	1.9202535193e-31	-6.2278492517e-32	2.1797472381e-31	1.3493673379e-31	-6.2278492517e-32	-2.0759497506e-31	2.0759497506e-31	-3.2825955431e-31	4.5670894513e-31	-6.0202542767e-31	-1.1002533678e-30
3.4000000000e+00	5.1576216884e-16	-4.1518995012e-32	-1.4272154535e-32	-3.6329120635e-32	5.4493680953e-32	2.5949371882e-32	-2.5949371882e-33	-6.4873429706e-32	4.6708869388e-32	-8.6281661509e-32	9.3417738776e-32	-1.3104432801e-31	-2.3354434694e-31
3.6000000000e+00	1.0965557762e-16	-8.4335458617e-33	-3.2436714853e-34	-3.8924057823e-33	1.0379748753e-32	4.5411400794e-33	-1.9462028912e-33	-8.2713622875e-33	1.1677217347e-32	-1.7678009595e-32	1.8813294615e-32	-2.7246840476e-32	-4.8655072279e-32
3.8000000000e+00	2.3439096368e-17	-1.1352850198e-33	5.6764250992e-34	-8.1091787132e-34	2.7571207625e-33	1.2974685941e-33	-3.2436714853e-34	-1.8651111040e-33	2.7571207625e-33	-3.3855821128e-33	3.8924057823e-33	-5.6764250992e-33	-1.0541932327e-32
4.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
