#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	2.3271561572e-02	6.3703598364e-05	-4.6653383514e-05	-4.6068947831e-06	-1.5202196812e-05	-1.6270326959e-05	8.3641382890e-05	3.9424403411e-07	1.0013195872e-06	3.8021516990e-07	6.6891519438e-07	-7.1233038788e-08	-1.4421763277e-07
4.0000000000e-01	1.8901702461e-02	-4.6966719208e-06	8.2882804851e-06	-8.2474696562e-05	-8.1316885065e-05	3.2207522596e-05	-1.6404628941e-04	-2.1831001125e-06	4.3717815461e-06	9.0543661809e-08	-1.6106126260e-07	-4.2013224754e-06	-1.1061105250e-06
6.0000000000e-01	1.0817320359e-02	-9.9405077237e-05	7.1807935635e-05	1.4192361619e-05	1.7617194744e-05	3.3611348213e-05	-1.6591389752e-04	4.3587078634e-06	-2.4851900720e-05	3.9197601905e-07	7.9409700121e-07	-3.1527608061e-06	-1.1498939786e-06
8.0000000000e-01	5.6667116999e-03	-7.7050324767e-05	5.6232980782e-05	6.2025999443e-05	6.4850666806e-05	-4.9884099201e-06	2.5518391509e-05	2.8648253562e-06	-1.4341473540e-05	-5.7470030775e-10	-8.5034551811e-08	7.5321944360e-06	2.6684683340e-06
1.0000000000e+00	2.8766142485e-03	-3.7283667899e-05	2.8771947193e-05	5.9272787391e-05	6.2377545179e-05	-2.3513720414e-05	1.1701214311e-04	-7.5913646331e-07	3.1156319046e-06	9.7917674583e-09	6.8363555191e-08	7.4979359929e-06	2.6537137937e-06
1.2000000000e+00	1.4380263116e-03	-1.2640318333e-05	1.1094554428e-05	4.1646853733e-05	4.5199363432e-05	-2.3987536115e-05	1.2043209815e-04	-2.1435379812e-06	1.1122559415e-05	6.4846420813e-08	2.1962770947e-07	2.3603812666e-06	8.2098858006e-07
1.4000000000e+00	7.1335709232e-04	-1.6192291778e-06	2.7455144248e-06	2.5343687250e-05	2.8947854506e-05	-1.8056793676e-05	9.1845210164e-05	-1.9437525899e-06	1.1704869691e-05	9.3474933081e-09	7.3785279729e-08	-1.6474597104e-06	-5.8947475770e-07
1.6000000000e+00	3.5281322508e-04	2.0780255132e-06	-3.5366720324e-07	1.4162484313e-05	1.7365136471e-05	-1.1841063587e-05	6.1151133366e-05	-1.3056068585e-06	9.3101870677e-06	-6.5816505859e-08	-1.4538810320e-07	-3.2677597124e-06	-1.1499304868e-06
1.8000000000e+00	1.7450152552e-04	2.6627929758e-06	-1.1141113208e-06	7.4723118528e-06	1.0027252950e-05	-7.1930280416e-06	3.7756904188e-05	-7.5262137460e-07	6.4958109338e-06	-1.1105381119e-07	-2.7848235836e-07	-3.3017877267e-06	-1.1533066019e-06
2.0000000000e+00	8.6482390090e-05	2.2105111881e-06	-1.0352655167e-06	3.7776453271e-06	5.6560986980e-06	-4.1710571851e-06	2.2260946581e-05	-3.9498077544e-07	4.2057856805e-06	-1.1913398381e-07	-3.0720342550e-07	-2.6710346469e-06	-9.2969991418e-07
2.2000000000e+00	4.3001306707e-05	1.5734590443e-06	-7.5385987541e-07	1.8444153961e-06	3.1436697699e-06	-2.3483353749e-06	1.2739073992e-05	-1.9438539798e-07	2.5981897459e-06	-1.0423739931e-07	-2.7128308504e-07	-1.9238493243e-06	-6.6978648810e-07
2.4000000000e+00	2.1468662725e-05	1.0346243463e-06	-4.9204784190e-07	8.7262372819e-07	1.7310722604e-06	-1.2972082794e-06	7.1464775532e-06	-9.1238330260e-08	1.5555051693e-06	-8.1159489651e-08	-2.1130063862e-07	-1.2902280822e-06	-4.5099472990e-07
2.6000000000e+00	1.0767243443e-05	6.4849422249e-07	-3.0187035226e-07	3.9997856927e-07	9.4774886379e-07	-7.0790855851e-07	3.9554042840e-06	-4.1421689234e-08	9.1115224840e-07	-5.8646370679e-08	-1.5172234918e-07	-8.2494847572e-07	-2.9060777403e-07
2.8000000000e+00	5.4261673027e-06	3.9385356137e-07	-1.7809188765e-07	1.7688357872e-07	5.1715574132e-07	-3.8344877169e-07	2.1692224423e-06	-1.8444786591e-08	5.2545814842e-07	-4.0278740398e-08	-1.0295394697e-07	-5.1000024842e-07	-1.8171421297e-07
3.0000000000e+00	2.7480398206e-06	2.3401921085e-07	-1.0235185909e-07	7.4703729922e-08	2.8171947314e-07	-2.0684140595e-07	1.1823098499e-06	-8.2076836179e-09	2.9960299077e-07	-2.6680701659e-08	-6.7051143842e-08	-3.0765283587e-07	-1.1124316313e-07
3.2000000000e+00	1.3986272804e-06	1.3687635936e-07	-5.7753807745e-08	2.9487375779e-08	1.5339015035e-07	-1.1137481183e-07	6.4178841012e-07	-3.7524668424e-09	1.6939619388e-07	-1.7214517125e-08	-4.2342950714e-08	-1.8221818348e-07	-6.7063655041e-08
3.4000000000e+00	7.1533498472e-07	7.9135538197e-08	-3.2161809095e-08	1.0340016125e-08	8.3546980209e-08	-5.9965487619e-08	3.4749460599e-07	-1.8262440006e-09	9.5180539214e-08	-1.0892866266e-08	-2.6113088513e-08	-1.0643085319e-07	-3.9974415192e-08
3.6000000000e+00	3.6762475255e-07	4.5358215739e-08	-1.7737548468e-08	2.7364452362e-09	4.5549126453e-08	-3.2322891322e-08	1.8788144249e-07	-9.7534466898e-10	5.3232069174e-08	-6.7918801853e-09	-1.5808858092e-08	-6.1501164279e-08	-2.3625342011e-08
3.8000000000e+00	1.8981620059e-07	2.5829101833e-08	-9.7119606220e-09	3.3519184621e-11	2.4867537395e-08	-1.7457933415e-08	1.0152070030e-07	-5.7528879618e-10	2.9669068128e-08	-4.1872848931e-09	-9.4315002107e-09	-3.5243587316e-08	-1.3872489969e-08
4.0000000000e+00	9.8453648380e-08	1.4636062745e-08	-5.2883560253e-09	-7.1216364177e-10	1.3599459029e-08	-9.4539188459e-09	5.4855917666e-08	-3.6695350550e-10	1.6494645127e-08	-2.5588243378e-09	-5.5611949624e-09	-2.0065629016e-08	-8.1049930090e-09
