# v2 spectra, already divided by Nevents
# pT 22 22_error 
0.1	0.0158172717437	0.00011098165113
0.3	0.0277189168154	0.000234255936115
0.5	0.0252881403171	0.000299876451669
0.7	0.0320761963457	0.000357793063697
0.9	0.0472219237761	0.000490913549982
1.1	0.0657157990871	0.00069486866313
1.3	0.0841774600209	0.000882424636867
1.5	0.101995094316	0.00119558174537
1.7	0.117443736844	0.0015174946226
1.9	0.128597095887	0.0019600948798
2.1	0.135103694741	0.00264980930703
2.3	0.14523907845	0.00349805014509
2.5	0.152348190467	0.00466965770136
2.7	0.157791201208	0.00604850586862
2.9	0.171491600074	0.00814132245272
