#centrality === 0-20%
#pT(GeV/c)  invariant yield(GeV/c)-2  stat.err   sys.err   inv.yield(mT scaling case)
1.18042  0.111105  0.0194775  0.04084   0.0410543 .25 
1.68877  0.01754  0.00446226  0.00610675  0.0107158 .25
2.19699  0.00640117  0.00138179  0.00147889  0.00585183 .25
2.70434  0.0011647  0.00053643  0.000278107   0.00103855 .25
5.40048  2.38695e-05  6.06341e-06  4.77771e-06 NaN .5
6.41482  5.18831e-06  1.80808e-06  1.04764e-06 NaN  .5
7.42615  1.33754e-06  7.28487e-07  2.75124e-07 NaN  .5
8.43469  1.00367e-06  4.13789e-07  2.10645e-07 NaN .5
9.44118  8.93536e-07  4.25354e-07  1.90081e-07 NaN  .5
