#centrality === 20-40%
1.18042  0.0496318  0.0063318  0.0201041   0.025181 .25
1.68877  0.0100374  0.00154921  0.0032785   0.00783275 .25
2.19699  0.00167526  0.000484654  0.000553536  0.00142256  .25
2.70434  0.000780557  0.000206407  0.000184365  0.000745026 .25
5.40048  9.60958e-06  2.86849e-06  2.0501e-06  NaN .5
6.41482  1.54667e-06  7.6328e-07  3.32525e-07  NaN .5
7.42615  1.21399e-06  4.46075e-07  2.65305e-07 NaN  .5
8.43469  5.07321e-07  2.46402e-07  1.12869e-07 NaN .5
9.44118  2.73123e-07  1.6918e-07  6.15002e-08  NaN  .5
