#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	5.6618675390e+00	-3.0895224590e-02	5.7138649356e-02	4.8633705194e-02	5.8505982228e-02	-2.5214013973e-02	1.0948343322e-01	2.9899083167e-04	8.8227469553e-03	5.2423530172e-04	-1.5905658760e-03	-1.4586097506e-03	-5.8767872298e-04
4.0000000000e-01	6.0577544680e-01	-2.6767533890e-03	6.6445598863e-03	8.7084273347e-03	1.0932396597e-02	-5.8777562019e-03	2.5611014406e-02	8.1253815260e-05	2.5343492782e-03	1.7550938563e-04	-5.3794675369e-04	-5.9242819772e-04	-2.5237070169e-04
6.0000000000e-01	1.1588225070e-01	-1.4678437543e-04	1.1025050551e-03	2.2157548883e-03	2.9287102413e-03	-1.8037546706e-03	7.8893864521e-03	3.3516007675e-05	8.8201647882e-04	6.6435013920e-05	-2.0765030735e-04	-2.4721960663e-04	-1.0543462938e-04
8.0000000000e-01	2.8921807900e-02	1.1225147000e-04	1.7361902774e-04	6.5725354795e-04	9.3320694831e-04	-6.3937086933e-04	2.8109332007e-03	1.6184410787e-05	3.4908275527e-04	2.8464064494e-05	-9.0165706888e-05	-1.1413316097e-04	-4.8673693172e-05
1.0000000000e+00	8.4205529317e-03	9.0254559068e-05	6.9029101818e-06	2.0956492562e-04	3.2795781104e-04	-2.4430506478e-04	1.0821443062e-03	8.5060703927e-06	1.4780871548e-04	1.2911476343e-05	-4.1767778288e-05	-5.5966482608e-05	-2.3868031873e-05
1.2000000000e+00	2.7120989886e-03	5.1160591119e-05	-1.5143341543e-05	6.9108396898e-05	1.2280694433e-04	-9.7546341460e-05	4.3635774131e-04	4.6325688970e-06	6.4962929709e-05	5.9881793752e-06	-1.9983129124e-05	-2.8221157401e-05	-1.2035413427e-05
1.4000000000e+00	9.3826523496e-04	2.6243823416e-05	-1.2010165055e-05	2.3014864303e-05	4.8122530706e-05	-4.0100789187e-05	1.8151084496e-04	2.5395089225e-06	2.9206057672e-05	2.7889824980e-06	-9.7132971726e-06	-1.4377333676e-05	-6.1293311942e-06
1.6000000000e+00	3.4242342052e-04	1.2928700342e-05	-7.0228806124e-06	7.5796726421e-06	1.9523440419e-05	-1.6843371855e-05	7.7250585621e-05	1.3829714536e-06	1.3333655655e-05	1.2945139964e-06	-4.7588378838e-06	-7.3380211107e-06	-3.1265090429e-06
1.8000000000e+00	1.3027946744e-04	6.2536571715e-06	-3.7092791938e-06	2.4031254628e-06	8.1439393453e-06	-7.1970683342e-06	3.3475874217e-05	7.4473501831e-07	6.1570858293e-06	5.9703268256e-07	-2.3412189500e-06	-3.7390158534e-06	-1.5920284786e-06
2.0000000000e+00	5.1251925316e-05	3.0001858801e-06	-1.8715827451e-06	6.9808999195e-07	3.4760480833e-06	-3.1201468770e-06	1.4724398494e-05	3.9627701254e-07	2.8691111359e-06	2.7323977711e-07	-1.1546633492e-06	-1.8999570082e-06	-8.0851958721e-07
2.2000000000e+00	2.0725792813e-05	1.4349474792e-06	-9.2286999815e-07	1.6210956443e-07	1.5127451302e-06	-1.3699939682e-06	6.5596797475e-06	2.0855680541e-07	1.3472109344e-06	1.2401221963e-07	-5.7045222717e-07	-9.6278674404e-07	-4.0959105852e-07
2.4000000000e+00	8.5779026387e-06	6.8616069663e-07	-4.4967542351e-07	1.0320792350e-08	6.6941210827e-07	-6.0846837194e-07	2.9551779812e-06	1.0872787007e-07	6.3681296872e-07	5.5774534091e-08	-2.8223818080e-07	-4.8674771733e-07	-2.0710448610e-07
2.6000000000e+00	3.6213610411e-06	3.2856518871e-07	-2.1782111134e-07	-2.2053906532e-08	3.0056900655e-07	-2.7309915213e-07	1.3446739259e-06	5.6238874611e-08	3.0281031063e-07	2.4826820479e-08	-1.3983600113e-07	-2.4564718910e-07	-1.0459601737e-07
2.8000000000e+00	1.5554386445e-06	1.5770233509e-07	-1.0526039379e-07	-2.1659462914e-08	1.3670230069e-07	-1.2377588125e-07	6.1740191341e-07	2.8902979882e-08	1.4477083011e-07	1.0916230831e-08	-6.9382264781e-08	-1.2382373067e-07	-5.2798326390e-08
3.0000000000e+00	6.7830312777e-07	7.5914067708e-08	-5.0853440514e-08	-1.5046035954e-08	6.2890395551e-08	-5.6612726716e-08	2.8582369936e-07	1.4777481441e-08	6.9560807337e-08	4.7262675164e-09	-3.4477564314e-08	-6.2374976704e-08	-2.6654227295e-08
3.2000000000e+00	2.9981638493e-07	3.6662362032e-08	-2.4594770054e-08	-9.2202237342e-09	2.9232964706e-08	-2.6117044425e-08	1.3332923119e-07	7.5243605504e-09	3.3579899939e-08	2.0048752737e-09	-1.7160117128e-08	-3.1414533752e-08	-1.3463991872e-08
3.4000000000e+00	1.3413683505e-07	1.7767086397e-08	-1.1917949091e-08	-5.3040041621e-09	1.3716023260e-08	-1.2146928333e-08	6.2634134392e-08	3.8187065323e-09	1.6282005716e-08	8.2644909230e-10	-8.5553051015e-09	-1.5824616318e-08	-6.8079998057e-09
3.6000000000e+00	6.0673531951e-08	8.6408516929e-09	-5.7893129319e-09	-2.9406383949e-09	6.4908942988e-09	-5.6933162996e-09	2.9617639706e-08	1.9331385689e-09	7.9278925342e-09	3.2637590794e-10	-4.2728367954e-09	-7.9755798712e-09	-3.4470677427e-09
3.8000000000e+00	2.7719277778e-08	4.2175392804e-09	-2.8200865171e-09	-1.5925953968e-09	3.0960286607e-09	-2.6882024382e-09	1.4091661066e-08	9.7668015618e-10	3.8756698637e-09	1.2005203416e-10	-2.1379346578e-09	-4.0228508438e-09	-1.7481304391e-09
4.0000000000e+00	1.2779957707e-08	2.0659729568e-09	-1.3778358462e-09	-8.4907541292e-10	1.4875470164e-09	-1.2782530194e-09	6.7435818906e-09	4.9266641985e-10	1.9019247804e-09	3.8456449915e-11	-1.0717235755e-09	-2.0311016393e-09	-8.8810438698e-10
