#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	1.9652460718e-01	-3.2215444710e-03	7.4074777932e-03	3.3522816167e-03	5.8615458184e-03	6.3117380574e-04	7.1041378641e-03	-1.8284931011e-04	1.0112011179e-03	7.5722551615e-05	-1.3301549564e-04	-9.2219257127e-05	3.0459015007e-05
4.0000000000e-01	2.4321764499e-02	-3.7293526056e-04	1.1544010674e-03	6.1799695671e-04	1.0828866601e-03	1.5037123679e-04	1.6433972550e-03	-5.4009055861e-05	2.9576564414e-04	2.7333989981e-05	-4.7496621648e-05	-3.9831987389e-05	1.3197669688e-05
6.0000000000e-01	5.6125637079e-03	-7.6033685821e-05	2.9620887688e-04	1.6695063011e-04	2.9280724557e-04	4.5707150480e-05	4.7517376709e-04	-1.7858733183e-05	9.5859374598e-05	1.0149539555e-05	-1.7185402415e-05	-1.6746507227e-05	5.5357798753e-06
8.0000000000e-01	1.7883329017e-03	-2.2647018634e-05	1.0075407268e-04	5.9342274926e-05	1.0372055710e-04	1.6979955899e-05	1.7265788722e-04	-6.7850106110e-06	3.5541744392e-05	3.9758040036e-06	-6.2428143289e-06	-6.9393035000e-06	2.2383709157e-06
1.0000000000e+00	6.9121990846e-04	-7.9862405170e-06	4.1501754818e-05	2.5483849316e-05	4.4428908537e-05	7.4860588581e-06	7.7333395717e-05	-3.0397249563e-06	1.5982034018e-05	1.7679834662e-06	-2.6639585471e-06	-3.0037748864e-06	9.3423512577e-07
1.2000000000e+00	2.9846621349e-04	-2.7017365464e-06	1.9263347266e-05	1.2221394531e-05	2.1341033505e-05	3.7837172808e-06	3.9372448685e-05	-1.5858824884e-06	8.4728672237e-06	9.3285620912e-07	-1.4693986379e-06	-1.5366407658e-06	4.7768018602e-07
1.4000000000e+00	1.3688074682e-04	-6.5038630602e-07	9.5260396265e-06	6.1927562023e-06	1.0851356500e-05	2.0820343531e-06	2.1156105020e-05	-9.1222709959e-07	4.8777759749e-06	5.5839356916e-07	-9.2466172213e-07	-9.4189314351e-07	3.0233459678e-07
1.6000000000e+00	6.4833455562e-05	7.9354772899e-08	4.8494132868e-06	3.2142875562e-06	5.6456166090e-06	1.1892522319e-06	1.1531620834e-05	-5.4619685723e-07	2.8692948013e-06	3.5235444644e-07	-5.8365813980e-07	-6.2951065676e-07	2.0651016477e-07
1.8000000000e+00	3.1255778823e-05	2.6788522792e-07	2.4966881117e-06	1.6833619046e-06	2.9556470436e-06	6.8464176273e-07	6.2755217481e-06	-3.2838669079e-07	1.6780257876e-06	2.2354355672e-07	-3.5305542203e-07	-4.2378376686e-07	1.3867997829e-07
2.0000000000e+00	1.5223721634e-05	2.5854548643e-07	1.2894264348e-06	8.8363128313e-07	1.5460467567e-06	3.9172158002e-07	3.3929852807e-06	-1.9506586782e-07	9.6728060810e-07	1.3975748831e-07	-2.0365255196e-07	-2.7825041794e-07	8.9061788928e-08
