#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	1.9409187149e-01	-3.2451419641e-03	7.4130385899e-03	3.3492552262e-03	5.8597007797e-03	6.2091395909e-04	7.0774009098e-03	-1.8115229769e-04	1.0036758347e-03	6.8326795567e-05	-1.3632766709e-04	-8.2513749907e-05	2.6462798252e-05
4.0000000000e-01	2.2669620393e-02	-3.6849031541e-04	1.1372500519e-03	6.2726220620e-04	1.0987303021e-03	1.5216803280e-04	1.6616669280e-03	-5.3968011334e-05	2.9465530005e-04	2.7098836372e-05	-4.6965271217e-05	-3.9701974226e-05	1.3128091076e-05
6.0000000000e-01	4.6653552243e-03	-5.9063294024e-05	2.7303211218e-04	1.6480523011e-04	2.8890147414e-04	4.6928847242e-05	4.9574608964e-04	-1.8557436164e-05	1.0017657293e-04	1.0324298474e-05	-1.7452354226e-05	-1.6502967444e-05	5.4324327426e-06
8.0000000000e-01	1.2433231530e-03	-9.0811330870e-06	8.1461538432e-05	5.1657261656e-05	9.0634567798e-05	1.6753648760e-05	1.6963508098e-04	-7.1755538317e-06	3.8095769067e-05	4.3355675249e-06	-7.1099047278e-06	-7.4442224747e-06	2.4222895101e-06
1.0000000000e+00	3.8377266522e-04	-2.8723370419e-07	2.7525286141e-05	1.8006948931e-05	3.1587421904e-05	6.5317493270e-06	6.2946212954e-05	-2.9719210315e-06	1.5445889237e-05	1.9245051619e-06	-3.0188611229e-06	-3.5146589416e-06	1.1290813444e-06
1.2000000000e+00	1.3016955379e-04	8.7557515874e-07	1.0066064776e-05	6.7365607368e-06	1.1794940611e-05	2.6936131119e-06	2.4644929641e-05	-1.2855498960e-06	6.5191186173e-06	8.8254978507e-07	-1.3031051286e-06	-1.6983846114e-06	5.3473190131e-07
1.4000000000e+00	4.7144418134e-05	7.0486484563e-07	3.8865662176e-06	2.6506749111e-06	4.6224304433e-06	1.1535750213e-06	1.0029746102e-05	-5.7204373232e-07	2.8286445376e-06	4.1304482825e-07	-5.6541850983e-07	-8.2960534031e-07	2.5430093418e-07
1.6000000000e+00	1.7920475243e-05	4.2644075427e-07	1.5611448610e-06	1.0832316400e-06	1.8772971280e-06	5.0718708098e-07	4.2045867269e-06	-2.5956036288e-07	1.2529384300e-06	1.9603228386e-07	-2.4551846831e-07	-4.0749922578e-07	1.2077977006e-07
1.8000000000e+00	7.0702435991e-06	2.3444236641e-07	6.4627887474e-07	4.5591461072e-07	7.8364197277e-07	2.2728634636e-07	1.8047939583e-06	-1.1943708867e-07	5.6406464830e-07	9.3973737452e-08	-1.0649973736e-07	-2.0084872127e-07	5.7183446519e-08
2.0000000000e+00	2.8734353539e-06	1.2341457160e-07	2.7402460040e-07	1.9649488071e-07	3.3435464495e-07	1.0333513211e-07	7.8992225786e-07	-5.5545559632e-08	2.5733840819e-07	4.5391723390e-08	-4.6102365164e-08	-9.9248736861e-08	2.6978091216e-08
2.2000000000e+00	1.1965215020e-06	6.3520871041e-08	1.1848039252e-07	8.6359137170e-08	1.4524733040e-07	4.7511649556e-08	3.5144456222e-07	-2.6045471341e-08	1.1872315942e-07	2.2049944368e-08	-1.9900919711e-08	-4.9157024722e-08	1.2688084155e-08
2.4000000000e+00	5.0849297148e-07	3.2290134473e-08	5.2074914450e-08	3.8584139870e-08	6.4061076513e-08	2.2043004227e-08	1.5857467699e-07	-1.2296466503e-08	5.5303990211e-08	1.0758748695e-08	-8.5587342245e-09	-2.4402197234e-08	5.9476486673e-09
2.6000000000e+00	2.1989039214e-07	1.6300135050e-08	2.3211758951e-08	1.7483416642e-08	2.8626216280e-08	1.0303097177e-08	7.2431407887e-08	-5.8393611329e-09	2.5980355223e-08	5.2674387272e-09	-3.6623817806e-09	-1.2141547870e-08	2.7788267098e-09
2.8000000000e+00	9.6535959665e-08	8.1969248716e-09	1.0473756757e-08	8.0196636214e-09	1.2939802371e-08	4.8460722159e-09	3.3443230420e-08	-2.7875127281e-09	1.2296893900e-08	2.5857880296e-09	-1.5567206082e-09	-6.0552549910e-09	1.2939707653e-09
3.0000000000e+00	4.2948645641e-08	4.1143695044e-09	4.7774492586e-09	3.7184009901e-09	5.9096255621e-09	2.2915803940e-09	1.5590836868e-08	-1.3370688438e-09	5.8598114581e-09	1.2719710056e-09	-6.5570524836e-10	-3.0270470061e-09	6.0014665741e-10
3.2000000000e+00	1.9335613300e-08	2.0639267316e-09	2.2004030703e-09	1.7406224389e-09	2.7242235051e-09	1.0886812127e-09	7.3315171800e-09	-6.4430486073e-10	2.8096420817e-09	6.2668227883e-10	-2.7277083842e-10	-1.5168598472e-09	2.7708624326e-10
3.4000000000e+00	8.7983416890e-09	1.0355964930e-09	1.0223956774e-09	8.2182278846e-10	1.2666252606e-09	5.1932437984e-10	3.4748237883e-09	-3.1185041647e-10	1.3548077926e-09	3.0912649711e-10	-1.1149335910e-10	-7.6193226811e-10	1.2721589620e-10
3.6000000000e+00	4.0425215390e-09	5.2005107555e-10	4.7887072226e-10	3.9103730541e-10	5.9362453057e-10	2.4862176497e-10	1.6587931152e-09	-1.5159801026e-10	6.5672878809e-10	1.5261306910e-10	-4.4429489132e-11	-3.8364494435e-10	5.7999754992e-11
3.8000000000e+00	1.8739422538e-09	2.6147867543e-10	2.2595690355e-10	1.8738079497e-10	2.8029334203e-10	1.1940719449e-10	7.9711840191e-10	-7.4014129774e-11	3.1990877615e-10	7.5388605107e-11	-1.7034984835e-11	-1.9363386099e-10	2.6208670171e-11
4.0000000000e+00	8.7580874715e-10	1.3167133421e-10	1.0735191286e-10	9.0374173679e-11	1.3328320456e-10	5.7511502501e-11	3.8539823317e-10	-3.6292387095e-11	1.5655715854e-10	3.7252122931e-11	-6.1299624182e-12	-9.7963717136e-11	1.1705527236e-11
