# E_photon	π＋π→ρ0＋γ	π＋π→ρ0＋γ_error	π＋π0→ρ＋γ	π＋π0→ρ＋γ_error	π＋ρ→π0＋γ	π＋ρ→π0＋γ_error	π＋ρ0→π＋γ	π＋ρ0→π＋γ_error	π＋π→η＋γ	π＋π→η＋γ_error	π＋π→γ＋γ	π＋π→γ＋γ_error	π＋η→π＋γ	π＋η→π＋γ_error	π0＋ρ→π＋γ	π0＋ρ→π＋γ_error	π0＋ρ0→π0＋γ	π0＋ρ0→π0＋γ_error	total	total_error	
0.21000000000000002	4.869609052295872e-09	8.528639116602058e-09	2.35303646172004e-05	2.529492681507808e-06	3.631571950919845e-07	1.3143652126590487e-07	9.862307591430327e-08	5.734967782147088e-08	0.0	0.0	0.0	0.0	0.0	0.0	4.8598965441520076e-08	1.785967754205165e-08	9.502667501005737e-08	5.0718127804246437e-08	2.4140640137710562e-05	2.5240887722815263e-06
0.23	1.1857257770526077e-08	1.5473127556838937e-08	1.775945010642188e-05	1.6259879737737088e-06	6.02325862444658e-07	1.7191762612100529e-07	1.490151542427198e-07	7.469131631833838e-08	0.0	0.0	0.0	0.0	0.0	0.0	7.807211820811589e-08	2.5791450556407668e-08	1.5496425924402294e-07	7.950836080635417e-08	1.875568475833192e-05	1.623107205515081e-06
0.25	2.2118133856600574e-08	2.1055587392327573e-08	1.3486674836918482e-05	1.3752170952072171e-06	8.562460937907442e-07	2.040851151827386e-07	2.2680130458292647e-07	8.204358948777591e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.215659459032369e-07	3.4734910453050545e-08	2.1385437351998887e-07	7.958605930730785e-08	1.4927260688571981e-05	1.410463682913941e-06
0.27	2.906271610061469e-08	2.734791902859949e-08	1.0693035158248562e-05	1.2476951277694927e-06	1.190582084296978e-06	2.397828964936511e-07	3.0607341232013597e-07	9.00968578656702e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.8048389858689692e-07	4.4786896513481004e-08	3.1854184220489685e-07	9.20234454277924e-08	1.2717779111758087e-05	1.2757554253210735e-06
0.29000000000000004	4.5497894149399024e-08	2.7956894390267025e-08	8.31599460619081e-06	9.575435265877478e-07	1.580812116233309e-06	2.613094425066637e-07	3.831668989484058e-07	9.898762300044898e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.48311276982756e-07	5.306717781480979e-08	3.933048231238116e-07	1.0278052009806262e-07	1.0967087615628493e-05	1.0566347318139926e-06
0.31	6.126624005715863e-08	3.1281031514256824e-08	6.599954792790044e-06	8.279373124660738e-07	2.0099741008675607e-06	3.125490678008217e-07	4.802304573017068e-07	1.1218854755112658e-07	0.0	0.0	0.0	0.0	0.0	0.0	3.2164848702875046e-07	5.661435140248437e-08	4.6734990627704583e-07	1.024421075121825e-07	9.940423984322265e-06	8.905431898008724e-07
0.33	6.779565674294827e-08	3.689795244403992e-08	5.336683770870972e-06	6.67006695146049e-07	2.3141300418408645e-06	3.59827858382268e-07	5.505117968493989e-07	1.1830991040539126e-07	0.0	0.0	0.0	0.0	0.0	0.0	3.824257870026765e-07	6.985329458092961e-08	5.442453810995245e-07	1.3001555790658024e-07	9.19579243440638e-06	8.492640336658911e-07
0.35000000000000003	9.030341622232103e-08	3.895648907044979e-08	4.326270036493326e-06	6.717982363238211e-07	2.6760612444488124e-06	3.786288858262005e-07	6.082305969605581e-07	1.3717799054332402e-07	0.0	0.0	0.0	0.0	0.0	0.0	4.59787256881572e-07	7.767514933171352e-08	6.146294075462167e-07	1.22628001204245e-07	8.775281958552807e-06	8.628468783155381e-07
0.37	1.0865178224334214e-07	5.1818564954557535e-08	3.5240549976948406e-06	5.031629596573174e-07	2.899182932245069e-06	4.4146329399097293e-07	6.637840218647769e-07	1.4740391431553496e-07	0.0	0.0	0.0	0.0	0.0	0.0	5.192423814811697e-07	8.298589368367103e-08	7.074355969271367e-07	1.4002842781098455e-07	8.422351712456334e-06	8.423362420760506e-07
0.39	1.2342571592912988e-07	4.964928871103883e-08	2.794141619516467e-06	3.9652908778169816e-07	3.1255793694028563e-06	4.200714261939282e-07	7.15662450819692e-07	1.5486617178707465e-07	0.0	0.0	0.0	0.0	0.0	0.0	5.890071708825958e-07	8.512653413941294e-08	7.447590189675576e-07	1.5498593010435691e-07	8.0925753455183e-06	7.6744559532715e-07
0.41000000000000003	1.3930843725201627e-07	5.8469463666373304e-08	2.3011915504568317e-06	3.609940729888137e-07	3.2934179862144542e-06	4.1632390079877745e-07	7.61053903691815e-07	1.7921933975285598e-07	0.0	0.0	0.0	0.0	0.0	0.0	6.546218925532089e-07	1.0757819561595256e-07	7.903457936220173e-07	1.2311518849039888e-07	7.93993956379034e-06	7.091004134207608e-07
0.43	1.4114780585180444e-07	4.930448383321039e-08	1.947991909988531e-06	3.085662874220745e-07	3.4076015474707555e-06	4.5080786308058595e-07	7.852564151225369e-07	1.6246623971605168e-07	0.0	0.0	0.0	0.0	0.0	0.0	7.108337533943517e-07	1.0390594644586928e-07	8.527218424842479e-07	1.4430363161723847e-07	7.845553274312226e-06	6.510256952208657e-07
0.45	1.454533240588603e-07	6.048424681241587e-08	1.6061438660147518e-06	2.4381750419892026e-07	3.4777028235817256e-06	4.294298944507099e-07	8.06345431106764e-07	1.8063899321264382e-07	0.0	0.0	0.0	0.0	0.0	0.0	7.44304180712181e-07	1.0758388524171894e-07	8.629013733375806e-07	1.4848601674527383e-07	7.642850998811865e-06	6.195444990075823e-07
0.47000000000000003	1.5269673409874548e-07	5.739403255906076e-08	1.3220580098016869e-06	2.0981934270698807e-07	3.458454388793599e-06	4.080733094809858e-07	7.899839288574712e-07	1.6093461021044046e-07	0.0	0.0	0.0	0.0	0.0	0.0	7.76550280545695e-07	1.2273351696667914e-07	8.846314074019345e-07	1.6644970310879423e-07	7.3843747494991326e-06	6.19360301035034e-07
0.49	1.53856309667457e-07	5.753765906424778e-08	1.1165278489950401e-06	1.9850979436844524e-07	3.4646406500547887e-06	3.8691616913403905e-07	7.86216172745176e-07	1.5117068128461538e-07	0.0	0.0	0.0	0.0	0.0	0.0	8.059437037117998e-07	1.1888910632148393e-07	8.769379496744081e-07	1.626423371350257e-07	7.20412263484867e-06	5.971480625509437e-07
0.51	1.4553874740002073e-07	5.23376995907687e-08	9.278350475850479e-07	1.4497673110884338e-07	3.452388605158263e-06	4.105071923263773e-07	7.672513294368048e-07	1.5000407398255512e-07	0.0	0.0	0.0	0.0	0.0	0.0	8.255404926629097e-07	1.1255765117087078e-07	8.83633283898861e-07	1.6284636036778087e-07	7.002187506141908e-06	5.989695276799216e-07
0.53	1.4672468055445852e-07	5.4147817539418395e-08	7.399963582876137e-07	1.1276414866106345e-07	3.3492747255818426e-06	3.8490176758770716e-07	7.391648578345856e-07	1.3597521804689952e-07	0.0	0.0	0.0	0.0	0.0	0.0	8.270611737996178e-07	1.1520366952881471e-07	8.55918086123938e-07	1.3637225620259186e-07	6.6581398821820565e-06	5.915575106843741e-07
0.55	1.4906161501789198e-07	5.030224421851789e-08	6.414520025887337e-07	1.1263541966629353e-07	3.2920063634390196e-06	4.1747179869390083e-07	7.012396966449786e-07	1.2949968799064912e-07	0.0	0.0	0.0	0.0	0.0	0.0	8.266215950776667e-07	1.069540253705635e-07	8.240123695318624e-07	1.461981527889202e-07	6.434393642300154e-06	5.819425619046847e-07
0.5700000000000001	1.43161582768575e-07	4.822122685101678e-08	5.334339474298816e-07	9.01516030719412e-08	3.1767075978152717e-06	3.5731509595283517e-07	6.641308777715978e-07	1.1380562651659687e-07	0.0	0.0	0.0	0.0	0.0	0.0	8.332299103477532e-07	1.06898138748992e-07	7.8892744703622e-07	1.350843386133146e-07	6.139591363169301e-06	5.266345217137693e-07
0.59	1.362121003392179e-07	4.5341250894396623e-08	4.4113883245370175e-07	8.156797411548502e-08	2.9784651789199096e-06	3.607324768471289e-07	6.357384277305241e-07	1.0933870577891248e-07	0.0	0.0	0.0	0.0	0.0	0.0	8.16782717450876e-07	1.1010949223548429e-07	7.498142016007254e-07	1.2678125320246638e-07	5.758151458494956e-06	5.27203290794505e-07
0.61	1.2415571893803028e-07	4.1319588735215343e-08	3.7360689855216897e-07	7.630324340401641e-08	2.8438963704211835e-06	3.2381956966190667e-07	5.931951241170685e-07	9.634097889066211e-08	0.0	0.0	0.0	0.0	0.0	0.0	8.005228452355027e-07	1.1244250200476749e-07	7.351294979066531e-07	1.2768896204555165e-07	5.470506455170609e-06	5.099657230169912e-07
0.63	1.1106395241973157e-07	3.444922872668754e-08	3.1027114117230725e-07	5.625971066520275e-08	2.742091192872014e-06	3.0739584634871164e-07	5.575376421479129e-07	8.976963989016472e-08	0.0	0.0	0.0	0.0	0.0	0.0	7.741195875526022e-07	1.1281707660160464e-07	7.031284467271109e-07	1.3701030379596998e-07	5.198211962891677e-06	4.984691927697927e-07
0.65	1.0300156678221441e-07	3.086009388157713e-08	2.5892940020997274e-07	5.3655372340517e-08	2.5494305498523213e-06	3.1163043887295437e-07	5.189728581586085e-07	8.313800061131873e-08	0.0	0.0	0.0	0.0	0.0	0.0	7.514427538421658e-07	9.81543038183128e-08	6.527101046438932e-07	1.1052853717352814e-07	4.834487233489176e-06	4.585919929214691e-07
0.67	9.885865551956226e-08	3.030459172967948e-08	2.1604443276427204e-07	4.4552441831891544e-08	2.4191800007123373e-06	2.655608446005011e-07	4.81923197822774e-07	8.383858891138294e-08	0.0	0.0	0.0	0.0	0.0	0.0	7.151558065064672e-07	9.667662634962356e-08	6.16039258579626e-07	1.0530269050176956e-07	4.547201351905038e-06	4.1451202438958884e-07
0.6900000000000001	9.264806081288311e-08	3.0691480893752096e-08	1.8393126069307295e-07	4.307281427115066e-08	2.26306364886065e-06	2.516213010169647e-07	4.3820664770524563e-07	7.483879426233919e-08	0.0	0.0	0.0	0.0	0.0	0.0	6.872872630700285e-07	8.85138809046815e-08	5.716969240736325e-07	1.0801766216421606e-07	4.236833805215513e-06	3.886550616469495e-07
0.7100000000000001	8.1980320601659e-08	2.8681994719211407e-08	1.552540411678805e-07	3.7710542283419956e-08	2.1139287356478865e-06	2.3575874139486304e-07	4.0825721613107135e-07	6.991821913783401e-08	0.0	0.0	0.0	0.0	0.0	0.0	6.551104893626345e-07	8.214401993615221e-08	5.239261374110599e-07	1.0037916078184464e-07	3.938456940322194e-06	3.614759278138374e-07
0.73	7.409786784947591e-08	2.717318975358043e-08	1.2658504441578403e-07	2.6141163407800066e-08	1.974732482689389e-06	2.0844337488794222e-07	3.7665614238330233e-07	6.143207451446494e-08	0.0	0.0	0.0	0.0	0.0	0.0	6.302459060886136e-07	7.997946708996746e-08	4.969104860962067e-07	8.24985725172287e-08	3.6792279295227712e-06	3.228357287390258e-07
0.75	6.663813250784693e-08	2.2377869008912757e-08	1.0934542881551511e-07	2.500910100992006e-08	1.8170816140218352e-06	2.1025096038668958e-07	3.423104031220991e-07	5.003453797225483e-08	0.0	0.0	0.0	0.0	0.0	0.0	5.927817804364759e-07	7.894963650649721e-08	4.51988260048903e-07	7.18162780813995e-08	3.380145618952675e-06	3.007188766814745e-07
0.77	6.149370092758528e-08	2.0097951619794654e-08	9.333181920982893e-08	2.4845867094627464e-08	1.685529434744703e-06	1.639654567219232e-07	3.119840578587306e-07	4.811879773313815e-08	0.0	0.0	0.0	0.0	0.0	0.0	5.494105202781781e-07	7.143686045948083e-08	4.2960120376844677e-07	7.68057688993673e-08	3.1313507367874728e-06	2.5189689421089885e-07
0.79	5.1463521340788274e-08	1.8868007063599796e-08	8.09746322365897e-08	2.072665085441823e-08	1.5408533556794835e-06	1.6071941047863844e-07	2.7886655443030746e-07	4.2772126964513043e-08	0.0	0.0	0.0	0.0	0.0	0.0	5.229478582686726e-07	7.867528194021692e-08	3.8387011343714724e-07	6.458922638820834e-08	2.858976035392989e-06	2.4525357040705887e-07
0.81	4.750181211635229e-08	1.8714378159413804e-08	6.914136721508547e-08	1.765413764311217e-08	1.4199649860580764e-06	1.3524753914756684e-07	2.5497719120769915e-07	4.09946435050639e-08	0.0	0.0	0.0	0.0	0.0	0.0	4.835847004155114e-07	7.325673537117492e-08	3.650788081905456e-07	5.749671058886478e-08	2.6402488652032704e-06	2.1711964398122224e-07
0.8300000000000001	4.1938823000291296e-08	1.492642929468417e-08	5.6022602181468475e-08	1.5679889867048068e-08	1.308067310543264e-06	1.3139204930586165e-07	2.31361180946867e-07	3.532687570743184e-08	0.0	0.0	0.0	0.0	0.0	0.0	4.5721351902207475e-07	6.59611936573872e-08	3.269900351381308e-07	5.127342464486082e-08	2.4215934708320964e-06	2.0021461116635567e-07
0.85	3.731329789785665e-08	1.3644239794379902e-08	5.0592414368526645e-08	1.1680996992623142e-08	1.2035048276360991e-06	1.1982458887620968e-07	2.109016295308504e-07	3.44659546539352e-08	0.0	0.0	0.0	0.0	0.0	0.0	4.258757114360588e-07	5.980229158535897e-08	2.9689160658336605e-07	5.530284309910346e-08	2.2250794874527576e-06	1.9288010006871013e-07
0.87	3.189187056123301e-08	1.2550359654869107e-08	4.1972555184008824e-08	1.308404520895072e-08	1.0845363591937628e-06	1.0554824618564341e-07	1.8712138696706183e-07	3.214458652693346e-08	0.0	0.0	0.0	0.0	0.0	0.0	3.986765801473836e-07	5.6018082021868404e-08	2.7075217850798204e-07	5.5423620069605785e-08	2.0149509305614328e-06	1.6900567870865817e-07
0.89	2.790003925803756e-08	9.352146767242034e-09	3.571370387059238e-08	1.1290259125332908e-08	9.940566554888586e-07	1.0296927218977814e-07	1.6859643554094192e-07	2.7809723171705804e-08	0.0	0.0	0.0	0.0	0.0	0.0	3.6362798806786406e-07	5.027770028523973e-08	2.575007365072012e-07	4.981586423463452e-08	1.8473955587334952e-06	1.6401476250895252e-07
0.91	2.6093079351530117e-08	1.0994784742021122e-08	3.119326141920186e-08	1.2056070140082634e-08	8.914022887725769e-07	9.763681741067086e-08	1.5247696644453894e-07	2.8124706852013492e-08	0.0	0.0	0.0	0.0	0.0	0.0	3.417540497600188e-07	4.8635287303135047e-08	2.3540081390347236e-07	4.620134517098906e-08	1.6783204596513388e-06	1.5837581799113624e-07
0.93	2.222635165253731e-08	8.594861241914567e-09	2.7390028928312086e-08	1.0265082615409436e-08	8.16752071121267e-07	8.886613661245787e-08	1.339755193033188e-07	2.5226522541698052e-08	0.0	0.0	0.0	0.0	0.0	0.0	3.085652572942573e-07	4.577711995953421e-08	2.121430794123732e-07	3.987797362982171e-08	1.5210523077120665e-06	1.3438515765655613e-07
0.9500000000000001	2.0578318711220663e-08	8.920131490349997e-09	2.3472216390910178e-08	8.396581570647823e-09	7.401380595958094e-07	9.068181558985012e-08	1.215074676931981e-07	2.2429853003058083e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.8848844054089064e-07	4.332826525855879e-08	1.895174316436181e-07	3.807227184709416e-08	1.3837019345756472e-06	1.3723411007783666e-07
0.97	1.8158873221345862e-08	8.796220435652582e-09	1.913185473982806e-08	6.772243282532565e-09	6.599950123075886e-07	7.096149996515513e-08	1.0809540625748638e-07	2.0918689432329597e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.5984823373787225e-07	3.5913683265800416e-08	1.720809067880724e-07	3.5652047947811914e-08	1.237310287052193e-06	1.1146035769295088e-07
0.99	1.6491002562961105e-08	8.190340067389781e-09	1.662575543087354e-08	6.156976164449635e-09	6.026542576658403e-07	6.346979579689509e-08	9.860705731867426e-08	1.8394522244324487e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.3834985104358369e-07	3.9737051221477655e-08	1.5636025321506497e-07	3.152827715902823e-08	1.1290881772369978e-06	1.0074112246624197e-07
1.01	1.523578262600657e-08	6.793850072135707e-09	1.3941784005963791e-08	5.973624530683047e-09	5.447898529636296e-07	6.835734914290576e-08	8.511029642630597e-08	1.6632420282421932e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.2088628392951837e-07	3.608249976857065e-08	1.4275645047921755e-07	3.376721364361408e-08	1.0227204504306417e-06	1.0535481065122277e-07
1.03	1.266684918048778e-08	6.146246406730835e-09	1.1977865711010917e-08	5.610390618684266e-09	4.988188912758972e-07	6.47641830819608e-08	7.686907803469806e-08	1.5125042448544254e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.009400817803309e-07	3.235688385701868e-08	1.2791468462655954e-07	3.08288579150605e-08	9.291874506089845e-07	9.72804823599289e-08
1.05	1.1220683253981593e-08	5.836895944973133e-09	1.0421643585759081e-08	5.780170547221429e-09	4.325873469023659e-07	5.963516918072051e-08	6.959368640850982e-08	1.4108250376222723e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.8435942095338358e-07	3.270099302526446e-08	1.1778014887974218e-07	2.501999396814031e-08	8.259629299837426e-07	9.118273216254563e-08
1.07	9.30328862859929e-09	4.688668954663425e-09	8.948688891238231e-09	4.8061269764942866e-09	3.964981271995818e-07	5.142151347909318e-08	6.241921279441815e-08	1.2796470599534243e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.6813925957028876e-07	2.8634092768643542e-08	1.0458108648914153e-07	2.299474718682632e-08	7.498896635732678e-07	7.342577625827645e-08
1.09	8.085249677495648e-09	4.81434712204059e-09	7.071368543482308e-09	3.7879585686928125e-09	3.546031641982895e-07	4.582918924254964e-08	5.579807888223933e-08	1.1463605798870296e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.514828244375114e-07	2.9676581174524413e-08	9.495101050520938e-08	2.2260971353894006e-08	6.719916962442276e-07	7.080444696467626e-08
1.11	7.0237645451053225e-09	4.228961631496862e-09	6.964939727614552e-09	4.400808235707437e-09	3.21985784925914e-07	4.2450549640237085e-08	4.8386039531348615e-08	1.0316409782960526e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.3521416288831102e-07	2.529753173096462e-08	8.450021452717363e-08	1.9105117443443336e-08	6.040749061454671e-07	6.301283523521683e-08
1.1300000000000001	6.4038723149854815e-09	4.072806820165602e-09	5.5704664000098205e-09	3.3990237945735278e-09	2.8917457214765156e-07	4.046629006908345e-08	4.456873038272458e-08	9.909177917849142e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.2396331206435082e-07	2.4933760525210055e-08	7.63862510785734e-08	1.9329083713289403e-08	5.460672043882956e-07	5.817442262054127e-08
1.1500000000000001	5.691942334300253e-09	3.617806905306762e-09	4.892270345880012e-09	2.6360463432948064e-09	2.5855761871631765e-07	4.0366789160252535e-08	3.9240307137118674e-08	9.138730513488297e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.1636507225040953e-07	2.572512225522299e-08	6.669735472639524e-08	1.9609807850655776e-08	4.914445655104212e-07	6.192280011764456e-08
1.17	5.146309597232307e-09	3.1573667553998185e-09	4.576060436654447e-09	2.705470382706328e-09	2.3587595196256657e-07	3.1720242436150446e-08	3.402200418373111e-08	8.067844959287143e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.0411932107371003e-07	2.0492028947693103e-08	6.288433777450137e-08	1.7581324434439246e-08	4.466239850283958e-07	4.836354480016133e-08
1.19	3.8263346963289474e-09	2.553004734549303e-09	3.7164655905780463e-09	2.36719779496552e-09	2.0787124619208922e-07	3.086986825042306e-08	3.0731166361241214e-08	6.74736206238407e-09	0.0	0.0	0.0	0.0	0.0	0.0	9.501634934476133e-08	1.6565427261994312e-08	5.541347570123022e-08	1.4367667318496905e-08	3.9657503788622904e-07	4.254059219529224e-08
1.21	3.203164254438286e-09	2.0654912106489102e-09	3.442328154138879e-09	2.2390995965399797e-09	1.8636723277063098e-07	3.0191602157119446e-08	2.7165440489976697e-08	6.094895407278973e-09	0.0	0.0	0.0	0.0	0.0	0.0	8.497365370343233e-08	1.8069084074161693e-08	5.044049832967413e-08	1.3989246529762795e-08	3.555923177022915e-07	4.271901395502196e-08
1.23	3.2436386812004724e-09	2.2051352499600722e-09	2.8180238474175965e-09	1.8095319896942193e-09	1.6345179107115266e-07	2.5678777634167532e-08	2.4163757647991602e-08	4.8042572693689035e-09	0.0	0.0	0.0	0.0	0.0	0.0	7.579561450651475e-08	1.515372917587195e-08	4.449767463885148e-08	1.2696740957655138e-08	3.1397050039312854e-07	3.63941971602501e-08
1.25	2.9665898367502823e-09	2.365130892377754e-09	2.4765029366120007e-09	1.7513397070675734e-09	1.4769151619870997e-07	2.6339145889577128e-08	2.077838008535892e-08	4.106479436827277e-09	0.0	0.0	0.0	0.0	0.0	0.0	6.936055922639883e-08	1.4736383252264355e-08	3.828903152109476e-08	1.1630641606966383e-08	2.815625798049247e-07	3.775709350854592e-08
1.27	2.5724304793860765e-09	1.8258402057963762e-09	1.930065543268237e-09	1.4269776331934912e-09	1.2993779313405003e-07	2.4867251621420405e-08	1.911401081430769e-08	3.745390078935702e-09	0.0	0.0	0.0	0.0	0.0	0.0	6.208770009580061e-08	1.3340007086905416e-08	3.62365224618104e-08	1.1753840089288007e-08	2.518785225286231e-07	3.3925514545140697e-08
1.29	2.2382560506833352e-09	1.7471277607665362e-09	2.1124089498402965e-09	1.4689461273332246e-09	1.164405886119268e-07	2.1152781955700998e-08	1.595620954652861e-08	3.954120660744905e-09	0.0	0.0	0.0	0.0	0.0	0.0	5.634684940790511e-08	1.2089012120838361e-08	3.0903792651439365e-08	9.30793199684051e-09	2.2399810521832346e-07	2.7655361518089884e-08
1.31	1.7612408216854805e-09	1.510854335490135e-09	1.4466319392964998e-09	1.2121352342966106e-09	1.030770353657022e-07	1.9074014902314275e-08	1.3854123863073727e-08	3.2957535020404037e-09	0.0	0.0	0.0	0.0	0.0	0.0	4.924350155745897e-08	1.0718760114721937e-08	2.9371157416774114e-08	9.637945743183898e-09	1.9875369096399096e-07	2.6629712575459856e-08
1.33	1.6085298444061137e-09	1.4864260564568329e-09	1.4321507153184931e-09	1.2861419823100776e-09	9.498021986944469e-08	1.916010095372929e-08	1.2273951107869218e-08	2.8296640465000727e-09	0.0	0.0	0.0	0.0	0.0	0.0	4.599005088219344e-08	1.0192683231079772e-08	2.604107143933756e-08	8.852197190276477e-09	1.8232597385856958e-07	2.560152996419123e-08
1.35	1.5510495561573406e-09	1.511419959465218e-09	1.274722977982022e-09	1.1327307048649194e-09	8.374362229010068e-08	1.59228941555153e-08	1.0979332930103206e-08	3.1209525922411146e-09	0.0	0.0	0.0	0.0	0.0	0.0	4.1488474808493034e-08	8.201804831525612e-09	2.324479907790177e-08	8.310233907465419e-09	1.622820016407381e-07	2.3388426126247605e-08
1.37	1.2822977691434135e-09	1.4109742501628655e-09	1.1896158833906356e-09	1.1616037244005188e-09	7.538093103140358e-08	1.6431773424492102e-08	9.534380115473158e-09	2.485254236256377e-09	0.0	0.0	0.0	0.0	0.0	0.0	3.6760453673264974e-08	8.846676174805704e-09	2.1649642332613907e-08	8.614617001243989e-09	1.4579732080528962e-07	2.2152545064975177e-08
1.3900000000000001	1.0397799820905131e-09	1.1393114335365617e-09	9.932193253888063e-10	8.56512607434077e-10	6.512502799846664e-08	1.2182143977786229e-08	8.715967002489026e-09	2.615899909476464e-09	0.0	0.0	0.0	0.0	0.0	0.0	3.289789850832332e-08	9.011602290375671e-09	1.862996694176651e-08	8.354620555333917e-09	1.274018597585248e-07	1.8761472020467843e-08
1.4100000000000001	1.011866283012705e-09	1.2222029562013533e-09	7.628335548709903e-10	8.160895900333055e-10	5.832899468183521e-08	1.2377230105420367e-08	7.554270475030956e-09	2.236320991073454e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.8641914727258007e-08	8.373187172961833e-09	1.6931021169297714e-08	7.0973071338152e-09	1.132309008913056e-07	1.834861465890916e-08
1.43	7.252084262790792e-10	9.318121972746886e-10	7.085214881689288e-10	8.829539285058788e-10	5.352836484833352e-08	1.3577307893328373e-08	6.986888044848988e-09	1.931613451950796e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.5815900226147562e-08	7.041052175548087e-09	1.5014058966573215e-08	6.49099693305827e-09	1.0277894200035129e-07	1.6482207574485946e-08
1.45	6.657766687895662e-10	8.116871632120822e-10	6.787582421567206e-10	8.108779984204198e-10	4.7233496381459034e-08	1.2183443679405654e-08	5.713043256286106e-09	1.6063559522003052e-09	0.0	0.0	0.0	0.0	0.0	0.0	2.353005348546608e-08	7.073247259196826e-09	1.264317950184148e-08	6.8183637599320324e-09	9.046430753599897e-08	1.661315490269466e-08
