# E_photon	π+＋π-→π+＋π-＋γ	π+＋π-→π+＋π-＋γ_error	π+＋π+→π+＋π+＋γ	π+＋π+→π+＋π+＋γ_error	π-＋π-→π-＋π-＋γ	π-＋π-→π-＋π-＋γ_error	π+＋π0→π+＋π0＋γ	π+＋π0→π+＋π0＋γ_error	π-＋π0→π-＋π0＋γ	π-＋π0→π-＋π0＋γ_error	π+＋π-→π0＋π0＋γ	π+＋π-→π0＋π0＋γ_error	π0＋π0→π+＋π-＋γ	π0＋π0→π+＋π-＋γ_error	total	total_error	
0.49	1.7757519828652974e-06	7.253698635685643e-07	9.306143618252603e-07	1.6161244895417225e-07	8.750960245483868e-07	1.5436824609426536e-07	1.2487194418032472e-06	1.307391115375759e-07	1.2162347987779406e-06	1.7436217609710403e-07	5.444621430813839e-07	3.3309331191695305e-07	7.236809510786575e-07	1.3887866969263133e-07	7.314559703980173e-06	1.0608992608500907e-06
0.51	1.590056699134327e-06	6.646315187884661e-07	7.464492854740769e-07	1.4027698524564525e-07	7.223898399746124e-07	1.3140288845491042e-07	9.886088526628336e-07	1.2654074629948155e-07	9.856332252874121e-07	1.2790737233987828e-07	4.7412360416869446e-07	2.2581364650188515e-07	5.837547033912764e-07	1.2678430810983763e-07	6.091016210093232e-06	8.613609320754958e-07
0.53	1.3981262153643713e-06	5.630854764957795e-07	6.062883943166848e-07	1.3097593781549892e-07	5.62342411472304e-07	1.1862921178148602e-07	8.136275306051324e-07	1.1034602730968041e-07	7.94034314584113e-07	1.0612707694387849e-07	4.1633708495226884e-07	2.510746189397913e-07	4.875100983464977e-07	1.1485116365504918e-07	5.0782660496413735e-06	7.864527292175847e-07
0.55	1.2305708145538083e-06	5.21236080402651e-07	4.779532384841366e-07	1.0733188948855785e-07	4.543688349889706e-07	1.0094074656087876e-07	6.812431988032721e-07	9.078023934238033e-08	6.427736790808144e-07	1.0032857049869728e-07	3.3429893054291223e-07	1.9237314734504065e-07	3.7995547579909175e-07	8.848609915187787e-08	4.201164172253005e-06	6.644059548007215e-07
0.5700000000000001	1.107612138401389e-06	5.302019074064343e-07	3.8920285271393245e-07	8.401531389363633e-08	3.7946041314204314e-07	6.835617605655784e-08	5.584895396345449e-07	9.101398143020891e-08	5.256016728223412e-07	9.364195644404795e-08	3.1065256000823095e-07	1.7359400953470296e-07	3.062767287638251e-07	7.566219436525275e-08	3.577295905486306e-06	6.281940182994551e-07
0.59	9.753274035611902e-07	4.285357034935248e-07	3.18262061416313e-07	9.053435343306204e-08	2.941909830317936e-07	7.408275786028729e-08	4.5556573676100006e-07	8.242728312513035e-08	4.3812904973881253e-07	7.228312247240183e-08	3.0059310190531447e-07	2.1607760116065716e-07	2.487004123300241e-07	6.835400386234393e-08	3.030768748744448e-06	5.887559732540831e-07
0.61	8.257833753334121e-07	3.869353126334444e-07	2.569802731851537e-07	6.307307940409278e-08	2.3247480639831174e-07	4.894535992424971e-08	3.769461345611279e-07	6.89697957114802e-08	3.5038884398506744e-07	6.040625380965064e-08	2.233276064073935e-07	1.2256865095554707e-07	1.9661920097246466e-07	5.2147784983534466e-08	2.4625202408429306e-06	4.883954591233904e-07
0.63	7.740308495690166e-07	3.701585873583759e-07	2.043803990740003e-07	5.0904355483192785e-08	1.8898540368459442e-07	4.800661078471713e-08	3.0441420323999737e-07	6.173104912308845e-08	2.831540586796013e-07	5.3904300379789556e-08	2.0028906138387577e-07	1.48870436311389e-07	1.7153043413450728e-07	4.9640494172852556e-08	2.1267844097655935e-06	4.535765650179415e-07
0.65	6.527006886431268e-07	3.7082148975042607e-07	1.6130844888020365e-07	4.4860642624802226e-08	1.554152299469229e-07	4.162851029532253e-08	2.490034371356692e-07	5.072980948266346e-08	2.2761174909262824e-07	5.2848544075043816e-08	1.7747742320517596e-07	1.5117579972839218e-07	1.36055566107438e-07	4.678337369860551e-08	1.7595725430111646e-06	4.5264534054273536e-07
0.67	5.63562993242291e-07	3.219038107598751e-07	1.3293366608228316e-07	4.2410776038184937e-08	1.2731449944665602e-07	4.489651962123007e-08	2.0523340102100646e-07	4.144885505076944e-08	1.9193514030155983e-07	4.210515210387606e-08	1.7119525930396683e-07	1.4561081119168435e-07	1.0956823750172377e-07	4.0028788950711526e-08	1.5017431968994865e-06	4.090530027086925e-07
0.6900000000000001	4.83250431473629e-07	2.9879058688244215e-07	1.0601865965418746e-07	3.513087349522979e-08	1.0726231279572893e-07	3.1834546166212337e-08	1.7522262645953978e-07	4.33693864853727e-08	1.6349168081125205e-07	3.9016064980706146e-08	1.2163632566090845e-07	1.0971228504479651e-07	9.097600144598725e-08	3.216865552921736e-08	1.2478580383012335e-06	3.550439566087899e-07
0.7100000000000001	4.167957746942468e-07	2.1811761877582735e-07	8.397079088179115e-08	3.157451079247109e-08	8.015250554540321e-08	2.935749717169429e-08	1.367047292965167e-07	3.309074074261625e-08	1.3306115461995202e-07	3.139417768273612e-08	9.734804319030812e-08	8.911849347881935e-08	7.295338017216616e-08	2.71168296303605e-08	1.020986378400384e-06	2.6383521134787723e-07
0.73	3.588063368203942e-07	2.2948272101384948e-07	7.009470010252814e-08	2.7289983616592455e-08	6.693146242836804e-08	2.4004846768654513e-08	1.1648711348129933e-07	3.412216503462235e-08	1.109960740462498e-07	2.3965686064681825e-08	8.635048253818323e-08	7.966588382314985e-08	6.210414798063282e-08	2.8248411074200915e-08	8.717703173976557e-07	2.751251376653566e-07
0.75	2.798361892022241e-07	1.5527107383011888e-07	5.4734291945108016e-08	2.377757984266881e-08	5.2144387924912863e-08	2.1454939278955875e-08	9.295890757864046e-08	3.2366278260841774e-08	8.613375712640916e-08	2.306301989539852e-08	8.931839352020759e-08	8.626842425606342e-08	5.120076817564709e-08	2.2313504042958028e-08	7.063266954731491e-07	2.1124472203807745e-07
0.77	2.3599920013077398e-07	1.5526113738981126e-07	4.4848279992962436e-08	1.7250314168814262e-08	4.3799357596149e-08	1.8888018373851275e-08	7.719687655387613e-08	2.1573910135269696e-08	7.849167873394348e-08	2.3278821209524037e-08	7.759448422182313e-08	8.945468402518145e-08	4.315296050377213e-08	2.1083120068799976e-08	6.010828377333001e-07	2.104274711600696e-07
0.79	2.137181513697892e-07	1.417585978168671e-07	3.8239357661968034e-08	1.8650190173546383e-08	3.254438504242415e-08	1.6070748099687378e-08	6.81007676073818e-08	2.185718744889934e-08	6.420179501384039e-08	2.1714927616340873e-08	5.695652275152843e-08	5.409975970301496e-08	3.2619915890663727e-08	1.8391094445266016e-08	5.063808953375957e-07	1.9298065537177334e-07
0.81	2.069200437612814e-07	1.6057131104695533e-07	3.0100052610604474e-08	1.7422830203649586e-08	2.8230854767058938e-08	1.3611613789962563e-08	5.4105339622308614e-08	2.088869131833129e-08	5.1836623926411275e-08	1.8481325387695304e-08	5.17603074050716e-08	4.862474750811526e-08	2.8661203102425225e-08	1.59788485361126e-08	4.516144251951614e-07	1.8965849803568682e-07
0.8300000000000001	1.8139587679008477e-07	1.3681313794036742e-07	2.159018058733357e-08	1.1789330176006907e-08	2.256250084296241e-08	1.0942340057857299e-08	4.496440611415012e-08	1.730630109395582e-08	4.3914598803524475e-08	1.6232308075830732e-08	4.410920144866286e-08	4.556429708841094e-08	2.2073097696145945e-08	1.154324278926356e-08	3.8060986228286426e-07	1.5970802578339714e-07
0.85	1.7687488960169345e-07	1.3996438948539766e-07	1.7647523975204805e-08	9.975875072100001e-09	1.6753136442798336e-08	1.1200579249190256e-08	3.6014019999524716e-08	1.4543555616849012e-08	3.4381274835805866e-08	1.347371902171698e-08	3.279956775564749e-08	3.828712414817708e-08	1.8554648370858685e-08	1.1165371366862667e-08	3.3302506098153314e-07	1.65718284261588e-07
0.87	1.1622978721222488e-07	9.309922434564844e-08	1.504936800048345e-08	8.938650018102422e-09	1.3226345948544856e-08	8.788592522351129e-09	3.1353619953904125e-08	1.1557676319293641e-08	2.8979823914489462e-08	1.2696665739930904e-08	3.3430086299062965e-08	4.2252030933259336e-08	1.510715069178776e-08	8.946245375677762e-09	2.533761820204975e-07	1.1554043506579057e-07
0.89	1.0274861777342682e-07	7.79688947953497e-08	1.1277050177845822e-08	7.365077725491736e-09	1.093278839731556e-08	8.243082781313824e-09	2.386973166457049e-08	9.538629141678545e-09	2.486071526110299e-08	1.0529306211098899e-08	2.401456190147135e-08	2.5411188951125106e-08	1.3297921918199301e-08	9.176031515984133e-09	2.1100138709393233e-07	8.80171139381498e-08
0.91	1.0369821736836838e-07	8.949606353365578e-08	9.42397178466936e-09	7.018407150300001e-09	8.978738032158588e-09	6.230038399357578e-09	2.1993498975714765e-08	1.0512269201596205e-08	2.0672190526494603e-08	1.0388792248941174e-08	1.9242530786555392e-08	2.6164736814096324e-08	1.0739445355795791e-08	1.134435261794201e-08	1.9474859282975686e-07	1.1008324893685839e-07
0.93	7.364382604715275e-08	6.245513569653706e-08	8.32752365582417e-09	6.6079166339984204e-09	8.435124561125366e-09	7.540606001029821e-09	1.7654069985142886e-08	1.0036154117991073e-08	1.7242468053266282e-08	1.0334572115022586e-08	1.074480055290132e-08	1.5409170033728373e-08	9.807127471601747e-09	1.0563962475138679e-08	1.4585494032701454e-07	7.600401560369908e-08
0.9500000000000001	6.739765592053796e-08	6.274059080322312e-08	6.723335437982929e-09	6.85451906927523e-09	6.215340083439819e-09	4.4753381557733135e-09	1.4485159445088086e-08	8.301298965679221e-09	1.3464682677890653e-08	6.7400253073598834e-09	1.2130627667606247e-08	1.640165395201017e-08	8.535240261641799e-09	6.635972236379899e-09	1.2895204149418744e-07	6.776302181324199e-08
0.97	5.531217286404161e-08	6.046383613824163e-08	4.923136260586257e-09	4.722739059599605e-09	4.607173727226139e-09	4.800372710829981e-09	1.3304957677768598e-08	8.039922834779975e-09	1.1254237984870227e-08	7.3829071736575665e-09	1.2332326616681876e-08	1.5268773642983064e-08	7.1853700190565026e-09	6.4407374466688116e-09	1.0891937515023117e-07	7.481837548949998e-08
0.99	4.86953744585843e-08	5.475234759856417e-08	5.526414030473192e-09	5.053334643896489e-09	3.71500358604588e-09	4.002635333601786e-09	1.0153128854433179e-08	6.251980541610149e-09	1.0966461688713781e-08	8.582529289860956e-09	1.1630473561666718e-08	1.4845672025798646e-08	6.0618453551607876e-09	7.41022692440112e-09	9.674870153507782e-08	6.613290502914098e-08
1.01	4.559656714064334e-08	4.9881726054218104e-08	3.3592481807182816e-09	3.691033402519317e-09	3.1587915699081993e-09	3.6392103451590855e-09	8.913685638522263e-09	6.696100740035765e-09	8.992245874849444e-09	6.095885051538434e-09	9.483007378759887e-09	1.6108094711358768e-08	4.618490042402108e-09	6.057689118894634e-09	8.412203582580347e-08	5.2246542793377775e-08
1.03	3.5925427593108517e-08	4.780940184030915e-08	2.4271869659627317e-09	2.673767154322304e-09	2.3585383588711484e-09	2.716589960115516e-09	7.216267956926939e-09	6.400404513216865e-09	5.9814707420748606e-09	5.687915276211116e-09	8.558101401946264e-09	2.0004327284391123e-08	4.1034018553573505e-09	4.3685416774943185e-09	6.65703948742478e-08	5.778248828887473e-08
1.05	2.7811919107681064e-08	3.9178033201201343e-08	2.1192218586756434e-09	2.570968410495609e-09	2.761429204485117e-09	3.3689241347535055e-09	6.379509094023707e-09	5.467006972751215e-09	6.380301483456814e-09	5.259992088377789e-09	6.100562532582278e-09	9.615654500552627e-09	3.488980919332141e-09	4.054755760940282e-09	5.504192420023676e-08	4.5758324333588934e-08
1.07	2.2380655120109847e-08	2.733674246675941e-08	2.4435483033100416e-09	2.701801448127735e-09	1.5131927435038554e-09	2.0274589501721744e-09	4.3101255481134605e-09	4.364268616669949e-09	4.876178815291703e-09	4.8498040978514265e-09	5.414488704970337e-09	1.0746519924853413e-08	2.9473037983570343e-09	4.752409879994399e-09	4.388549303365628e-08	3.0788376262679295e-08
1.09	2.5192680665402415e-08	3.9448545179923306e-08	1.6328050318260031e-09	2.4506239625170703e-09	1.3837073558561248e-09	2.6411906818131743e-09	4.463696031789337e-09	4.2013935650664385e-09	4.104283361005419e-09	4.306911595189904e-09	4.320367686060809e-09	8.140174213536921e-09	2.5532469532812194e-09	3.519678952759744e-09	4.365078708522133e-08	3.971379168462053e-08
1.11	1.99862090326096e-08	3.2618596647294796e-08	1.2421616387785843e-09	1.871167650676202e-09	1.2215449326516306e-09	1.5681037428075225e-09	3.4686619040530002e-09	4.131707523658177e-09	3.2353204057460454e-09	2.877084249523309e-09	4.053796540686014e-09	6.939917835211552e-09	1.3505196614357547e-09	1.9307400446532848e-09	3.455821411596062e-08	3.583509960551728e-08
1.1300000000000001	1.4705389966307377e-08	2.3082403264551806e-08	8.5240068621425e-10	1.1658738467788617e-09	6.844086918794484e-10	1.295547636856579e-09	3.383951697535755e-09	4.350991298325727e-09	2.058378471201574e-09	2.3331471536454336e-09	3.09664783931293e-09	6.033259163863116e-09	1.9390441403270823e-09	2.9469571629665655e-09	2.672022149277842e-08	2.66594330923692e-08
1.1500000000000001	9.57154064205724e-09	2.1254987015347218e-08	8.877999306674173e-10	2.7113287691950847e-09	1.0605570184564546e-09	1.9174052716310274e-09	2.8074498944443053e-09	3.234152890335778e-09	1.6592007064551153e-09	2.621047585383243e-09	1.3399344441181425e-09	4.030235963067032e-09	1.6185123194709086e-09	3.198499805758164e-09	1.8944994955669578e-08	2.24220853393148e-08
1.17	1.0821484275820634e-08	2.309073522788521e-08	6.63463428529316e-10	1.2974644266381184e-09	9.474824263732876e-10	1.904968454018981e-09	2.0520526437602302e-09	3.1588692527340458e-09	1.702544260191639e-09	2.1462307567755094e-09	1.733249198451911e-09	4.920797542126686e-09	9.968862073793898e-10	1.667387779337434e-09	1.8917162440506405e-08	2.598421524196685e-08
1.19	1.1037076162254391e-08	2.17365259176797e-08	4.933105089237231e-10	1.1709607683194696e-09	6.148413254197135e-10	1.5072145316801998e-09	1.850981139746429e-09	2.671863119818246e-09	1.657714824650872e-09	1.8598544128299157e-09	1.0012088332867143e-09	3.687622897868151e-09	8.460464170067847e-10	1.7840479825894028e-09	1.7501179211288623e-08	2.3292906109588476e-08
1.21	6.996729699749347e-09	1.847495292577867e-08	5.917927560169424e-10	1.2441131171849098e-09	4.3676123281340137e-10	9.098221362033435e-10	1.5329499998896805e-09	2.4603036197740753e-09	1.504010966388524e-09	1.9231845404177725e-09	1.2036988140589835e-09	3.7043672898890877e-09	1.141584254255866e-09	3.2917658395374354e-09	1.3407527723172747e-08	1.8386501725766705e-08
1.23	8.829480423716062e-09	2.043894150288399e-08	2.3485487728745706e-10	5.913076585544578e-10	5.992213534730801e-10	1.1737072891614485e-09	1.2064254512433742e-09	2.2467450677660723e-09	1.0891611440127416e-09	1.6604466643160177e-09	4.4644757865083737e-10	2.0366855205006244e-09	8.276643585358741e-10	2.1888194448211303e-09	1.3233255186919433e-08	2.1469269877105504e-08
1.25	2.5209029697150152e-09	7.3749204183319214e-09	3.430314786531371e-10	7.897943124334408e-10	2.6539590050146514e-10	6.85866764363567e-10	1.3723706175280129e-09	1.979506714470978e-09	6.194107668251306e-10	1.118949074363397e-09	5.143801368667173e-10	1.8927825236588703e-09	7.336358522952257e-10	2.039645478473799e-09	6.369127722384704e-09	8.974536334791715e-09
1.27	3.972478852279542e-09	1.1190415353779332e-08	4.050230848003696e-10	7.522560951949839e-10	1.144497921934203e-10	3.889881786671079e-10	7.393939832527947e-10	1.2902331358433355e-09	8.999286119341423e-10	1.3410834263844437e-09	8.069094226699794e-10	3.132626985210255e-09	6.46129568060978e-10	2.0578580519612576e-09	7.584313315191226e-09	1.2147707593119484e-08
1.29	2.7685245476337833e-09	1.0945934038958706e-08	6.44144913579985e-11	2.8662470145481495e-10	3.518474894272914e-10	1.2491948555702067e-09	1.2068768238281164e-09	2.100775306058185e-09	9.124765763266166e-10	1.8052661732506267e-09	1.1548065232278018e-10	8.019537427551914e-10	2.2693123056006873e-10	8.35786248747079e-10	5.646551811456655e-09	1.1009005122263248e-08
1.31	2.511845536876188e-09	7.837970748793501e-09	9.682599157769871e-11	3.216590944669782e-10	1.890066102436889e-10	5.766859836656324e-10	6.100731728180678e-10	1.2347602286345558e-09	9.197062163232395e-10	2.0966530292213383e-09	6.666939449872825e-10	2.3173891148777364e-09	2.222796191722479e-10	7.505859377257806e-10	5.216431091998413e-09	9.564112940828674e-09
1.33	2.7043548881884e-09	1.0564292435082083e-08	7.104966938708743e-11	2.4631842373909013e-10	1.4301845682855857e-10	5.70425419842856e-10	4.570666713907397e-10	1.2995219713309358e-09	7.316400733024417e-10	1.3099001135285106e-09	4.688820501440018e-10	2.0589870332167933e-09	7.392692368972231e-11	3.2243753737412427e-10	4.6499387329309525e-09	1.1043730003351843e-08
1.35	2.785061596795922e-09	7.730700726787087e-09	4.487734353670024e-11	2.7084642722332086e-10	1.6818166834458435e-10	4.47623375867664e-10	8.257577278802322e-10	1.8558366621267005e-09	4.6515553703605337e-10	9.633131049000275e-10	3.754533378632301e-10	1.8938001571669847e-09	3.8520750279765556e-10	1.7750125771130764e-09	5.049694714254378e-09	9.582443874021076e-09
1.37	4.248109733810893e-09	1.492769947608191e-08	3.795410290235562e-11	2.176850562698101e-10	2.0187464451937933e-10	8.3977631287751e-10	6.682994968144212e-10	1.8553796913331555e-09	4.760905496209109e-10	9.451849583263837e-10	5.741106156942518e-10	2.7790309380840993e-09	3.387224895745489e-10	1.8159045098217615e-09	6.545161632936759e-09	1.6952221852115416e-08
1.3900000000000001	1.7495210781104854e-09	7.004459190572276e-09	6.651480582473085e-11	3.9067435697125445e-10	5.424404201876598e-11	2.7056108926907833e-10	5.674841638334747e-10	1.1559279487597814e-09	4.224575819476947e-10	1.0956849185613293e-09	2.6042946706301972e-11	1.8230062694411386e-10	3.045643945190034e-12	2.0154468668241044e-11	2.8893102623866445e-09	7.783875511356896e-09
