# v2 spectra, already divided by Nevents
# pT 22 22_error 
0.1	-0.034639188747	0.0311194734465
0.3	0.0113947351155	0.0193397399169
0.5	-0.0115711790066	0.0184474492241
0.7	0.0016179733391	0.0205242238866
0.9	0.00310174274211	0.0253768521291
1.1	0.016829898928	0.0320754840168
1.3	0.0279976958794	0.0375592822374
1.5	0.00931257096727	0.0378103113126
1.7	0.0514700615375	0.0326918321973
1.9	0.0504513093322	0.0256500129888
2.1	0.0167563059485	0.0153457690194
2.3	0.0160247008009	0.0111040358693
2.5	0.00872385022755	0.0100563038229
2.7	0.000656172078937	0.00422589907391
2.9	-0.00166900791728	0.00311444265942
3.1	-0.00352341406068	0.00352341406068
3.3	-0.00350991567464	0.00350991567464
3.5	-0.00332532393279	0.00332532393279
3.7	-0.00335016687471	0.00335016687471
3.9	0.0	0.0
