# t 	dNdt (2to2) 	error (2to2) 	dNdt (Brems) 	error (Brems) 
26.25	0.0122197709938	0.000114631436895	2.05504421119e-06	1.21232766164e-07
26.75	0.011377435593	0.000117641939482	2.32257596362e-06	1.89488654017e-07
27.25	0.0107778948268	0.000109085161616	1.8897771035e-06	1.16892639592e-07
27.75	0.0101208958771	0.000102019534219	1.88149431879e-06	1.47499181967e-07
28.25	0.00959866848721	0.00010498007921	1.59942273236e-06	1.16520282242e-07
28.75	0.00913853438995	9.9414546563e-05	1.65555298026e-06	1.43817084992e-07
29.25	0.00878342225684	9.19395489159e-05	1.40973611174e-06	1.02585739499e-07
29.75	0.00880331039223	9.30698851796e-05	1.24129204252e-06	9.01739560857e-08
30.25	0.00826514795938	9.56362503377e-05	1.16776853193e-06	9.66799995273e-08
30.75	0.00799063956726	9.05741162055e-05	1.06994360452e-06	1.00931632875e-07
31.25	0.00783500246849	9.14106965394e-05	1.10304741085e-06	1.05495452129e-07
31.75	0.00722378172606	8.77502632105e-05	1.11195851864e-06	1.17577198755e-07
32.25	0.00711661400178	8.96675000543e-05	9.18159757593e-07	7.34516825803e-08
32.75	0.00652362966717	8.34854996144e-05	7.92708498613e-07	8.80103346743e-08
33.25	0.00618055989868	8.35701205232e-05	7.72152400207e-07	1.05595301152e-07
33.75	0.00594637691159	7.43906910565e-05	7.13683092358e-07	7.62944774396e-08
34.25	0.00557679760795	7.80093576363e-05	7.18727171182e-07	7.75331389864e-08
34.75	0.00533504053732	6.99576269309e-05	6.60640134341e-07	7.61746175799e-08
35.25	0.00516018705866	7.20235374331e-05	4.88043675939e-07	4.59223368866e-08
35.75	0.00511235712612	7.61252960676e-05	6.75981570458e-07	8.0883437718e-08
36.25	0.00497342464244	7.54463820286e-05	6.51816387377e-07	7.30179106902e-08
36.75	0.0048765427323	7.44486448147e-05	4.53967495532e-07	6.61328671299e-08
37.25	0.0046933002282	6.54073582794e-05	5.42032660671e-07	8.52962085142e-08
37.75	0.00456097287481	7.02763427439e-05	4.3839769198e-07	4.84405994133e-08
38.25	0.00438338425707	6.4877312824e-05	4.32624961608e-07	6.90352975956e-08
38.75	0.00424672328682	6.46127049822e-05	5.21780159429e-07	7.73214822387e-08
39.25	0.00416226269505	6.35953035159e-05	4.42224729384e-07	7.13167963644e-08
39.75	0.00392748053981	6.51527158915e-05	3.42861209334e-07	6.18162604724e-08
40.25	0.00367269955577	6.10279432088e-05	5.03158925021e-07	2.2557888644e-07
40.75	0.00344715022006	5.71528091307e-05	2.59971854338e-07	2.88315179894e-08
41.25	0.003466398821	6.06894602623e-05	2.43862630301e-07	3.26363469874e-08
41.75	0.00334725142026	6.10729203875e-05	3.49918591388e-07	5.0180662338e-08
42.25	0.00313581271791	5.63722520988e-05	2.84985836782e-07	4.44853985601e-08
42.75	0.0030720459408	5.65866849151e-05	1.80708547217e-07	1.84943692033e-08
43.25	0.00288799414461	5.75024214176e-05	2.41477514414e-07	6.02306150789e-08
43.75	0.00294513118353	5.42473525404e-05	1.95924674653e-07	2.78075578548e-08
44.25	0.00274613377214	4.97645227969e-05	2.62553334341e-07	3.69338461331e-08
44.75	0.00275533437419	5.10501038419e-05	1.98324896769e-07	5.46137474313e-08
45.25	0.00274441875312	5.50070740246e-05	1.9147208662e-07	2.90889622488e-08
45.75	0.00275968111459	5.24766409058e-05	1.76796846536e-07	2.84070698635e-08
46.25	0.00260751783385	5.17575446643e-05	1.70404070858e-07	3.37236087607e-08
46.75	0.00255862027821	4.69068507698e-05	1.77078831499e-07	3.47775175297e-08
47.25	0.00246718467552	5.03339876463e-05	2.22626410411e-07	7.09883126172e-08
47.75	0.00241179462767	5.07466034688e-05	1.74042873118e-07	4.82367986181e-08
48.25	0.00224320678322	4.61630915822e-05	1.56701289585e-07	3.25587628e-08
48.75	0.00227487717283	4.74171425166e-05	1.55177780634e-07	3.35921265926e-08
49.25	0.00213072662431	4.94712590557e-05	1.46708141081e-07	2.3297649715e-08
49.75	0.00202287202969	4.58972111595e-05	2.38616360487e-07	6.51853410303e-08
50.25	0.00200348982318	4.54831618585e-05	8.45242169708e-08	1.06790471135e-08
50.75	0.00197097207169	4.76023478717e-05	1.27357153683e-07	2.45024323043e-08
51.25	0.00182561196777	4.2849414511e-05	1.37921471279e-07	2.49010700828e-08
51.75	0.00182483724102	4.29555075924e-05	1.34636330587e-07	2.5354071517e-08
52.25	0.00177017566854	4.34403727041e-05	7.5670126364e-08	2.01456935217e-08
52.75	0.00170373925134	3.87737220844e-05	1.0621400289e-07	2.09018075763e-08
53.25	0.00162943157652	3.78212259636e-05	8.11585072694e-08	2.22553761439e-08
53.75	0.00160701495651	4.19520312979e-05	9.70760731949e-08	1.74572072158e-08
54.25	0.00154147520915	3.70894024218e-05	5.9402310325e-08	9.30167604686e-09
54.75	0.00154143874615	3.79022224513e-05	8.5694889459e-08	2.26751247968e-08
55.25	0.00152184837718	3.59722481635e-05	6.61931483068e-08	9.91868059604e-09
55.75	0.00150045431908	3.76931905378e-05	7.49943248594e-08	2.66558346039e-08
56.25	0.00146831454299	4.02863231789e-05	5.49514534079e-08	1.09265254545e-08
56.75	0.00149492114499	3.76713311514e-05	1.18891094604e-07	3.00763605754e-08
57.25	0.00146213856606	3.89788963038e-05	6.52260986797e-08	1.49830063182e-08
57.75	0.00141758057451	3.73864769846e-05	4.73095284369e-08	8.78012990046e-09
58.25	0.00132320276471	3.48215795463e-05	1.44653937596e-07	5.11524519129e-08
58.75	0.00136599028172	3.69416703972e-05	5.16211978937e-08	1.00349388254e-08
59.25	0.00123988987858	3.59362665319e-05	4.48243056778e-08	1.27482079819e-08
59.75	0.00122717924541	3.43916018516e-05	5.57723596617e-08	1.37027835373e-08
60.25	0.00122192382501	3.91411900674e-05	6.32627506805e-08	2.03541958909e-08
60.75	0.00114481792472	3.46676211868e-05	5.151280504e-08	1.15724732321e-08
61.25	0.00108494735849	3.38058980609e-05	7.56948396008e-08	1.84750502553e-08
61.75	0.00105674271429	3.37901488663e-05	6.66973362797e-08	1.96941205237e-08
62.25	0.000995039171529	3.27548332779e-05	7.45709225773e-08	3.1692490251e-08
62.75	0.000925498051935	2.67877651735e-05	5.86388932395e-08	1.28877387814e-08
63.25	0.00101505045829	3.46236932751e-05	3.89755953633e-08	7.8514163209e-09
63.75	0.000926709505844	3.1331654747e-05	3.97790512728e-08	1.42161005355e-08
64.25	0.000944701770238	3.26738605532e-05	5.1979508398e-08	1.65206387587e-08
64.75	0.000878561805433	2.99009236046e-05	1.06623010228e-07	2.39638784875e-08
65.25	0.000814963476193	2.58186589589e-05	4.84577400042e-08	1.32528930199e-08
65.75	0.000863830101051	2.70521776294e-05	2.32199290736e-08	5.0020092713e-09
66.25	0.000815170092428	2.97496003134e-05	4.89251065241e-08	1.9760751722e-08
66.75	0.000783093066452	2.74764010635e-05	3.64830161339e-08	8.9303517042e-09
67.25	0.000805399643862	2.78959379968e-05	5.0346349886e-08	1.87681371415e-08
67.75	0.00073453941643	2.86246493039e-05	5.30786071656e-08	1.64715952917e-08
68.25	0.00077260650914	2.70433961788e-05	9.00305282402e-08	4.20940023166e-08
68.75	0.00073476822463	2.84651029836e-05	2.31775688228e-08	6.40302436379e-09
69.25	0.000728792060075	2.69870225112e-05	4.26582143567e-08	1.07921139955e-08
69.75	0.000663619026379	2.46965746687e-05	5.26412747051e-08	2.44816052315e-08
70.25	0.000706135422762	2.63686025677e-05	3.51368607648e-08	1.26718264138e-08
70.75	0.000709147611774	2.66546027065e-05	2.64757312252e-08	7.25969295484e-09
71.25	0.000629522386275	2.4138599423e-05	1.99190606105e-08	6.29115240234e-09
71.75	0.000603231892203	2.39821300326e-05	3.79581676945e-08	1.48270839111e-08
72.25	0.000589359123862	2.35132621556e-05	5.52207147598e-08	3.93293257043e-08
72.75	0.000620037438957	2.57063196965e-05	2.10325538542e-08	5.1379102476e-09
73.25	0.000599286389632	2.29854180771e-05	8.79704778683e-08	4.40625241462e-08
73.75	0.000589079656327	2.42447011476e-05	2.52886233577e-08	1.00922753734e-08
74.25	0.000591650594786	2.37594392315e-05	7.30236945527e-08	4.65121750193e-08
74.75	0.000524888380081	2.24150789641e-05	1.37007446166e-08	4.08182283205e-09
75.25	0.000487436038852	2.15938628107e-05	3.6064752744e-08	1.08185046498e-08
75.75	0.000493368042331	2.39093067814e-05	3.81642129419e-08	1.67071421326e-08
76.25	0.000470312589253	1.94225342459e-05	6.55340587717e-08	4.32207581554e-08
76.75	0.000476598213524	2.25101988417e-05	8.96460890484e-09	2.42577057413e-09
77.25	0.000457935735494	2.67563448585e-05	2.28424636052e-08	8.75850029718e-09
77.75	0.000441829594585	2.17966168574e-05	5.77261451123e-08	4.11209800948e-08
78.25	0.000399105976417	1.93428126509e-05	3.35717287851e-08	1.29339227668e-08
78.75	0.000378653141509	1.94391641614e-05	1.99549657785e-08	5.89002564538e-09
79.25	0.000393775246623	2.08694121273e-05	1.6319501276e-08	1.01604394428e-08
79.75	0.000409503597935	2.208954626e-05	3.95057941144e-08	2.1024291891e-08
80.25	0.000351911156256	1.89408085061e-05	2.18224150659e-08	1.01399234335e-08
80.75	0.000377632421701	2.07322325983e-05	1.00810496076e-08	2.99489815926e-09
81.25	0.000333038765397	1.96447962569e-05	1.93644125399e-08	7.39054459607e-09
81.75	0.000362001588749	2.14393935141e-05	2.37257080423e-08	9.13460145479e-09
82.25	0.000274011726376	1.78172821204e-05	1.39790980156e-08	6.18558052794e-09
82.75	0.000324693698206	1.94438391178e-05	2.07286726e-08	8.09390962794e-09
83.25	0.000275799577443	1.76950502154e-05	1.07338398675e-08	2.94067345572e-09
83.75	0.000281656455273	1.79257769873e-05	2.01304519444e-08	9.88222163039e-09
84.25	0.000262908891117	1.63184611971e-05	1.27809276293e-08	5.62935619337e-09
84.75	0.000266688135393	1.70376818722e-05	3.17091077094e-08	2.41875166317e-08
85.25	0.000243085021385	1.54854842285e-05	3.56627978741e-09	9.89391163024e-10
85.75	0.000253298961864	1.79033489463e-05	5.63982973117e-09	2.99195551562e-09
86.25	0.000219886977797	1.64445857768e-05	3.28516349634e-08	1.56750251945e-08
86.75	0.000222538713218	1.45607867462e-05	1.32310400946e-08	6.37069281552e-09
87.25	0.00019514072415	1.29140615884e-05	2.24698124795e-08	1.09293552997e-08
87.75	0.000234355943766	1.66671468625e-05	1.85344128161e-09	6.20733695982e-10
88.25	0.000202692753444	1.62957176566e-05	1.86805745175e-08	7.84503745624e-09
88.75	0.000195909414497	1.62411548901e-05	1.9316045963e-08	8.5936041991e-09
89.25	0.000207055459787	1.64803100258e-05	2.30534856822e-08	1.18379657972e-08
89.75	0.000213358551086	1.75637118918e-05	6.82537888567e-09	2.21584567301e-09
90.25	0.000162271977977	1.4505827108e-05	1.35420775504e-08	7.03920565586e-09
90.75	0.000151397909957	1.1648524976e-05	2.02760236612e-08	1.0831436134e-08
91.25	0.000161427859302	1.17677767465e-05	3.4208951676e-09	1.37118014588e-09
91.75	0.000149117923268	1.24088733883e-05	4.85393300918e-09	2.65358962439e-09
92.25	0.000184241254065	1.71667833537e-05	1.08382968052e-08	3.96509365735e-09
92.75	0.000144220405736	1.28985159858e-05	8.4610537208e-09	3.88327192698e-09
93.25	0.00014991382327	1.28546068802e-05	2.9008327216e-09	7.71264456702e-10
93.75	0.000134699027981	1.23271837481e-05	1.83043285822e-08	1.19832202882e-08
94.25	0.000129648004049	1.15268044746e-05	1.4066380104e-08	6.1905542227e-09
94.75	0.000117904166998	1.00994580209e-05	5.09806058715e-08	3.1664908422e-08
95.25	0.000111351718067	1.03999779617e-05	2.98290749546e-09	1.26371308903e-09
95.75	0.000121751215074	1.22323580954e-05	2.55626809275e-08	1.48968142655e-08
96.25	0.000126658484569	1.2711467884e-05	1.1137593219e-08	5.09036481289e-09
96.75	0.000105847140903	1.00779737753e-05	2.94134033e-09	9.85791832569e-10
97.25	0.000118896585449	1.2257265401e-05	3.18470608524e-09	1.28739079365e-09
97.75	0.000130805792595	1.45412723387e-05	3.97591829004e-08	2.43581016229e-08
98.25	0.000110047044635	1.10462682111e-05	2.10979680232e-08	1.67901138248e-08
98.75	0.000116264172517	1.18729587206e-05	1.17089575984e-08	5.37124378417e-09
99.25	9.0396697451e-05	9.85227873224e-06	6.45763851543e-09	3.77708498523e-09
99.75	0.000101281753381	1.07599417131e-05	6.90385864395e-09	3.9505823327e-09
