#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	2.9337072513e-01	-1.9294914562e-03	5.9716585180e-03	4.4941426917e-03	8.7856431980e-03	9.9578594965e-04	1.1463609134e-02	-1.3078218222e-04	1.6615560895e-03	6.2560481721e-06	-1.9924000600e-04	-1.0861920967e-04	6.8615103652e-05
4.0000000000e-01	3.6852718420e-02	-1.9224307020e-04	1.1651511086e-03	8.4537757199e-04	1.6777480137e-03	2.4232088538e-04	2.6608953825e-03	-4.0776414962e-05	4.9285064219e-04	9.2541493289e-07	-7.2120754065e-05	-4.7949590662e-05	3.0562424680e-05
6.0000000000e-01	8.4599108207e-03	-3.0922326788e-05	3.3545325361e-04	2.2926471380e-04	4.6144278255e-04	7.4668299058e-05	7.5921134832e-04	-1.4717362434e-05	1.5933936879e-04	-1.2626869729e-07	-2.5362693668e-05	-2.0023702466e-05	1.2746263801e-05
8.0000000000e-01	2.6563268830e-03	-7.2107647054e-06	1.1946852723e-04	7.9920392489e-05	1.6161394696e-04	2.7553109767e-05	2.6815768473e-04	-6.0605282270e-06	5.8419998787e-05	-4.2358905782e-07	-8.6848131606e-06	-8.1044678023e-06	5.1350717868e-06
1.0000000000e+00	1.0124163084e-03	-2.0061588199e-06	5.0663707888e-05	3.3401959386e-05	6.7613538583e-05	1.1824999884e-05	1.1556451262e-04	-2.6725370685e-06	2.5448240469e-05	-2.2474163820e-07	-3.5030282293e-06	-3.4157509121e-06	2.1449798350e-06
1.2000000000e+00	4.3404016728e-04	-2.7872369741e-07	2.4511635088e-05	1.5735587916e-05	3.1979106461e-05	5.7972416978e-06	5.6804111025e-05	-1.2981761739e-06	1.2928546940e-05	-3.0597586891e-08	-1.8755893811e-06	-1.7123725643e-06	1.0639992107e-06
1.4000000000e+00	1.9916607972e-04	3.6339090461e-07	1.2834808936e-05	7.9416278917e-06	1.6258070826e-05	3.1261342400e-06	2.9741186812e-05	-7.1870482872e-07	7.1782117594e-06	4.0260644922e-08	-1.1529881232e-06	-1.0300765125e-06	6.3496977837e-07
1.6000000000e+00	9.4955308120e-05	5.2417205691e-07	6.9768043234e-06	4.1501992317e-06	8.5680107406e-06	1.7729737602e-06	1.5923554267e-05	-4.4151690898e-07	4.1228453774e-06	4.1222980704e-08	-7.0237778514e-07	-6.7275228627e-07	4.1178190736e-07
1.8000000000e+00	4.6262805921e-05	4.7712042191e-07	3.8418635812e-06	2.2025738794e-06	4.5825471936e-06	1.0234596193e-06	8.5578120693e-06	-2.8397813959e-07	2.3797263014e-06	2.3650154573e-08	-4.0357893819e-07	-4.4103287379e-07	2.6749129796e-07
2.0000000000e+00	2.2827172044e-05	3.6524012765e-07	2.1177123322e-06	1.1753205093e-06	2.4609235849e-06	5.9073519855e-07	4.5843573488e-06	-1.8315800202e-07	1.3645259180e-06	8.7380347498e-09	-2.1737281993e-07	-2.8170182078e-07	1.6876603694e-07
