#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	1.9573789525e+00	-1.4826660339e-02	1.1615645405e-02	2.4620304826e-02	2.8140294271e-02	-1.1697015480e-02	5.9779793952e-02	-7.6310897042e-04	5.9564071415e-03	-1.3965438376e-04	-1.6360282577e-04	-1.3952655281e-03	-5.3900016520e-04
4.0000000000e-01	2.0941158282e-01	-1.3007949623e-03	1.1761815567e-03	4.4523741139e-03	5.2697454832e-03	-2.7284442874e-03	1.4094313086e-02	-2.0605228422e-04	1.7557021000e-03	-3.8766309436e-05	-8.2063013744e-05	-6.1130978826e-04	-2.1371634952e-04
6.0000000000e-01	4.0024967216e-02	-8.9281004927e-05	1.4386291088e-04	1.1200866022e-03	1.3815135570e-03	-8.1318286577e-04	4.2216949582e-03	-6.7356081608e-05	5.9962234656e-04	-1.5487773199e-05	-3.3564363406e-05	-2.5581944104e-04	-8.9622149552e-05
8.0000000000e-01	1.0035728177e-02	3.6415743638e-05	4.2732858458e-06	3.3271049003e-04	4.3258598673e-04	-2.7783339733e-04	1.4522201448e-03	-2.4127330531e-05	2.2918184545e-04	-6.8472834755e-06	-1.5254343340e-05	-1.1543842254e-04	-4.0506551780e-05
1.0000000000e+00	2.9499488063e-03	3.2167140317e-05	-1.0435632201e-05	1.0864806041e-04	1.5091832507e-04	-1.0293668614e-04	5.4262619004e-04	-8.9879314771e-06	9.3593031893e-05	-3.2631560398e-06	-7.4888520328e-06	-5.4549884767e-05	-1.9186158542e-05
1.2000000000e+00	9.6312782738e-04	1.8567608155e-05	-7.7275769777e-06	3.7614981474e-05	5.6668067930e-05	-4.0246223888e-05	2.1425751398e-04	-3.3921441318e-06	3.9886992236e-05	-1.6353558072e-06	-3.8583448793e-06	-2.6397845764e-05	-9.3099764077e-06
1.4000000000e+00	3.3891992834e-04	9.6707055700e-06	-4.3420570466e-06	1.3513150458e-05	2.2452071807e-05	-1.6364085576e-05	8.8056374305e-05	-1.2843238059e-06	1.7521990142e-05	-8.4589856153e-07	-2.0389759252e-06	-1.2931266503e-05	-4.5773323183e-06
1.6000000000e+00	1.2619315094e-04	4.8602343563e-06	-2.2366151335e-06	4.9652434840e-06	9.2704928942e-06	-6.8593764626e-06	3.7322863936e-05	-4.8583024231e-07	7.8785205769e-06	-4.4541407333e-07	-1.0890566154e-06	-6.3788640812e-06	-2.2691044929e-06
1.8000000000e+00	4.9115677729e-05	2.4113572179e-06	-1.1109657999e-06	1.8454899409e-06	3.9559065157e-06	-2.9476818354e-06	1.6216159323e-05	-1.8348978672e-07	3.6097044455e-06	-2.3672533517e-07	-5.8307055062e-07	-3.1614680600e-06	-1.1321296822e-06
2.0000000000e+00	1.9814571459e-05	1.1922385872e-06	-5.4274060031e-07	6.8697219593e-07	1.7342786044e-06	-1.2937332323e-06	7.1919791747e-06	-6.9339175609e-08	1.6800221687e-06	-1.2640852237e-07	-3.1169653613e-07	-1.5727950696e-06	-5.6816790036e-07
2.2000000000e+00	8.2352451273e-06	5.8997376778e-07	-2.6320106776e-07	2.5334368008e-07	7.7774277236e-07	-5.7839083139e-07	3.2459471659e-06	-2.6374028321e-08	7.9246360536e-07	-6.7679170361e-08	-1.6612161786e-07	-7.8512333899e-07	-2.8677261958e-07
2.4000000000e+00	3.5100252045e-06	2.9279416115e-07	-1.2731755490e-07	9.1232539748e-08	3.5560709479e-07	-2.6288160898e-07	1.4873680345e-06	-1.0217781233e-08	3.7817941677e-07	-3.6305665863e-08	-8.8244086272e-08	-3.9322022431e-07	-1.4556956846e-07
2.6000000000e+00	1.5288268134e-06	1.4587456432e-07	-6.1598344880e-08	3.1334737119e-08	1.6535396855e-07	-1.2128569823e-07	6.9070658237e-07	-4.1119466916e-09	1.8233184495e-07	-1.9511715293e-08	-4.6734789964e-08	-1.9758594535e-07	-7.4310835191e-08
2.8000000000e+00	6.7860607801e-07	7.2992515041e-08	-2.9854371708e-08	9.7803064632e-09	7.8035177188e-08	-5.6734930931e-08	3.2459257379e-07	-1.7641089959e-09	8.8711994976e-08	-1.0507465341e-08	-2.4690080119e-08	-9.9609448468e-08	-3.8144548386e-08
3.0000000000e+00	3.0628240644e-07	3.6688694533e-08	-1.4507521002e-08	2.4111645001e-09	3.7315474407e-08	-2.6881381564e-08	1.5418419949e-07	-8.2607024227e-10	4.3516631146e-08	-5.6713640553e-09	-1.3019386262e-08	-5.0381702588e-08	-1.9684858674e-08
3.2000000000e+00	1.4030758656e-07	1.8524719186e-08	-7.0718816561e-09	1.4010029637e-10	1.8056260106e-08	-1.2889658333e-08	7.3955428113e-08	-4.2542477075e-10	2.1505505665e-08	-3.0686618309e-09	-6.8563837795e-09	-2.5566619446e-08	-1.0210574194e-08
3.4000000000e+00	6.5138710675e-08	9.3953403532e-09	-3.4588215903e-09	-3.9712045278e-10	8.8312376688e-09	-6.2501173135e-09	3.5790466031e-08	-2.3763533760e-10	1.0700109099e-08	-1.6647115081e-09	-3.6079740008e-09	-1.3016585273e-08	-5.3219150633e-09
3.6000000000e+00	3.0608666059e-08	4.7860123279e-09	-1.6974262273e-09	-4.0743691376e-10	4.3617353392e-09	-3.0625858070e-09	1.7463123549e-08	-1.4024699801e-10	5.3572014191e-09	-9.0547698622e-10	-1.8980004404e-09	-6.6486716183e-09	-2.7865211553e-09
3.8000000000e+00	1.4542099015e-08	2.4484211880e-09	-8.3576969489e-10	-2.9891058333e-10	2.1736485944e-09	-1.5155045593e-09	8.5854908675e-09	-8.5274686458e-11	2.6977485970e-09	-4.9380520986e-10	-9.9854189310e-10	-3.4070113263e-09	-1.4652330488e-09
4.0000000000e+00	6.9788410280e-09	1.2577552370e-09	-4.1280204210e-10	-1.9365077709e-10	1.0922118035e-09	-7.5687717562e-10	4.2507172405e-09	-5.2468829003e-11	1.3658719157e-09	-2.6998736916e-10	-5.2555884401e-10	-1.7514475161e-09	-7.7353122039e-10
