#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	2.3373388738e-02	6.5626934358e-05	-4.6743617449e-05	-4.6593482553e-06	-1.5140482749e-05	-1.6476736586e-05	8.3964836945e-05	3.4137098097e-07	9.6739001965e-07	3.7943650519e-07	6.9781700903e-07	-5.4911586196e-08	-1.3890402070e-07
4.0000000000e-01	1.8984195912e-02	-6.0075988736e-06	8.3583360068e-06	-8.2938353045e-05	-8.1613087755e-05	3.2486535593e-05	-1.6472893128e-04	-2.1891620557e-06	4.3397242601e-06	6.2431055374e-08	-1.1585273477e-07	-4.2187081897e-06	-1.1121249897e-06
6.0000000000e-01	1.0864631470e-02	-1.0203006824e-04	7.1776292352e-05	1.4307110537e-05	1.7636049731e-05	3.3842502934e-05	-1.6644928813e-04	4.2886855994e-06	-2.4851363205e-05	3.8633353681e-07	7.7102703728e-07	-3.1485476534e-06	-1.1442697610e-06
8.0000000000e-01	5.6913587781e-03	-7.9194636154e-05	5.6191294841e-05	6.2385986256e-05	6.5066314003e-05	-5.0274387868e-06	2.5615553131e-05	2.8254446664e-06	-1.4351977390e-05	3.1873840330e-08	-1.0643148908e-07	7.5891156734e-06	2.6782205602e-06
1.0000000000e+00	2.8891466567e-03	-3.8679859556e-05	2.8767637468e-05	5.9632860679e-05	6.2568027008e-05	-2.3680502964e-05	1.1741651604e-04	-7.5579817169e-07	3.1202226624e-06	2.5928933213e-08	5.4138474752e-08	7.5529370580e-06	2.6583688939e-06
1.2000000000e+00	1.4443888688e-03	-1.3467042469e-05	1.1096191553e-05	4.1923296565e-05	4.5313753781e-05	-2.4165760580e-05	1.2086941823e-04	-2.1209007793e-06	1.1128938835e-05	5.7765135483e-08	2.3098716943e-07	2.3794059135e-06	8.2403363988e-07
1.4000000000e+00	7.1661646691e-04	-2.0830845356e-06	2.7414588382e-06	2.5527991449e-05	2.9007425420e-05	-1.8199799734e-05	9.2204174228e-05	-1.9123253297e-06	1.1712588543e-05	-3.6509932973e-09	8.8776669416e-08	-1.6576356789e-06	-5.9077727039e-07
1.6000000000e+00	3.5450123341e-04	1.8269339532e-06	-3.6289848169e-07	1.4275106273e-05	1.7393665360e-05	-1.1941124220e-05	6.1411930586e-05	-1.2761985599e-06	9.3195950416e-06	-7.7380528064e-08	-1.3283985886e-07	-3.2916742717e-06	-1.1529424056e-06
1.8000000000e+00	1.7538663917e-04	2.5307769492e-06	-1.1249173510e-06	7.5371768212e-06	1.0040335357e-05	-7.2577856704e-06	3.7933905115e-05	-7.2933075900e-07	6.5053287018e-06	-1.1832478808e-07	-2.7115747708e-07	-3.3283050193e-06	-1.1570959570e-06
2.0000000000e+00	8.6952063745e-05	2.1427944316e-06	-1.0452022009e-06	3.8130979285e-06	5.6621517920e-06	-4.2112165566e-06	2.2376098657e-05	-3.7829070855e-07	4.2143228733e-06	-1.2284197023e-07	-3.0394827494e-07	-2.6940004581e-06	-9.3349094181e-07
2.2000000000e+00	4.3253151861e-05	1.5395446638e-06	-7.6196927566e-07	1.8628807585e-06	3.1465871603e-06	-2.3725564594e-06	1.2811928238e-05	-1.8315094500e-07	2.6051891733e-06	-1.0572467545e-07	-2.7049386630e-07	-1.9416081893e-06	-6.7305865968e-07
2.4000000000e+00	2.1604906288e-05	1.0180722525e-06	-4.9802346127e-07	8.8184040855e-07	1.7325863056e-06	-1.3115294833e-06	7.1916676128e-06	-8.4071216029e-08	1.5608642159e-06	-8.1527587417e-08	-2.1163807187e-07	-1.3029990850e-06	-4.5360714699e-07
2.6000000000e+00	1.0841488386e-05	6.4064701759e-07	-3.0603089965e-07	4.0435200467e-07	9.4859505466e-07	-7.1626407093e-07	3.9830055503e-06	-3.6992370363e-08	9.1504816830e-07	-5.8536611436e-08	-1.5244967421e-07	-8.3368259822e-07	-2.9257232105e-07
2.8000000000e+00	5.4668820172e-06	3.9026713565e-07	-1.8088204496e-07	1.7881100807e-07	5.1765987541e-07	-3.8828460706e-07	2.1858954990e-06	-1.5771658616e-08	5.2816812404e-07	-4.0023761456e-08	-1.0370397754e-07	-5.1577231661e-07	-1.8313369229e-07
3.0000000000e+00	2.7704797368e-06	2.3246490639e-07	-1.0415616568e-07	7.5470411434e-08	2.8204110634e-07	-2.0962472143e-07	1.1922905426e-06	-6.6286964672e-09	3.0142732962e-07	-2.6432174929e-08	-6.7676221580e-08	-3.1136802697e-07	-1.1223209415e-07
3.2000000000e+00	1.4110484899e-06	1.3625703293e-07	-5.8893010210e-08	2.9732888470e-08	1.5360198047e-07	-1.1297250830e-07	6.4771967138e-07	-2.8341274062e-09	1.7059223235e-07	-1.7021271441e-08	-4.2811972359e-08	-1.8456099696e-07	-6.7735672061e-08
3.4000000000e+00	7.2223524923e-07	7.8927626412e-08	-3.2866820362e-08	1.0372061067e-08	8.3689157815e-08	-6.0881083758e-08	3.5099913121e-07	-1.2993983837e-09	9.5948906752e-08	-1.0758264376e-08	-2.6444169961e-08	-1.0788571305e-07	-4.0421520165e-08
3.6000000000e+00	3.7146969663e-07	4.5318077369e-08	-1.8167067470e-08	2.6951742609e-09	4.5644699975e-08	-3.2847609193e-08	1.8994217695e-07	-6.7649712326e-10	5.3717457915e-08	-6.7044906195e-09	-1.6032453724e-08	-6.2393285279e-08	-2.3917995434e-08
3.8000000000e+00	1.9196442992e-07	2.5848514586e-08	-9.9701076408e-09	-2.2347517393e-11	2.4931610514e-08	-1.7758802364e-08	1.0272782343e-07	-4.0762252054e-10	2.9971421001e-08	-4.1334040607e-09	-9.5779714854e-09	-3.5785271455e-08	-1.4061356456e-08
4.0000000000e+00	9.9656627257e-08	1.4670035073e-08	-5.4418700291e-09	-7.6139943346e-10	1.3642193344e-08	-9.6265830725e-09	5.5560644540e-08	-2.7370431127e-10	1.6680938890e-08	-2.5270239981e-09	-5.6550033909e-09	-2.0391754110e-08	-8.2253882675e-09
