#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	1.9822097737e+00	-1.4756710057e-02	1.1597059825e-02	2.4628441010e-02	2.8179436037e-02	-1.1668933200e-02	5.9997212471e-02	-7.3405687330e-04	6.0045977226e-03	-1.0500134391e-04	-2.1561241227e-04	-1.4227697206e-03	-5.0035859569e-04
4.0000000000e-01	2.2842738216e-01	-1.3057053580e-03	1.1844271540e-03	4.3713459389e-03	5.1903441931e-03	-2.6989594627e-03	1.3940592288e-02	-2.0888993044e-04	1.7620332420e-03	-3.8619177246e-05	-8.2194409559e-05	-6.1660243697e-04	-2.1564889700e-04
6.0000000000e-01	5.0881493984e-02	-1.9098606056e-04	2.1547369262e-04	1.1345207657e-03	1.3994177244e-03	-7.7941470667e-04	4.0564375680e-03	-6.3110869550e-05	5.7499358389e-04	-1.5187324288e-05	-3.2870618840e-05	-2.5924283747e-04	-9.0858957322e-05
8.0000000000e-01	1.5722394085e-02	-4.2694192373e-05	6.0418458428e-05	3.9496253415e-04	4.9752505440e-04	-2.8285272006e-04	1.4777014654e-03	-2.1320151204e-05	2.1482201436e-04	-6.8238592432e-06	-1.5383371244e-05	-1.0789624208e-04	-3.7859791177e-05
1.0000000000e+00	5.8371564501e-03	-6.4988699898e-06	1.8315532315e-05	1.6821423493e-04	2.1341488167e-04	-1.2657217917e-04	6.5983130068e-04	-9.7334045798e-06	9.6687392625e-05	-3.2336700043e-06	-7.4323643814e-06	-4.7004308628e-05	-1.6528401606e-05
1.2000000000e+00	2.4067472763e-03	5.0965601350e-06	3.3703244939e-06	7.9508711015e-05	1.0194630046e-04	-6.4386984885e-05	3.3499914784e-04	-5.5083704112e-06	5.0995590037e-05	-1.5783056141e-06	-3.6269356002e-06	-2.4010344923e-05	-8.4827451652e-06
1.4000000000e+00	1.0552269610e-03	7.5829479939e-06	-1.5994890575e-06	3.9027541938e-05	5.1441566364e-05	-3.4550960711e-05	1.8019531200e-04	-3.1962175152e-06	2.9222812532e-05	-8.4791262276e-07	-1.9490435988e-06	-1.4580844610e-05	-5.1662294248e-06
1.6000000000e+00	4.8056507142e-04	6.6836298245e-06	-2.5981403649e-06	1.9234945266e-05	2.6655605440e-05	-1.8794263243e-05	9.8702342225e-05	-1.7615972826e-06	1.7191455863e-05	-5.2250908478e-07	-1.2216975117e-06	-9.6661368468e-06	-3.4205823659e-06
1.8000000000e+00	2.2444654361e-04	4.9399801015e-06	-2.2349471286e-06	9.3804777971e-06	1.3992220617e-05	-1.0202664045e-05	5.4134405298e-05	-9.1274072187e-07	1.0111555240e-05	-3.5502289443e-07	-8.5386814021e-07	-6.4871992453e-06	-2.2884101802e-06
2.0000000000e+00	1.0674191415e-04	3.3339001743e-06	-1.5874082844e-06	4.4991759033e-06	7.3944569512e-06	-5.5036014764e-06	2.9560507710e-05	-4.4757191037e-07	5.8927116667e-06	-2.4911945079e-07	-6.1537821194e-07	-4.2654091897e-06	-1.5011633926e-06
2.2000000000e+00	5.1477050889e-05	2.1289369646e-06	-1.0249024652e-06	2.1158398241e-06	3.9234024173e-06	-2.9502627074e-06	1.6054105916e-05	-2.0947122990e-07	3.3968225082e-06	-1.7333019400e-07	-4.3645533371e-07	-2.7259769553e-06	-9.5955433327e-07
2.4000000000e+00	2.5109573770e-05	1.3105348708e-06	-6.2519914272e-07	9.7290038930e-07	2.0877226303e-06	-1.5740572990e-06	8.6771135638e-06	-9.4268173153e-08	1.9385974096e-06	-1.1779177620e-07	-2.9979258733e-07	-1.6958011224e-06	-5.9902288757e-07
2.6000000000e+00	1.2367722279e-05	7.8633819248e-07	-3.6755218181e-07	4.3560749264e-07	1.1137073398e-06	-8.3737240884e-07	4.6727197109e-06	-4.1095447770e-08	1.0971416113e-06	-7.8025917303e-08	-1.9913287362e-07	-1.0310361710e-06	-3.6679886898e-07
2.8000000000e+00	6.1442096291e-06	4.6315890908e-07	-2.1069248602e-07	1.8855705347e-07	5.9556866653e-07	-4.4492726088e-07	2.5099695040e-06	-1.7532112090e-08	6.1675193380e-07	-5.0518203960e-08	-1.2836533091e-07	-6.1525318387e-07	-2.2123064770e-07
3.0000000000e+00	3.0761208071e-06	2.6909664496e-07	-1.1864020574e-07	7.7866545956e-08	3.1928935975e-07	-2.3645672940e-07	1.3461992339e-06	-7.4519671923e-09	3.4487317365e-07	-3.2096039978e-08	-8.0678668841e-08	-3.6167677108e-07	-1.3188929893e-07
3.2000000000e+00	1.5510299977e-06	1.5475002958e-07	-6.5951735829e-08	2.9866802391e-08	1.7162259000e-07	-1.2583585212e-07	7.2152722610e-07	-3.2583507593e-09	1.9205930123e-07	-2.0085615479e-08	-4.9658141283e-08	-2.1008600493e-07	-7.7930305897e-08
3.4000000000e+00	7.8720643745e-07	8.8304801682e-08	-3.6318399914e-08	9.9726519963e-09	9.2500864053e-08	-6.7117024203e-08	3.8670962209e-07	-1.5363645209e-09	1.0662755184e-07	-1.2420228260e-08	-3.0045964280e-08	-1.2087841700e-07	-4.5734182566e-08
