2.000000000000000111e-01 1.201377589024700043e+01 nan 7.073862062676137923e-03 nan nan nan nan
4.000000000000000222e-01 2.177070294817000207e+00 nan 7.303295121635903185e-03 nan nan nan nan
5.999999999999999778e-01 7.195248510623999394e-01 nan 6.878423094099091195e-03 nan nan nan nan
8.000000000000000444e-01 2.905841215869000016e-01 nan 7.775129046364287824e-03 nan nan nan nan
1.000000000000000000e+00 1.274980834837000088e-01 nan 9.326670712025336707e-03 nan nan nan nan
1.199999999999999956e+00 5.846180493320000254e-02 nan 1.081983171066512768e-02 nan nan nan nan
1.399999999999999911e+00 2.759936779384999928e-02 nan 1.190488344259064794e-02 nan nan nan nan
1.600000000000000089e+00 1.332487514554000010e-02 nan 1.247402242825981777e-02 nan nan nan nan
1.800000000000000044e+00 6.555759597940000009e-03 nan 1.254384834202794570e-02 nan nan nan nan
2.000000000000000000e+00 3.279718960332999797e-03 nan 1.218775020744087938e-02 nan nan nan nan
2.200000000000000178e+00 1.665891640692000178e-03 nan 1.150024660625549588e-02 nan nan nan nan
2.399999999999999911e+00 8.581064861619999533e-04 nan 1.057813115708142009e-02 nan nan nan nan
2.600000000000000089e+00 4.478016453039999640e-04 nan 9.510422314619029760e-03 nan nan nan nan
2.799999999999999822e+00 2.365320598848999814e-04 nan 8.373470056121710622e-03 nan nan nan nan
3.000000000000000000e+00 1.263545451931000197e-04 nan 7.228747239344833660e-03 nan nan nan nan
3.200000000000000178e+00 6.820929382719999453e-05 nan 6.123010240688261767e-03 nan nan nan nan
3.399999999999999911e+00 3.718079536162999796e-05 nan 5.089224021567854972e-03 nan nan nan nan
3.600000000000000089e+00 2.045038147987999878e-05 nan 4.148363895559368381e-03 nan nan nan nan
3.799999999999999822e+00 1.134206334902999866e-05 nan 3.311499817823328022e-03 nan nan nan nan
4.000000000000000000e+00 6.338801115458000142e-06 nan 2.581976853258384670e-03 nan nan nan nan
