#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	6.2614907855e+00	-1.9701390754e-02	3.4982652971e-02	6.1439020764e-03	6.4791100848e-03	-2.7581110008e-03	1.0162975033e-02	5.7215825856e-04	3.8116081425e-04	4.7459407267e-05	-1.3889609000e-04	-4.8661461761e-05	-1.9055756429e-05
4.0000000000e-01	1.4871529395e+00	-5.4747032303e-03	9.7052580328e-03	1.6478000740e-03	1.7805328300e-03	-7.5431433506e-04	2.7823492272e-03	1.7312815150e-04	1.1359334042e-04	1.5897238924e-05	-4.5018150058e-05	-1.7572284743e-05	-5.7325680836e-06
6.0000000000e-01	5.5246216508e-01	-2.6108038512e-03	4.6345814432e-03	8.8358739741e-04	9.2646775998e-04	-3.5869706464e-04	1.3284029391e-03	7.2029834132e-05	4.7156076041e-05	6.2732265655e-06	-1.8214180277e-05	-7.8979886856e-06	-2.5459894687e-06
8.0000000000e-01	2.3489562471e-01	-1.3019965006e-03	2.3288182057e-03	5.6367347569e-04	5.7214492557e-04	-2.5551648191e-04	9.3717424505e-04	4.6582627053e-05	3.1820940689e-05	3.3745624994e-06	-9.6064428352e-06	-3.4227140974e-06	-1.0958684463e-06
1.0000000000e+00	1.0582510342e-01	-6.0989358740e-04	1.1006429508e-03	3.3173599743e-04	3.4143904925e-04	-1.8790746706e-04	6.8492879638e-04	3.8864140318e-05	2.6714912016e-05	3.0045356438e-06	-8.2302799008e-06	-2.3998520735e-06	-7.9001951127e-07
1.2000000000e+00	4.9335739019e-02	-2.6734255927e-04	4.8599028102e-04	1.7668436920e-04	1.9237210215e-04	-1.2709059231e-04	4.6387341865e-04	3.1685284153e-05	2.1272202057e-05	2.8411494507e-06	-7.7843289874e-06	-2.5031849800e-06	-8.3829348633e-07
1.4000000000e+00	2.3585969389e-02	-1.1004551819e-04	2.0067517156e-04	8.6507104528e-05	1.0360872462e-04	-7.9428432047e-05	2.9198563693e-04	2.3720719606e-05	1.5416030307e-05	2.3955417167e-06	-6.6876988417e-06	-2.5241807769e-06	-8.4211235161e-07
1.6000000000e+00	1.1512343835e-02	-4.2250697268e-05	7.6614588757e-05	3.9262654181e-05	5.4041435295e-05	-4.6793692514e-05	1.7400817190e-04	1.6470544885e-05	1.0345350659e-05	1.8076390957e-06	-5.1747312649e-06	-2.2432279242e-06	-7.4023090253e-07
1.8000000000e+00	5.7221957311e-03	-1.4727049985e-05	2.6001813525e-05	1.6426458040e-05	2.7552577150e-05	-2.6410397536e-05	9.9695790559e-05	1.0798470946e-05	6.5584120398e-06	1.2535530188e-06	-3.6895945869e-06	-1.7892359787e-06	-5.8254115550e-07
2.0000000000e+00	2.8911023014e-03	-4.2956169741e-06	6.8810240966e-06	6.1531337389e-06	1.3816246578e-05	-1.4445028797e-05	5.5515407011e-05	6.7810162604e-06	3.9865566015e-06	8.1629967525e-07	-2.4742394492e-06	-1.3147693520e-06	-4.2176317750e-07
2.2000000000e+00	1.4826946271e-03	-7.1647707578e-07	4.6880156017e-07	1.8773222094e-06	6.8419896518e-06	-7.7180981815e-06	3.0275174545e-05	4.1207249640e-06	2.3478540448e-06	5.0688920625e-07	-1.5840573034e-06	-9.0797744323e-07	-2.8668519141e-07
2.4000000000e+00	7.7092157316e-04	2.9756443183e-07	-1.1893613251e-06	2.7728580702e-07	3.3550633467e-06	-4.0517377532e-06	1.6256933394e-05	2.4411080998e-06	1.3495659759e-06	3.0343930712e-07	-9.7860456310e-07	-5.9776208134e-07	-1.8559323242e-07
2.6000000000e+00	4.0595791316e-04	4.4551476985e-07	-1.2721383998e-06	-2.1455285987e-07	1.6318822896e-06	-2.0985812273e-06	8.6290418618e-06	1.4172537889e-06	7.6109655730e-07	1.7650506284e-07	-5.8791371992e-07	-3.7902325171e-07	-1.1561925875e-07
2.8000000000e+00	2.1629470054e-04	3.5581696781e-07	-9.5760485801e-07	-2.9220449234e-07	7.8811709095e-07	-1.0757494746e-06	4.5405366978e-06	8.0959728756e-07	4.2273792799e-07	1.0034707661e-07	-3.4544338602e-07	-2.3322173685e-07	-6.9839529915e-08
3.0000000000e+00	1.1649728567e-04	2.3717662330e-07	-6.3148443651e-07	-2.4177749204e-07	3.7811094654e-07	-5.4703558744e-07	2.3736179870e-06	4.5640490132e-07	2.3191829617e-07	5.6005422128e-08	-1.9937707539e-07	-1.4005862230e-07	-4.1140408887e-08
3.2000000000e+00	6.3376158875e-05	1.4485180809e-07	-3.8843414797e-07	-1.7005766856e-07	1.8021457230e-07	-2.7645144432e-07	1.2347820815e-06	2.5450460157e-07	1.2594637502e-07	3.0789476739e-08	-1.1341014182e-07	-8.2449301257e-08	-2.3737934809e-08
3.4000000000e+00	3.4796309617e-05	8.4015763264e-08	-2.2897012905e-07	-1.1022285068e-07	8.5296342080e-08	-1.3903516736e-07	6.4003232036e-07	1.4063567884e-07	6.7821792471e-08	1.6717285143e-08	-6.3743347997e-08	-4.7740337762e-08	-1.3462299812e-08
3.6000000000e+00	1.9267073576e-05	4.7104284427e-08	-1.3118775521e-07	-6.8018077563e-08	4.0055562657e-08	-6.9663356466e-08	3.3088951012e-07	7.7122704862e-08	3.6264357220e-08	8.9829377129e-09	-3.5474592467e-08	-2.7263530966e-08	-7.5246013424e-09
3.8000000000e+00	1.0751593538e-05	2.5786011546e-08	-7.3669834439e-08	-4.0633396328e-08	1.8636251181e-08	-3.4803859517e-08	1.7075856547e-07	4.2021148714e-08	1.9275193218e-08	4.7849598929e-09	-1.9580160593e-08	-1.5389395760e-08	-4.1541903802e-09
4.0000000000e+00	6.0426139372e-06	1.3869071407e-08	-4.0765289848e-08	-2.3728454813e-08	8.5712872924e-09	-1.7349384333e-08	8.8020183204e-08	2.2770562350e-08	1.0193443888e-08	2.5299762359e-09	-1.0732758557e-08	-8.6014438825e-09	-2.2693272999e-09
