#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	2.1856833850e-03	-1.4645700276e-07	-1.8406227882e-07	9.1244455419e-07	3.6664604348e-06	4.8739251887e-08	9.0502753415e-07	-2.5784404731e-09	2.4207106995e-08	-5.1852512319e-09	3.0499408653e-09	2.0178336089e-09	6.5706658531e-10
4.0000000000e-01	2.0302303375e-04	-1.0320813133e-08	-1.2722438890e-08	1.4375351947e-07	5.9099381597e-07	1.0658595075e-08	1.9521764163e-07	-1.4846308342e-09	6.8773921465e-09	-1.9771188832e-09	4.1676198417e-11	-2.8188570955e-12	-1.5348304135e-11
6.0000000000e-01	4.0634194114e-05	-1.4767820955e-09	-1.2458448600e-09	3.2821166957e-08	1.3813595278e-07	2.6755015385e-09	4.8674875059e-08	-4.2496684762e-10	2.0177287479e-09	-7.0287613360e-10	3.6400903771e-11	2.2254621639e-11	-1.1010342122e-11
8.0000000000e-01	1.1011102947e-05	-4.1442399865e-10	-1.3198388677e-10	1.1904786885e-08	4.9266797832e-08	9.2965214071e-10	1.6726066018e-08	-1.3038026051e-10	6.4863211410e-10	-2.2796226353e-10	9.4749497487e-12	9.0936701936e-12	-3.8928508920e-12
1.0000000000e+00	3.2362378397e-06	1.4883412007e-11	1.8987225526e-10	5.2248029658e-09	2.1428350383e-08	4.6094062698e-10	8.1567009634e-09	-6.2089352831e-11	3.0836868898e-10	-9.3276851926e-11	4.1264785738e-12	3.2219864651e-12	-1.4223805334e-12
1.2000000000e+00	9.6595133417e-07	1.2972987809e-10	2.1996263937e-10	2.1915857996e-09	9.2717594010e-09	2.4138335492e-10	4.2076628500e-09	-3.7171012665e-11	1.8410944629e-10	-5.7488229212e-11	2.5542947414e-12	1.7845685052e-12	-7.7387746950e-13
1.4000000000e+00	2.8883590304e-07	1.0865780593e-10	1.5002316397e-10	8.3714006308e-10	3.7940590452e-09	1.1671644701e-10	2.0109994215e-09	-2.0535779033e-11	1.0568972323e-10	-3.8664869332e-11	1.8023186241e-12	1.3086694934e-12	-5.5173515040e-13
1.6000000000e+00	8.6459229409e-08	6.4650209691e-11	8.2071538803e-11	2.9272963654e-10	1.4733609048e-09	5.1650221177e-11	8.8196692919e-10	-9.9054556856e-12	5.4777733300e-11	-2.3631595654e-11	1.2055263033e-12	9.3666982474e-13	-3.9535758703e-13
1.8000000000e+00	2.5952443042e-08	3.2793282806e-11	3.9683732609e-11	9.4440247054e-11	5.4971327622e-10	2.1272781580e-11	3.6085337670e-10	-4.2264312597e-12	2.5919573578e-11	-1.2920460301e-11	7.3042600307e-13	5.8874899955e-13	-2.5459099922e-13
2.0000000000e+00	7.8248031848e-09	1.5151982257e-11	1.7753988456e-11	2.8055906777e-11	1.9922569365e-10	8.2924015214e-12	1.4004399814e-10	-1.6204776503e-12	1.1427616738e-11	-6.4537530284e-12	4.0517010910e-13	3.2976987827e-13	-1.4616892179e-13
2.2000000000e+00	2.3724592954e-09	6.5884459079e-12	7.5380233247e-12	7.5182595209e-12	7.0715486293e-11	3.0985648711e-12	5.2214093866e-11	-5.6038014876e-13	4.7749546802e-12	-3.0078148883e-12	2.0941664697e-13	1.6870987228e-13	-7.7147847911e-14
2.4000000000e+00	7.2385004526e-10	2.7464340068e-12	3.0845964417e-12	1.6984013060e-12	2.4730170583e-11	1.1200297362e-12	1.8876156757e-11	-1.7196935910e-13	1.9149126225e-12	-1.3293760053e-12	1.0242289595e-13	8.0462542377e-14	-3.8148044389e-14
2.6000000000e+00	2.2231077986e-10	1.1102510546e-12	1.2287388069e-12	2.4138264083e-13	8.5572343018e-12	3.9414248772e-13	6.6607390329e-12	-4.3953638317e-14	7.4384402949e-13	-5.6385836248e-13	4.7944987090e-14	3.6311382579e-14	-1.7939662886e-14
2.8000000000e+00	6.8732593232e-11	4.3855554960e-13	4.7970233920e-13	-4.3657660296e-14	2.9387483809e-12	1.3562603999e-13	2.3050814504e-12	-7.0655349115e-15	2.8176906895e-13	-2.3152929899e-13	2.1671463021e-14	1.5672982680e-14	-8.1095919498e-15
3.0000000000e+00	2.1389974540e-11	1.7015251127e-13	1.8441138810e-13	-6.0564473532e-14	1.0038596456e-12	4.5767879235e-14	7.8504819285e-13	1.2988436109e-15	1.0460467149e-13	-9.2632065540e-14	9.5222791274e-15	6.5205139571e-15	-3.5518317546e-15
3.2000000000e+00	6.6990141945e-12	6.5083059386e-14	7.0045644062e-14	-3.6922403805e-14	3.4163289574e-13	1.5172211134e-14	2.6376600185e-13	2.0491156862e-15	3.8201840204e-14	-3.6286767257e-14	4.0879713563e-15	2.6295689452e-15	-1.5160408225e-15
3.4000000000e+00	2.1107809320e-12	2.4608579390e-14	2.6353196694e-14	-1.8319981166e-14	1.1596486966e-13	4.9443498438e-15	8.7578853370e-14	1.3610396134e-15	1.3763535975e-14	-1.3969474681e-14	1.7214889988e-15	1.0320962054e-15	-6.3348701585e-16
