#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	2.7321521430e-05	-6.0592997970e-10	-1.5759455742e-11	3.7272432811e-09	4.9157186920e-09	8.6512681012e-10	1.1958065233e-08	1.5465923220e-09	-1.2161778915e-09	1.4511973013e-09	-3.8502305780e-11	-4.0326510774e-10	3.9942305558e-10
4.0000000000e-01	2.9293200079e-05	5.9072638768e-10	5.6336355784e-11	-5.1402703652e-09	-1.9457697806e-08	-1.9946643928e-10	-4.7203932684e-10	-7.8848237949e-10	1.1672288339e-10	2.1571573535e-10	4.5027307473e-11	6.1618859767e-10	-5.3834985021e-10
6.0000000000e-01	1.6758290530e-05	-1.0846224400e-09	-1.1786249703e-09	9.5347656703e-12	5.8865570670e-10	-3.3682642520e-10	-5.5684698479e-09	3.1946839517e-10	-6.8828221470e-11	-2.3492155617e-10	-6.6147670229e-11	-8.0739425877e-11	-1.3543875454e-10
8.0000000000e-01	6.8794940831e-06	-9.3092038345e-10	-7.3347020742e-10	3.8225828424e-09	1.4072489108e-08	4.2430269549e-11	6.5490843490e-10	1.0858396079e-10	-1.1256346303e-10	7.8379563551e-11	-4.0871428940e-12	-4.5456131370e-11	2.6440514267e-11
1.0000000000e+00	2.4229643442e-06	-2.5078876142e-10	-1.4278127009e-10	3.1724319867e-09	1.1894591655e-08	1.7947720641e-10	3.1784644859e-09	-7.3088588867e-12	3.4782186245e-11	2.2690442355e-11	1.5350035521e-12	-1.1721183358e-12	1.4131694403e-12
1.2000000000e+00	7.9188875418e-07	1.7606017345e-11	8.3254442657e-11	1.6671308066e-09	6.6096092562e-09	1.5181373813e-10	2.6552213866e-09	-2.0277302152e-11	8.6705811968e-11	-1.2677655463e-11	-2.6419204574e-14	5.4791108088e-14	2.8328793844e-13
1.4000000000e+00	2.4928418667e-07	6.5584700695e-11	9.8823228980e-11	7.0515347936e-10	3.0367467258e-09	8.8585062582e-11	1.5288320647e-09	-1.4978385371e-11	7.1425032617e-11	-2.1037465898e-11	7.4033011799e-13	4.0181010072e-13	-8.3989550402e-14
1.6000000000e+00	7.7051107466e-08	4.8873082671e-11	6.3719355455e-11	2.6054799749e-10	1.2550668953e-09	4.2873498798e-11	7.3305882958e-10	-8.2126408555e-12	4.2858540591e-11	-1.6827080922e-11	7.8719618356e-13	6.1301365420e-13	-2.7302200893e-13
1.8000000000e+00	2.3630851319e-08	2.7177781174e-11	3.3268371171e-11	8.7037189493e-11	4.8614656338e-10	1.8563504519e-11	3.1514780411e-10	-3.7389304424e-12	2.1865176833e-11	-1.0384868562e-11	5.5755004475e-13	4.4712720063e-13	-1.8137581214e-13
2.0000000000e+00	7.2342252869e-09	1.3188866718e-11	1.5539924852e-11	2.6516324711e-11	1.8054420873e-10	7.4608124227e-12	1.2609812940e-10	-1.4919799637e-12	1.0058086038e-11	-5.5164316326e-12	3.3251516786e-13	2.7331520056e-13	-1.1951906135e-13
2.2000000000e+00	2.2182841772e-09	5.9088616584e-12	6.7816035557e-12	7.2691638168e-12	6.5182003019e-11	2.8455172438e-12	4.7979932047e-11	-5.3050734168e-13	4.3186656055e-12	-2.6687266310e-12	1.8068670012e-13	1.4663773064e-13	-6.6359241578e-14
2.4000000000e+00	6.8268531658e-10	2.5129657236e-12	2.8275140423e-12	1.6904410851e-12	2.3078314373e-11	1.0435786726e-12	1.7595720198e-11	-1.6668219592e-13	1.7640863669e-12	-1.2083801957e-12	9.1077858613e-14	7.2291697840e-14	-3.4008797813e-14
2.6000000000e+00	2.1109911025e-10	1.0304812379e-12	1.1417260812e-12	2.6027851886e-13	8.0606761268e-12	3.7116757507e-13	6.2748127369e-12	-4.3938220789e-14	6.9430584525e-13	-5.2117802285e-13	4.3560244826e-14	3.3361116062e-14	-1.6304894292e-14
2.8000000000e+00	6.5623510305e-11	4.1138903653e-13	4.5030541500e-13	-3.1184365304e-14	2.7884388418e-12	1.2875850966e-13	2.1891197838e-12	-7.7056069879e-15	2.6564143595e-13	-2.1662900572e-13	2.0001690530e-14	1.4608292604e-14	-7.4980894104e-15
3.0000000000e+00	2.0512800135e-11	1.6091191209e-13	1.7449037293e-13	-5.4572589315e-14	9.5807662960e-13	4.3728930749e-14	7.5026917630e-13	9.3221796979e-16	9.9335428950e-14	-8.7457212548e-14	8.8886910523e-15	6.1360703914e-15	-3.3139874197e-15
3.2000000000e+00	6.4466776792e-12	6.1946348700e-14	6.6688607941e-14	-3.4411762445e-14	3.2757540950e-13	1.4579423545e-14	2.5342714178e-13	1.8126028202e-15	3.6532610556e-14	-3.4505891649e-14	3.8528878380e-15	2.4954739212e-15	-1.4438908999e-15
3.4000000000e+00	2.0354543575e-12	2.3542650667e-14	2.5227030336e-14	-1.7344138586e-14	1.1163403638e-13	4.7691226248e-15	8.4465475466e-14	1.3033522170e-15	1.3206003608e-14	-1.3355039217e-14	1.6352014620e-15	9.7805689688e-16	-5.9579873689e-16
3.6000000000e+00	6.4476776774e-13	8.8500675567e-15	9.4567250660e-15	-7.8685581983e-15	3.7965194909e-14	1.5268778854e-15	2.7818937239e-14	6.5198537842e-16	4.7470992515e-15	-5.0947322898e-15	6.7608639977e-16	3.8405514230e-16	-2.5703834839e-16
3.8000000000e+00	2.0378370645e-13	3.3069923184e-15	3.5313261300e-15	-3.3418578597e-15	1.2920925943e-14	4.8080611176e-16	8.9748893781e-15	3.3711206324e-16	1.6556327018e-15	-1.9265617304e-15	2.8046999974e-16	1.5366249391e-16	-9.8247687283e-17
4.0000000000e+00	6.3525366538e-14	1.2165418441e-15	1.3092604292e-15	-1.3413283873e-15	4.4037955224e-15	1.5372922377e-16	3.0124983188e-15	1.8805731784e-16	5.5970430732e-16	-6.9298779755e-16	1.0941668865e-16	4.0678308425e-17	-3.3837855087e-17
