#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	2.1571605678e-03	-1.4035629782e-07	-1.7673259854e-07	9.0926150078e-07	3.6600135402e-06	5.0834423792e-08	9.4342397134e-07	-3.5292839500e-09	2.2231120272e-08	-4.2031470907e-09	-5.1892179347e-09	6.6606705192e-09	-6.5561618281e-09
4.0000000000e-01	1.7376368087e-04	-1.0260345237e-08	-1.3745595821e-08	1.4861051600e-07	6.0965897005e-07	1.0567938588e-08	1.9593758742e-07	-1.9729925661e-09	6.4169798121e-09	-1.8520398765e-09	4.3185197877e-10	-1.3490029057e-11	2.6228890609e-11
6.0000000000e-01	2.3889469124e-05	-1.9967771280e-10	-1.4468189842e-11	3.2846608950e-08	1.3766363913e-07	2.9568817991e-09	5.3737354977e-08	-4.6284202402e-10	2.1816224463e-09	-7.0343376199e-10	2.7864964835e-11	2.5614974031e-11	-3.7305589759e-12
8.0000000000e-01	4.1350293335e-06	4.6984911713e-10	6.4381129752e-10	8.0717484146e-09	3.5221235401e-08	9.0167965037e-10	1.6124398929e-08	-1.5455961633e-10	7.6531096533e-10	-2.7759713238e-10	1.2566011106e-11	1.0886319014e-11	-5.6162307639e-12
1.0000000000e+00	8.1413283095e-07	2.6411913126e-10	3.3562456267e-10	2.0554500790e-09	9.5415631802e-09	2.8322681450e-10	4.9904976739e-09	-5.2671812680e-11	2.7391971918e-10	-1.1238918483e-10	5.1633154409e-12	4.5404806980e-12	-1.9417194105e-12
1.2000000000e+00	1.7428726853e-07	1.1201717706e-10	1.3725438236e-10	5.2474061945e-10	2.6644033231e-09	8.9409005171e-11	1.5543139862e-09	-1.7411733875e-11	9.7742138433e-11	-4.5038713889e-11	2.2925312871e-12	2.0011042777e-12	-8.7494722605e-13
1.4000000000e+00	3.9615555714e-08	4.3029517059e-11	5.1353884379e-11	1.3193185410e-10	7.5803089342e-10	2.8078228114e-11	4.8273794346e-10	-5.5380856419e-12	3.4390806842e-11	-1.7694695663e-11	9.9692214684e-13	8.6781483218e-13	-3.8065902793e-13
1.6000000000e+00	9.4272745078e-09	1.5746833514e-11	1.8405747531e-11	3.2122976835e-11	2.1853880674e-10	8.7484540148e-12	1.4908121396e-10	-1.6786996259e-12	1.1912314827e-11	-6.7889638178e-12	4.2705678483e-13	3.5971405576e-13	-1.6147342299e-13
1.8000000000e+00	2.3274856781e-09	5.6066164642e-12	6.4401670282e-12	7.3918851755e-12	6.3670047691e-11	2.7024557253e-12	4.5762815637e-11	-4.8012687633e-13	4.0671817203e-12	-2.5480532913e-12	1.7762651930e-13	1.4501859679e-13	-6.7042788665e-14
2.0000000000e+00	5.9245341719e-10	1.9628175237e-12	2.2212809736e-12	1.5295055907e-12	1.8718492251e-11	8.2793130911e-13	1.3969924899e-11	-1.2642370138e-13	1.3710568070e-12	-9.3787487093e-13	7.2336173401e-14	5.6771677825e-14	-2.7117962103e-14
2.2000000000e+00	1.5478169917e-10	6.7963720330e-13	7.5939213186e-13	2.4493573119e-13	5.5483746742e-12	2.5172788569e-13	4.2442906445e-12	-2.8960827166e-14	4.5728667989e-13	-3.3951473927e-13	2.8861118247e-14	2.1670166473e-14	-1.0763480607e-14
2.4000000000e+00	4.1361505982e-11	2.3360433763e-13	2.5821262232e-13	6.1138549815e-15	1.6572297767e-12	7.5998275519e-14	1.2843513117e-12	-4.7283372378e-15	1.5118971385e-13	-1.2120000613e-13	1.1322394833e-14	8.0853812876e-15	-4.1974368470e-15
2.6000000000e+00	1.1275195072e-11	7.9890773842e-14	8.7519599124e-14	-1.9639662371e-14	4.9860458518e-13	2.2789742465e-14	3.8736503172e-13	2.0473875772e-16	4.9636839587e-14	-4.2769432136e-14	4.3798221530e-15	2.9549810099e-15	-1.6123179578e-15
2.8000000000e+00	3.1287570534e-12	2.7229418465e-14	2.9615451556e-14	-1.2819618865e-14	1.5106196667e-13	6.7877511154e-15	1.1650635760e-13	6.9627207263e-16	1.6205961178e-14	-1.4949446237e-14	1.6742435155e-15	1.0604968920e-15	-6.1149366744e-16
3.0000000000e+00	8.8220991749e-13	9.2595920604e-15	1.0015928228e-14	-6.1054278009e-15	4.6075862595e-14	2.0070923674e-15	3.4954902883e-14	4.5183410283e-16	5.2672446390e-15	-5.1849185665e-15	6.3365265608e-16	3.7445935857e-16	-2.2933593813e-16
3.2000000000e+00	2.5238304387e-13	3.1442952706e-15	3.3879716066e-15	-2.5771949369e-15	1.4144840938e-14	5.8894547437e-16	1.0466321576e-14	2.2497245893e-16	1.7073453052e-15	-1.7869723504e-15	2.3784260207e-16	1.3024245024e-16	-8.5680725327e-17
3.4000000000e+00	7.3135292881e-14	1.0668847016e-15	1.1471138839e-15	-1.0218658116e-15	4.3699327719e-15	1.7110134871e-16	3.1254214032e-15	1.0171976413e-16	5.5134373202e-16	-6.1289601913e-16	8.8661174958e-17	4.4560899711e-17	-3.1468653025e-17
3.6000000000e+00	2.1426030649e-14	3.6176344887e-16	3.8887912664e-16	-3.8984680100e-16	1.3585327004e-15	4.9024310765e-17	9.3137797484e-16	4.1643913259e-17	1.7844490744e-16	-2.0942573245e-16	3.2787051253e-17	1.5284944333e-17	-1.1704283453e-17
