#v2{SP} (red filled circles)
#BinCenter  +-stat +-syst
2.500000 0 5 0.027073 0.000133 0.001196
7.500000 5 10 0.044243 0.000123 0.001813
15.000000 10 20 0.063946 0.000097 0.002587
25.000000 20 30 0.083069 0.000115 0.003385
35.000000 30 40 0.094703 0.000144 0.003864
45.000000 40 50 0.099279 0.000198 0.004083
55.000000 50 60 0.096305 0.000317 0.004368
65.000000 60 70 0.087083 0.000755 0.004865
75.000000 70 80 0.070515 0.009428 0.008359
