#ARXIV:1105.3865
#http://hepdata.cedar.ac.uk/view/ins900651/d14/plain.txt
#Path: /HepData/8437/d14-x1-y1
#v2{SP,Deltaeta=1.0} (blue open circles)
#Location: F 3a
#ABS(DELTA(ETA)) : > 1.0
#RE : PB PB --> CHARGED X
#SQRT(S)/NUCLEON : 2760.0 GeV
#x : PT IN GEV
#y : v2{SP,Deltaeta=1.0} (blue open circles)
0.25	0.039107	+7.46E-4
0.35	0.053955	+7.44E-4
0.45	0.068788	+7.9E-4
0.55	0.083037	+8.67E-4
0.65	0.095749	+9.6E-4
0.75	0.10708	0.001069
0.85	0.119547	0.001187
0.95	0.127823	0.001321
1.1	0.143002	0.001091
1.3	0.160203	0.001339
1.5	0.180128	0.001642
1.7	0.191935	0.002016
1.9	0.201014	0.002483
2.1	0.210955	0.00305
2.3	0.220726	0.003736
2.5	0.22758	0.004558
2.8	0.24464	0.004267
3.2	0.23065	0.006108
3.6	0.234024	0.008517
4	0.220566	0.011491
4.4	0.21736	0.017248
4.8	0.208241	0.017496
