#ARXIV:1105.3865
#http://hepdata.cedar.ac.uk/view/ins900651
#Path: /HepData/8437/d1-x1-y1
#v2{SP} (red filled circles)
#Location: F 1a
#PT : 0.2 - 5.0 GeV
#RE : PB PB --> CHARGED X
#SQRT(S)/NUCLEON : 2760.0 GeV
#x : CENTRALITY IN PCT
#y : v2{SP} (red filled circles)
#n	y	dy+	dy-	
2	0.027073	+1.33E-4	-1.33E-4
3	0.020491	+1.36E-4	-1.36E-4	
4	0.009501	+2.51E-4	-2.51E-4
