#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	3.7507313941e+00	-2.5412154723e-02	2.1726663381e-02	5.1817827340e-02	5.8180269849e-02	-2.2258727053e-02	1.2417890677e-01	-1.4116197559e-03	1.2754050783e-02	-6.4697483347e-04	4.7453695698e-04	-3.5364737235e-03	-1.1373383091e-03
4.0000000000e-01	4.0456940578e-01	-2.1075254583e-03	2.3719420119e-03	9.4928984837e-03	1.0972546103e-02	-5.2608602552e-03	2.9482355230e-02	-4.0418973080e-04	3.7792830535e-03	-2.3930939712e-04	1.4972199799e-04	-1.5454632011e-03	-4.7620472976e-04
6.0000000000e-01	7.7791135983e-02	-9.1879568281e-05	3.4225065506e-04	2.4053405662e-03	2.8827366727e-03	-1.5671526532e-03	8.8093619170e-03	-1.3131205563e-04	1.2877359869e-03	-9.1985155140e-05	4.7249296056e-05	-6.4805844006e-04	-2.0025001775e-04
8.0000000000e-01	1.9621787777e-02	9.0017910631e-05	3.6399023076e-05	7.2115170334e-04	9.0508891173e-04	-5.3521843522e-04	3.0211386351e-03	-4.6721001215e-05	4.8925884776e-04	-3.8413762599e-05	1.4005765692e-05	-2.8996270465e-04	-9.0043426779e-05
1.0000000000e+00	5.8052185013e-03	6.8037085138e-05	-8.8782712540e-06	2.3830981202e-04	3.1703520868e-04	-1.9868870105e-04	1.1279398891e-03	-1.7341117718e-05	1.9885746980e-04	-1.7004361794e-05	2.8748149408e-06	-1.3535329997e-04	-4.2308503442e-05
1.2000000000e+00	1.9089957796e-03	3.8114356702e-05	-1.0568769294e-05	8.3651721316e-05	1.1962901595e-04	-7.8019921003e-05	4.4610789649e-04	-6.5651025695e-06	8.4571143515e-05	-7.8399138649e-06	-4.7577815432e-07	-6.4710034741e-05	-2.0392540131e-05
1.4000000000e+00	6.7710064725e-04	1.9734679442e-05	-6.7394513314e-06	3.0519942584e-05	4.7659091152e-05	-3.1917434884e-05	1.8403284955e-04	-2.5128894512e-06	3.7176761976e-05	-3.7230792523e-06	-1.1327467911e-06	-3.1380723257e-05	-9.9872511423e-06
1.6000000000e+00	2.5429180150e-04	9.9470475344e-06	-3.7099671151e-06	1.1409288491e-05	1.9795831758e-05	-1.3479143038e-05	7.8427110456e-05	-9.6957450660e-07	1.6768296703e-05	-1.8077993462e-06	-9.8299958413e-07	-1.5363965535e-05	-4.9480368638e-06
1.8000000000e+00	9.9893867384e-05	4.9698945431e-06	-1.9261593857e-06	4.3243116609e-06	8.5011427529e-06	-5.8421662883e-06	3.4306024819e-05	-3.7771821999e-07	7.7220609854e-06	-8.9309225490e-07	-6.8494849473e-07	-7.5767052922e-06	-2.4749597819e-06
2.0000000000e+00	4.0698607198e-05	2.4799465933e-06	-9.7283418969e-07	1.6467942275e-06	3.7523098221e-06	-2.5885555484e-06	1.5334132393e-05	-1.4935308463e-07	3.6181141855e-06	-4.4744900013e-07	-4.3252165339e-07	-3.7590331696e-06	-1.2485188003e-06
