2.000000000000000111e-01 1.712077116600000082e+01 nan 3.681013964219917445e-02 nan nan nan nan
4.000000000000000222e-01 2.145901378900000100e+00 nan 6.017381646169540910e-02 nan nan nan nan
5.999999999999999778e-01 4.698085804700000145e-01 nan 7.787162752289340795e-02 nan nan nan nan
8.000000000000000444e-01 1.337647214999999890e-01 nan 9.226706097063941403e-02 nan nan nan nan
1.000000000000000000e+00 4.450423530300000319e-02 nan 1.039862515939153492e-01 nan nan nan nan
1.199999999999999956e+00 1.643162868300000051e-02 nan 1.132604148029257157e-01 nan nan nan nan
1.399999999999999911e+00 6.539696922600000094e-03 nan 1.202490915772773672e-01 nan nan nan nan
1.600000000000000089e+00 2.755379030399999866e-03 nan 1.251264282100625347e-01 nan nan nan nan
1.800000000000000044e+00 1.214271750400000007e-03 nan 1.280880224359223496e-01 nan nan nan nan
2.000000000000000000e+00 5.549908223400000203e-04 nan 1.293397828598161492e-01 nan nan nan nan
2.200000000000000178e+00 2.614620342100000246e-04 nan 1.290854456864030941e-01 nan nan nan nan
2.399999999999999911e+00 1.263763992200000053e-04 nan 1.275167930761131052e-01 nan nan nan nan
2.600000000000000089e+00 6.244544619100000308e-05 nan 1.248065450650628766e-01 nan nan nan nan
2.799999999999999822e+00 3.145489295600000299e-05 nan 1.211075180500920528e-01 nan nan nan nan
3.000000000000000000e+00 1.611562372199999978e-05 nan 1.165522020042976670e-01 nan nan nan nan
3.200000000000000178e+00 8.382635551800000497e-06 nan 1.112542109670102558e-01 nan nan nan nan
3.399999999999999911e+00 4.420101455999999605e-06 nan 1.053096937792225574e-01 nan nan nan nan
3.600000000000000089e+00 2.359694364999999822e-06 nan 9.880108177256381741e-02 nan nan nan nan
3.799999999999999822e+00 1.274062884099999910e-06 nan 9.179858384108594005e-02 nan nan nan nan
4.000000000000000000e+00 6.950987708500000066e-07 nan 8.436233922449369593e-02 nan nan nan nan
