#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	1.8240123226e+00	-1.3486819980e-02	1.1181414468e-02	2.5421861413e-02	2.9237774250e-02	-1.2533806319e-02	6.4270089731e-02	-8.6760412338e-04	6.5967315134e-03	-1.5076081429e-04	-1.9237329159e-04	-1.5892788123e-03	-6.1218786318e-04
4.0000000000e-01	1.6964332938e-01	-8.0047460518e-04	8.7381687517e-04	4.0067004617e-03	4.8188232805e-03	-2.6009788735e-03	1.3498186501e-02	-2.1078134344e-04	1.7614473192e-03	-3.9550428696e-05	-8.7756579902e-05	-6.4662158161e-04	-2.2715970179e-04
6.0000000000e-01	2.8691883101e-02	3.1462026158e-05	6.1502223753e-05	8.7984977117e-04	1.1187350334e-03	-6.8629386484e-04	3.5871796952e-03	-6.0838616802e-05	5.3986572872e-04	-1.4687441472e-05	-3.3287265963e-05	-2.4896802329e-04	-8.7664789278e-05
8.0000000000e-01	6.4256403831e-03	5.7931922279e-05	-1.3516296821e-05	2.2876228328e-04	3.1246646460e-04	-2.0780548034e-04	1.0964494103e-03	-1.8977116501e-05	1.8442005990e-04	-6.0388777800e-06	-1.4047859131e-05	-1.0200706849e-04	-3.6001753545e-05
1.0000000000e+00	1.6967721434e-03	3.1346056338e-05	-1.2085339876e-05	6.5449942393e-05	9.7834462246e-05	-6.8474826612e-05	3.6537359028e-04	-6.1233328318e-06	6.7346190546e-05	-2.6748797987e-06	-6.3666124946e-06	-4.3387729673e-05	-1.5359038413e-05
1.2000000000e+00	4.9967119593e-04	1.4548967129e-05	-6.2802868105e-06	1.9824237715e-05	3.3126942788e-05	-2.3906167779e-05	1.2915466124e-04	-2.0014483555e-06	2.5728295437e-05	-1.2405395331e-06	-3.0005234121e-06	-1.8825472073e-05	-6.6905690913e-06
1.4000000000e+00	1.5907886275e-04	6.4757032034e-06	-2.8904657751e-06	6.2067930594e-06	1.1879424635e-05	-8.7124678850e-06	4.7680312737e-05	-6.5855596764e-07	1.0160732468e-05	-5.8977158026e-07	-1.4378242069e-06	-8.2622419638e-06	-2.9530445103e-06
1.6000000000e+00	5.3717893335e-05	2.8505067643e-06	-1.2741127994e-06	1.9738919813e-06	4.4523945565e-06	-3.2847923567e-06	1.8205695251e-05	-2.1800824630e-07	4.1182552706e-06	-2.8387189334e-07	-6.9233722011e-07	-3.6545281556e-06	-1.3165096758e-06
1.8000000000e+00	1.8999257688e-05	1.2545742965e-06	-5.5215589840e-07	6.2772208480e-07	1.7286080492e-06	-1.2737484757e-06	7.1432647696e-06	-7.2976891192e-08	1.7047511132e-06	-1.3745328006e-07	-3.3313330144e-07	-1.6264761117e-06	-5.9221268099e-07
2.0000000000e+00	6.9769066191e-06	5.5448002494e-07	-2.3787429331e-07	1.9603712028e-07	6.9080902751e-07	-5.0598240172e-07	2.8669725757e-06	-2.4995338608e-08	7.1821928344e-07	-6.6783295541e-08	-1.5986410899e-07	-7.2783712683e-07	-2.6867180643e-07
2.2000000000e+00	2.6432631332e-06	2.4650399826e-07	-1.0242225789e-07	5.8497703322e-08	2.8285272842e-07	-2.0532119440e-07	1.1730843544e-06	-8.9357593361e-09	3.0715585992e-07	-3.2533965822e-08	-7.6485007109e-08	-3.2736964574e-07	-1.2289506006e-07
2.4000000000e+00	1.0282568870e-06	1.1029779140e-07	-4.4197003150e-08	1.5778813834e-08	1.1824342347e-07	-8.4927216333e-08	4.8809417462e-07	-3.4233919386e-09	1.3307203444e-07	-1.5891849642e-08	-3.6498621469e-08	-1.4796925193e-07	-5.6660554676e-08
2.6000000000e+00	4.0921513404e-07	4.9677073843e-08	-1.9140724187e-08	3.2494778608e-09	5.0329417513e-08	-3.5746979856e-08	2.0609842541e-07	-1.4384434174e-09	5.8310315407e-08	-7.7856688632e-09	-1.7383130859e-08	-6.7200444637e-08	-2.6320346593e-08
2.8000000000e+00	1.6612369481e-07	2.2518408632e-08	-8.3251402444e-09	1.6904620779e-11	2.1764699608e-08	-1.5289772415e-08	8.8174241720e-08	-6.6683756249e-10	2.5809471834e-08	-3.8264139464e-09	-8.2687518896e-09	-3.0661283028e-08	-1.2313110603e-08
3.0000000000e+00	6.8631902820e-08	1.0271112476e-08	-3.6373758440e-09	-5.4922720654e-10	9.5456721861e-09	-6.6374637183e-09	3.8170490406e-08	-3.3574717784e-10	1.1527570006e-08	-1.8868367370e-09	-3.9308651927e-09	-1.4053253059e-08	-5.7982901953e-09
3.2000000000e+00	2.8800716075e-08	4.7128815182e-09	-1.5963825538e-09	-4.6726682430e-10	4.2398801198e-09	-2.9212149320e-09	1.6701374455e-08	-1.7862452282e-10	5.1910112484e-09	-9.3355824229e-10	-1.8686611011e-09	-6.4697649955e-09	-2.7470467228e-09
3.4000000000e+00	1.2256597149e-08	2.1748776518e-09	-7.0361667255e-10	-2.9946292107e-10	1.9048733824e-09	-1.3020999306e-09	7.3791475475e-09	-9.7899678874e-11	2.3551422691e-09	-4.6342132859e-10	-8.8873953128e-10	-2.9914192928e-09	-1.3087423247e-09
3.6000000000e+00	5.2825177734e-09	1.0091474576e-09	-3.1133827323e-10	-1.7177623536e-10	8.6476031410e-10	-5.8725844311e-10	3.2895713228e-09	-5.4306903356e-11	1.0759140722e-09	-2.3077160348e-10	-4.2305934617e-10	-1.3889830285e-09	-6.2670320079e-10
3.8000000000e+00	2.3031266396e-09	4.7069974915e-10	-1.3823972157e-10	-9.3014880419e-11	3.9632874988e-10	-2.6774815844e-10	1.4785931163e-09	-3.0178331644e-11	4.9467312202e-10	-1.1526017541e-10	-2.0163228870e-10	-6.4759275063e-10	-3.0151103002e-10
4.0000000000e+00	1.0147759544e-09	2.2065145784e-10	-6.1561995349e-11	-4.8670714448e-11	1.8323497263e-10	-1.2329979699e-10	6.6968301918e-10	-1.6713010633e-11	2.2879921616e-10	-5.7726857178e-11	-9.6243562260e-11	-3.0314230739e-10	-1.4568297836e-10
