#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	2.2211063374e-04	5.9470238443e-08	9.8466790920e-08	6.7568845318e-08	-1.5760159504e-08	5.0789126868e-08	2.4307940625e-07	3.5816973335e-09	-7.0395875467e-09	1.1130290232e-09	-2.5616269779e-09	6.6243230696e-10	1.0643208649e-08
4.0000000000e-01	1.9942688804e-04	1.1241790419e-07	2.0368223632e-07	-5.0978634096e-07	-7.9760812359e-07	-9.4760456217e-08	-4.3722596184e-07	-5.7188784222e-09	3.5847423889e-08	-2.1015804099e-08	4.0064739339e-10	7.1716483520e-09	-7.2744671531e-09
6.0000000000e-01	1.1373573086e-04	-1.8453387178e-07	-3.7665054792e-07	3.2440351766e-08	1.1775422942e-07	-1.6147408366e-07	-8.0149956912e-07	-4.7497191661e-09	-7.7649508107e-08	6.9934524167e-09	-2.9882923978e-10	-4.5831498072e-10	3.3877937826e-09
8.0000000000e-01	5.5321394300e-05	-1.3022326467e-07	-2.6176818572e-07	3.6712774159e-07	5.9736037213e-07	2.0008588865e-08	9.7825226756e-08	-2.5297320483e-09	-4.9510951836e-08	2.4721415946e-08	9.7823512636e-10	5.2788682229e-10	-4.4417892621e-09
1.0000000000e+00	2.5342221603e-05	-2.4408037518e-08	-4.8942296371e-08	3.2394785132e-07	5.6111444372e-07	1.0436830314e-07	5.1437254652e-07	8.9961644457e-11	1.2642660111e-08	1.0143556876e-08	3.2615498566e-10	6.1557156840e-10	-5.5037317752e-09
1.2000000000e+00	1.1311727117e-05	2.5823664360e-08	4.5736118835e-08	1.9496348344e-07	3.8274563653e-07	9.8446855629e-08	4.6897694326e-07	1.9631557559e-09	3.7685344305e-08	-4.7414610683e-09	-3.5948959610e-10	1.5300596923e-10	-1.4030419323e-09
1.4000000000e+00	4.9910092245e-06	3.5032562966e-08	5.9834352668e-08	9.7834099718e-08	2.2640177682e-07	6.6744819667e-08	3.0356854347e-07	2.8045251193e-09	3.5224756786e-08	-1.0282347542e-08	-4.1173428154e-10	-1.8015955545e-10	1.6055262744e-09
1.6000000000e+00	2.1924428237e-06	2.8321704995e-08	4.6216254514e-08	4.3652439248e-08	1.2378855630e-07	3.8882535857e-08	1.6775338062e-07	2.6935878536e-09	2.4534579614e-08	-9.6765062254e-09	-1.8810129431e-10	-2.7002183402e-10	2.4328937407e-09
1.8000000000e+00	9.6262597550e-07	1.8967488784e-08	2.9666703283e-08	1.7652377621e-08	6.4493913544e-08	2.0818480385e-08	8.4825430726e-08	2.1243475048e-09	1.4837771809e-08	-7.0594308168e-09	-6.1168681219e-12	-2.3617282608e-10	2.0888666719e-09
2.0000000000e+00	4.2340976851e-07	1.1490514224e-08	1.7321532402e-08	6.3832699028e-09	3.2557065278e-08	1.0580964766e-08	4.0608947111e-08	1.4807999454e-09	8.2636150937e-09	-4.5126043903e-09	8.2272748115e-11	-1.6547135404e-10	1.4366092986e-09
2.2000000000e+00	1.8681768264e-07	6.5410410537e-09	9.5632911370e-09	1.9280655702e-09	1.6085689153e-08	5.1985006008e-09	1.8760337971e-08	9.5058798739e-10	4.3689547028e-09	-2.6641188062e-09	1.0155317995e-10	-1.0489709528e-10	8.7223154356e-10
