#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	1.8246585704e-02	-3.1432311370e-07	-8.5494413465e-06	1.0717790994e-04	2.2168801121e-04	3.9871782583e-05	1.7892462431e-04	1.6619870546e-06	1.4360759996e-05	-3.8312192182e-06	-5.5468957669e-09	-7.9752047339e-08	6.6494990797e-07
4.0000000000e-01	1.9471190446e-03	2.8936630101e-06	3.8600318880e-06	1.7538955446e-05	3.9039948096e-05	8.9134191295e-06	3.9556554497e-05	5.0040998124e-07	4.1058386554e-06	-1.3633166774e-06	1.1256576677e-09	-3.5800526688e-08	2.8448160791e-07
6.0000000000e-01	4.1536961403e-04	1.1116723763e-06	1.5795477783e-06	4.1700754508e-06	1.0074538332e-05	2.4195298589e-06	1.0479715823e-05	1.6913125413e-07	1.2664327413e-06	-4.9432047979e-07	1.7046599179e-09	-1.4448745560e-08	1.1941463819e-07
8.0000000000e-01	1.2339560250e-04	4.2112243787e-07	5.9235250300e-07	1.4480652415e-06	3.5341530510e-06	8.5336527768e-07	3.6654506988e-06	6.6203349678e-08	4.4021880481e-07	-1.7993676256e-07	2.5505405533e-09	-5.7429937535e-09	4.6192887485e-08
1.0000000000e+00	4.3316927253e-05	2.0722596944e-07	3.0963568433e-07	6.2286510313e-07	1.5152143707e-06	3.9122424674e-07	1.7072488068e-06	2.9213029365e-08	2.0017362015e-07	-7.6912751564e-08	1.5146452030e-09	-2.2981616429e-09	1.7864757857e-08
1.2000000000e+00	1.6575772650e-05	1.2331107212e-07	1.9455295753e-07	2.7864048243e-07	7.1291410760e-07	2.0113414749e-07	8.8040458123e-07	1.4861032547e-08	1.1112397782e-07	-4.2426391006e-08	5.1183385365e-10	-1.2044494954e-09	9.3678088699e-09
1.4000000000e+00	6.6504956135e-06	7.6278198470e-08	1.2160900748e-07	1.2059611091e-07	3.4586737523e-07	1.0448615145e-07	4.4840753455e-07	8.6388111350e-09	6.4372332306e-08	-2.6677581513e-08	1.6367123335e-10	-8.1239519502e-10	6.4984520115e-09
1.6000000000e+00	2.7453188362e-06	4.5878612343e-08	7.1989226065e-08	4.9287185301e-08	1.6847616566e-07	5.3046176886e-08	2.1951723086e-07	5.3721652520e-09	3.6234178605e-08	-1.6828049411e-08	1.5162254330e-10	-5.6719210148e-10	4.6334377437e-09
1.8000000000e+00	1.1549351341e-06	2.6480638405e-08	4.0492397493e-08	1.8687425788e-08	8.1642874711e-08	2.6219426196e-08	1.0355497685e-07	3.3609518044e-09	1.9567931140e-08	-1.0178399777e-08	1.9037620287e-10	-3.7338827867e-10	3.0605782736e-09
2.0000000000e+00	4.9266235615e-07	1.4721648518e-08	2.1904368361e-08	6.3429319308e-09	3.9274079581e-08	1.2669075111e-08	4.7458403550e-08	2.0535632718e-09	1.0191126301e-08	-5.8762916660e-09	1.9077907488e-10	-2.3045118804e-10	1.8596362163e-09
