0.4827586207	169.0683230375	0	0
0.7	55.9896623721	0	0
0.9172413793	22.4739874709	0	0
1.1103448276	10.4198490843	0	0
1.3034482759	5.3187069776	0	0
1.4724137931	2.4657631398	0	0
1.7379310345	1.2589370079	0	0
1.9068965517	0.6425584409	0	0
2.1	0.3279874819	0	0
2.3172413793	0.2029385669	0	0
2.5103448276	0.1140440327	0	0
2.8	0.0554982824	0	0
3.2344827586	0.0222933767	0.0183913314	0.0202494165
3.7172413793	0.0077541672	0.0070426453	0.0081361104
4.4413793103	0.0024514281	0.0021221405	0.0028318104
