#Lohner, fig 11.2
0.2584758986	0.0361486188
0.353717099	0.0489061328
0.4488744603	0.0600679097
0.5439479825	0.0696339492
0.6599253832	0.0770704761
0.744379288	0.0845097975
0.9129517413	0.0930054915
1.1026516439	0.103626972
1.2923515466	0.1142484525
1.4924474958	0.1227413518
1.702827706	0.1269780202
1.8924437696	0.1360037634
2.0920646306	0.1354541517
2.3025007336	0.1407546449
2.4914460845	0.1370144902
2.8063736335	0.1311355072
3.2576514809	0.1204572025
3.7509606562	0.1097751715
