#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	4.7908092256e-02	2.2704401687e-04	-1.6739976582e-04	5.0818290689e-04	9.5561047459e-04	1.6199856590e-04	9.5192613670e-04	7.6436198386e-06	1.0928146948e-04	-1.3408801213e-05	-5.0737754032e-06	-1.9812336769e-06	7.4247311731e-06
4.0000000000e-01	5.1770200996e-03	4.5277605361e-05	1.0561690024e-05	9.0415970195e-05	1.7846271648e-04	3.7520182770e-05	2.1729793936e-04	1.8999757313e-06	3.1402756143e-05	-4.8765499085e-06	-1.9448814654e-06	-1.0229410568e-06	2.9832012711e-06
6.0000000000e-01	9.9515481232e-04	1.3230589243e-05	1.0585225139e-05	2.2382254118e-05	4.6707199833e-05	1.1074437510e-05	6.2897840512e-05	6.2738480199e-07	1.0527515688e-05	-1.8436299598e-06	-7.0690454285e-07	-4.0930222931e-07	1.2196139584e-06
8.0000000000e-01	2.4949469083e-04	4.5981438633e-06	5.3276127243e-06	6.5078346049e-06	1.4573587592e-05	3.7354846703e-06	2.0655637891e-05	2.2771306937e-07	3.9312480731e-06	-7.6572308084e-07	-2.7824803093e-07	-1.8383765913e-07	5.4237533529e-07
1.0000000000e+00	7.2858113337e-05	1.7488676197e-06	2.4292796918e-06	2.0730179741e-06	5.0467847599e-06	1.3607645085e-06	7.2714826709e-06	8.5773839917e-08	1.5544326307e-06	-3.3584931839e-07	-1.1153613698e-07	-8.5414870971e-08	2.5101303739e-07
1.2000000000e+00	2.3480928159e-05	7.0181509281e-07	1.0806725497e-06	6.9826035733e-07	1.8706340054e-06	5.2080691057e-07	2.6754966525e-06	3.2627788003e-08	6.3594282567e-07	-1.5172249318e-07	-4.4442971315e-08	-4.0233063479e-08	1.1762097590e-07
1.4000000000e+00	8.1068787858e-06	2.9164604903e-07	4.7868317923e-07	2.4364433718e-07	7.2687222643e-07	2.0643768947e-07	1.0162552410e-06	1.2379156620e-08	2.6623228398e-07	-6.9854424951e-08	-1.7202552487e-08	-1.8934801604e-08	5.5113767306e-08
1.6000000000e+00	2.9447695558e-06	1.2421990964e-07	2.1262727214e-07	8.6884191556e-08	2.9235270359e-07	8.3987838868e-08	3.9575530294e-07	4.6473822119e-09	1.1341677283e-07	-3.2537674836e-08	-6.3914666958e-09	-8.8741942157e-09	2.5684898361e-08
1.8000000000e+00	1.1122582095e-06	5.3886089157e-08	9.4964461838e-08	3.1336668476e-08	1.2071423148e-07	3.4873614086e-08	1.5731813949e-07	1.7061878486e-09	4.9012151136e-08	-1.5271789565e-08	-2.2404796200e-09	-4.1431932669e-09	1.1899406780e-08
2.0000000000e+00	4.3333214188e-07	2.3710664010e-08	4.2685411321e-08	1.1332181448e-08	5.0884219396e-08	1.4720658577e-08	6.3641246208e-08	6.0384471288e-10	2.1441491536e-08	-7.2058548106e-09	-7.1344622338e-10	-1.9291240981e-09	5.4848570539e-09
