2.000000000000000111e-01 1.214932184884000144e+01 nan 7.418300765705370704e-03 nan nan nan nan
4.000000000000000222e-01 2.180481941650000088e+00 nan 7.771559159052278225e-03 nan nan nan nan
5.999999999999999778e-01 7.149266772213999088e-01 nan 7.253957394363003304e-03 nan nan nan nan
8.000000000000000444e-01 2.871673492835999930e-01 nan 7.920958727407492392e-03 nan nan nan nan
1.000000000000000000e+00 1.255305615838600009e-01 nan 9.198173944675902200e-03 nan nan nan nan
1.199999999999999956e+00 5.741225996781000596e-02 nan 1.041317023181045215e-02 nan nan nan nan
1.399999999999999911e+00 2.705766541584999837e-02 nan 1.123658966943930602e-02 nan nan nan nan
1.600000000000000089e+00 1.304963249825199893e-02 nan 1.157271947725703291e-02 nan nan nan nan
1.800000000000000044e+00 6.416890523925000353e-03 nan 1.144495978825191621e-02 nan nan nan nan
2.000000000000000000e+00 3.209812622761000142e-03 nan 1.092971117447788867e-02 nan nan nan nan
2.200000000000000178e+00 1.630680486776700132e-03 nan 1.012163784796205231e-02 nan nan nan nan
2.399999999999999911e+00 8.403302669013999878e-04 nan 9.115562622830039943e-03 nan nan nan nan
2.600000000000000089e+00 4.387974603285999930e-04 nan 7.997119709078369387e-03 nan nan nan nan
2.799999999999999822e+00 2.319531641091999909e-04 nan 6.838361288100828182e-03 nan nan nan nan
3.000000000000000000e+00 1.240160403972200064e-04 nan 5.696185185641734067e-03 nan nan nan nan
3.200000000000000178e+00 6.700966260585999976e-05 nan 4.612603094266769579e-03 nan nan nan nan
3.399999999999999911e+00 3.656262305860899888e-05 nan 3.616086991122804614e-03 nan nan nan nan
3.600000000000000089e+00 2.013041134988900172e-05 nan 2.723530537639259549e-03 nan nan nan nan
3.799999999999999822e+00 1.117571823188899936e-05 nan 1.942463369180111137e-03 nan nan nan nan
4.000000000000000000e+00 6.251953220270099911e-06 nan 1.273254913479929425e-03 nan nan nan nan
