# E_photon	π+＋π-→π+＋π-＋γ	π+＋π-→π+＋π-＋γ_error	π+＋π+→π+＋π+＋γ	π+＋π+→π+＋π+＋γ_error	π-＋π-→π-＋π-＋γ	π-＋π-→π-＋π-＋γ_error	π+＋π0→π+＋π0＋γ	π+＋π0→π+＋π0＋γ_error	π-＋π0→π-＋π0＋γ	π-＋π0→π-＋π0＋γ_error	π+＋π-→π0＋π0＋γ	π+＋π-→π0＋π0＋γ_error	π0＋π0→π+＋π-＋γ	π0＋π0→π+＋π-＋γ_error	total	total_error	
1.4100000000000001	1.5734370242127143e-09	3.8997394543654374e-10	4.096590803500822e-11	1.4444267340201296e-11	4.230600728606094e-11	1.4032687810006337e-11	2.025667961006133e-10	3.4715693858998896e-11	2.0324318103271293e-10	3.030797078800938e-11	2.6493521518968834e-10	1.0184429107336668e-10	1.1741216640361183e-10	3.5020733693762444e-11	2.44486629826041e-09	3.679202484551089e-10
1.43	1.321252218996019e-09	3.021135453705112e-10	3.3214980654518137e-11	1.266238768936531e-11	3.326584707653135e-11	1.027913142330528e-11	1.6333109161995606e-10	3.25058955826894e-11	1.7277761600724255e-10	3.2335493527648946e-11	2.0838034021897122e-10	9.2353432231705e-11	1.0313123524992689e-10	3.079954070720861e-11	2.035353329823165e-09	3.283760748972103e-10
1.45	1.1075202868773266e-09	2.2398210649562281e-10	2.7744482011145905e-11	1.1048331420056582e-11	2.582418777182377e-11	1.0207475406074612e-11	1.4195535429906657e-10	3.11857230517398e-11	1.449291010254099e-10	2.5804426338310004e-11	1.827867843007456e-10	1.0685786566679397e-10	8.877798895750986e-11	3.33204977842031e-11	1.7195381852430276e-09	2.552443195568517e-10
1.47	9.251498028364428e-10	2.3466314816710907e-10	1.99570695877573e-11	8.128589724922797e-12	2.2373552424466334e-11	1.0398147191960738e-11	1.1507043310807675e-10	2.9557705984284247e-11	1.1443210626016191e-10	2.1213887387864946e-11	1.5057888578336895e-10	7.975620644805548e-11	7.971651614681763e-11	2.7704551523543724e-11	1.427278366147092e-09	2.499858149622843e-10
1.49	7.773267628084228e-10	1.9939178742741694e-10	1.7512049354797494e-11	9.149126322381309e-12	1.7115080164096747e-11	8.04884661670279e-12	9.902948550125542e-11	2.0530846251819556e-11	1.0020092147388196e-10	2.222079577000684e-11	1.6913212981478355e-10	1.4255473260290644e-10	6.118784114474262e-11	2.100312792944071e-11	1.2415042702619804e-09	2.701660436723118e-10
1.51	6.479005650461339e-10	2.081202222863559e-10	1.6477686849587274e-11	8.136196898030627e-12	1.338802917367926e-11	6.6983300593562026e-12	8.246239507323193e-11	2.2730080542876148e-11	8.222471217951717e-11	2.0461132409625023e-11	1.2169706132523078e-10	7.647625601801198e-11	5.323078410073326e-11	2.383858047549077e-11	1.0173812337481135e-09	2.2998463989017043e-10
1.53	5.429962397422152e-10	1.861722476681447e-10	1.3178876795783479e-11	7.394049305030238e-12	1.1943448639107726e-11	7.360793262160264e-12	6.61029300154846e-11	2.13087750453777e-11	7.291351339542861e-11	1.7175851890798723e-11	8.99133495548017e-11	5.6859660310035374e-11	4.8285158119994424e-11	2.3980188587166096e-11	8.453335162628161e-10	1.981760983034877e-10
1.55	4.768239408480945e-10	1.6563183877130714e-10	1.0493986724629768e-11	5.096234052545626e-12	8.090605997642203e-12	4.310076621141408e-12	5.892455657226435e-11	2.0335982907103435e-11	6.068062966998773e-11	2.0004546266005746e-11	8.768158686944684e-11	6.278559526232631e-11	3.903883907385557e-11	1.9477646023394272e-11	7.417341457559211e-10	1.837906561657909e-10
1.57	3.967830178845659e-10	1.7571575101050318e-10	7.770726686811415e-12	6.182176719767343e-12	7.025068408682199e-12	3.864394443365143e-12	5.206506541548534e-11	1.9572839536714002e-11	4.7228587792440106e-11	1.7092797474727773e-11	7.393245386797629e-11	6.334208796578285e-11	2.8623436420825048e-11	1.492757400929025e-11	6.134283564767863e-10	1.8990726340918701e-10
1.59	3.2876356491733433e-10	1.335881182908349e-10	5.317337236437112e-12	3.91077294028521e-12	5.9598451673979314e-12	4.808663644492941e-12	4.434871043550851e-11	1.607313606989706e-11	4.127364887980197e-11	1.4058840591387176e-11	5.354553569273322e-11	5.372465583607469e-11	3.1302715860430056e-11	2.1695113965770242e-11	5.10511358189643e-10	1.5284154348301465e-10
1.61	2.8861009072328294e-10	1.4327087866024291e-10	4.835615300529812e-12	3.718161983329802e-12	5.360358870572055e-12	4.220084471707308e-12	3.2195706619813e-11	1.545316255020874e-11	3.231169044257002e-11	9.776583669662902e-12	3.416376878271532e-11	3.489132921863765e-11	2.767724154984082e-11	1.554288223270581e-11	4.25154472289324e-10	1.4866707121215672e-10
1.6300000000000001	2.546355919237371e-10	1.0422317170347493e-10	4.475603133607486e-12	3.6069254567249146e-12	3.721785591804629e-12	3.6327194903492507e-12	2.7472324030005476e-11	1.0462433036087068e-11	2.9170353510538645e-11	1.0124031809455754e-11	3.773734384482782e-11	4.639058746145089e-11	2.1095053278014897e-11	1.699391819611557e-11	3.7830805531253606e-10	1.1521264563417936e-10
1.6500000000000001	1.9242276925092734e-10	1.1811455177714535e-10	3.7017555246624946e-12	3.261781234834414e-12	3.484528760715377e-12	2.8010519593383206e-12	2.407086936626617e-11	1.0185048673797874e-11	2.2370598692750385e-11	1.0772226452340446e-11	3.7928135601309635e-11	4.1279819955041775e-11	1.8665958634840003e-11	1.465760821770681e-11	3.026446158314714e-10	1.2924843322986802e-10
1.6700000000000002	1.7312110785803137e-10	1.0153661350033244e-10	3.108932721772887e-12	3.1528358702689823e-12	2.9600963319588582e-12	2.4805498987953547e-12	1.8893075937052173e-11	7.92040226147828e-12	1.9301241585928068e-11	1.0083576053278065e-11	3.216001125692073e-11	4.607670865573467e-11	1.3342705189972805e-11	1.2062718281267184e-11	2.628871708816369e-10	1.0524082745803134e-10
1.69	1.263676565767063e-10	9.243431463328947e-11	2.53082327032212e-12	2.6859534318884873e-12	2.2330033091438267e-12	2.3246986440088613e-12	1.6247147593303388e-11	8.850386694345732e-12	1.5004794762486624e-11	7.460570773815374e-12	2.1401334542986405e-11	2.4179421983415866e-11	1.173283387290439e-11	1.0670665617819435e-11	1.955175939278531e-10	1.0115168937719577e-10
1.71	1.1587086094096563e-10	8.582132893480414e-11	2.6625299337801703e-12	2.977172880223593e-12	1.6222786169187021e-12	1.9600601513370843e-12	1.5774436501339147e-11	7.741609881552552e-12	1.4278416883304163e-11	7.545929662092944e-12	1.9072802730993483e-11	3.6117657233860114e-11	1.0517689878475902e-11	8.601147573269613e-12	1.7979901548577722e-10	9.322924130409048e-11
1.73	9.756541429995352e-11	8.430413275864498e-11	1.33658077645599e-12	1.7289429450752722e-12	1.3975702903331132e-12	1.282858607482482e-12	1.039853387188643e-11	6.415483796321342e-12	1.1544614045034424e-11	8.45950396821883e-12	1.542907466929209e-11	2.370250891269565e-11	1.0466406353312313e-11	1.0233104984062348e-11	1.4813819430626783e-10	9.056777036386837e-11
1.75	1.1031131802475455e-10	1.0750633043294265e-10	1.5717554648036852e-12	2.126998712066227e-12	1.4940074423322673e-12	1.706742685324729e-12	1.030376927895044e-11	5.929463112913864e-12	7.804450676602869e-12	5.872603868055464e-12	1.9592358433248788e-11	3.359359460569341e-11	8.903992977336444e-12	9.576705539065288e-12	1.5998165229802911e-10	1.1147603794311896e-10
1.77	7.207115770426737e-11	7.054495862017498e-11	1.0663547455477954e-12	1.3061276299315396e-12	1.031895308615668e-12	1.821375418491538e-12	8.365229825757637e-12	5.921618560145041e-12	8.32514027033919e-12	7.01531514187993e-12	1.5319152097515702e-11	3.001750928732417e-11	4.779654057687354e-12	6.823331856350652e-12	1.1095858400973073e-10	7.602791968038171e-11
1.79	5.072116423419605e-11	5.383803420835979e-11	7.952211957010021e-13	1.72113688648697e-12	5.362217223516318e-13	8.36264017444073e-13	7.221242065848645e-12	4.504615847824028e-12	6.832289459393578e-12	5.3703892637579225e-12	1.3338587337618712e-11	4.24741694385239e-11	5.162712424312433e-12	6.8029606830711275e-12	8.460743843942207e-11	7.389955276846559e-11
1.81	5.267307130905917e-11	5.303086599255921e-11	7.024232440814863e-13	1.534685686855826e-12	9.78950147287189e-13	1.959623529110452e-12	6.3904104792701385e-12	5.106444346140187e-12	4.414205099392778e-12	3.851244293841143e-12	1.2640584408120376e-11	2.9572997626641225e-11	3.832162912348023e-12	5.803322993143858e-12	8.163180759955917e-11	6.275405640176063e-11
1.83	5.685907269648705e-11	6.85629560540562e-11	3.0984068794658546e-13	7.351334340266672e-13	5.340525042005497e-13	9.037348203270571e-13	5.976868835198075e-12	4.857917395742068e-12	4.959109302397457e-12	5.7497196137096786e-12	5.70402054088297e-12	1.5647608039842858e-11	3.4539101784982133e-12	5.0517304141044006e-12	7.779687474561092e-11	6.99460163369971e-11
1.85	2.985370691079203e-11	3.759647001335905e-11	4.859560578770178e-13	1.0688172507577547e-12	2.937256606303853e-13	5.252818737008224e-13	3.826081264930865e-12	4.119266729540789e-12	3.263354737786773e-12	3.441125332231437e-12	7.319410902695868e-12	1.4484717416068619e-11	2.7767568952064772e-12	4.900424338617166e-12	4.78189924299194e-11	4.139556676753752e-11
1.87	3.396379157915041e-11	3.894433810542373e-11	4.552410096508303e-13	1.0607129902128014e-12	6.908144355378858e-13	1.5294824693940107e-12	3.973325708762951e-12	3.863815308577378e-12	1.7495961248062698e-12	2.71178281165228e-12	4.2398587295313444e-12	1.2143057022850344e-11	3.3403692071276414e-12	6.637514014095955e-12	4.841299679456734e-11	4.4057548274349825e-11
1.8900000000000001	2.3516464526111834e-11	3.5542717799560476e-11	1.7747629885685848e-13	3.949498784370466e-13	5.458190146988696e-13	1.0434337641712361e-12	2.7602729677694156e-12	3.690699034075337e-12	2.6360341392569837e-12	3.367499133219891e-12	7.577730924314042e-12	2.412057417134078e-11	1.8928085944240493e-12	3.540936719695711e-12	3.910660646543205e-11	4.061048648249837e-11
1.9100000000000001	2.1837161972475564e-11	4.713144183151945e-11	1.3363458454838027e-13	3.751332142964168e-13	2.5631253449164125e-13	7.28374175185717e-13	2.8407179734744096e-12	3.6331440297336617e-12	2.423332565765402e-12	3.2098582997728723e-12	6.706645993517062e-12	1.9132097647244784e-11	2.1268021279307197e-12	4.255372058255765e-12	3.632460775220318e-11	5.1644760918564874e-11
1.93	3.7443760630902726e-11	9.741330521043766e-11	1.6254068330334427e-13	4.0368165710181655e-13	2.3840501662802106e-13	6.268314729759833e-13	2.369004603307851e-12	3.2175798367823594e-12	2.21157317577252e-12	3.4762616318686704e-12	3.7035614680620574e-12	1.8184577959928423e-11	1.4443052077120569e-12	3.746313703983503e-12	4.7573150785688586e-11	9.718670880757518e-11
1.95	7.57545213333539e-12	1.4960584181518643e-11	1.4629648273384184e-13	3.0654157998638037e-13	1.6487771833291555e-13	5.58370278896068e-13	1.8024196528998158e-12	3.607156745867685e-12	2.3851047176317097e-12	3.0010384819876456e-12	2.700886626074555e-12	7.575730078561952e-12	1.3530623283124088e-12	3.842161793510613e-12	1.6128099659320632e-11	1.575326610920899e-11
1.97	1.0065340354711848e-11	1.876780103580306e-11	7.768489284221616e-14	3.5516287509193934e-13	1.7137917263919336e-13	4.1846765769143557e-13	1.911804289110928e-12	2.8452079947397923e-12	1.7175570372910728e-12	2.206511443642386e-12	2.78222706478289e-12	1.2542514102228588e-11	1.3727358155118552e-12	3.3536238646742626e-12	1.8098728626889997e-11	2.248857332008414e-11
1.99	1.3267581572909345e-11	2.3472235471051644e-11	2.612030860175888e-14	1.4331360193992312e-13	1.3038598989880305e-13	5.555357578569127e-13	1.1755602838347319e-12	2.1967684977607515e-12	1.0923084028823019e-12	2.0958836333410516e-12	9.670134874412184e-13	4.729928937660254e-12	1.7517473968662983e-12	3.912553517083209e-12	1.841071744243446e-11	2.4455036546823906e-11
2.01	5.703385327499596e-12	1.4215975771455448e-11	2.3664708339755767e-14	1.359201009480395e-13	5.790389798696676e-14	1.9514012836083035e-13	5.118326177674227e-13	1.7101321152591976e-12	1.0503045836243924e-12	1.8630933297059838e-12	5.84469023740346e-12	2.113354008554988e-11	3.6152716230008957e-13	1.092994174344919e-12	1.3553308534921677e-11	2.5867642895257803e-11
2.03	5.096857429018382e-12	1.1598665707534702e-11	3.1252534634573953e-14	1.2591723492821576e-13	2.0211217859131485e-13	6.651910040031113e-13	5.357061369487569e-13	1.0616487014452696e-12	1.0708799604372248e-12	1.9346682200233798e-12	5.281746699592946e-12	2.1531684624471594e-11	6.842948329749038e-13	2.28111773943861e-12	1.2902849772198102e-11	2.5030855062674863e-11
2.05	8.108516347867397e-12	2.660301578772975e-11	4.879084328035305e-14	2.4358889492737835e-13	9.554796953758197e-14	3.297978434587217e-13	7.427313630006688e-13	1.3337632177552941e-12	1.0696742176819015e-12	2.0861091817928486e-12	2.1980101901574392e-12	9.553138494188212e-12	5.984115282999945e-14	3.1466007727316516e-13	1.2323112084355342e-11	2.7777758314327904e-11
2.07	5.042731007043725e-12	1.1993638329255934e-11	8.853591931418736e-16	4.211420481925586e-15	2.495976993479701e-14	1.5179373723213865e-13	6.421015872490611e-13	1.7757170909199015e-12	6.117224710004563e-13	1.3253344364274518e-12	9.970747200434732e-13	6.224974772382588e-12	3.2083239089025207e-13	7.997445461914378e-13	7.640307305354907e-12	1.4011454955775887e-11
2.09	4.524407012423415e-12	2.210089687149929e-11	2.746141178373645e-14	1.1745914829606688e-13	1.4914272466754328e-15	3.3994161339088352e-15	4.666008244123473e-13	1.2450109299003188e-12	9.408320693266821e-13	1.7669556162004677e-12	0.0	0.0	3.173856354805576e-13	1.322341092285362e-12	6.278178380673412e-12	2.3276656821312323e-11
2.11	8.613503870788e-12	1.483253390686128e-11	1.4840388007029589e-15	8.517444342479706e-15	1.4149388121117508e-15	4.84439823084002e-15	2.576680213343762e-13	8.942982297752317e-13	4.454868713686586e-13	1.165670997558862e-12	2.2351104315212524e-13	1.3925180404714952e-12	7.406722868577353e-14	4.592046218617932e-13	9.617136012941747e-12	1.475314148900158e-11
2.13	1.8346245597041185e-12	7.558318768654071e-12	7.331446227849206e-17	4.499517530659e-16	1.4791830269964072e-14	8.909779882763332e-14	3.3532758914047047e-13	1.1065604284326108e-12	5.192510525982681e-13	1.6015285715316195e-12	3.191397698208371e-14	1.9334852789897655e-13	7.473858418894851e-13	3.080766478383341e-12	3.4833681650466687e-12	8.998341739561674e-12
2.15	5.963798332757928e-12	2.58781967250215e-11	3.271899800612265e-14	2.0432247555133594e-13	2.7163801170309377e-16	1.687995550158684e-15	3.4080033029878093e-13	1.246522926666838e-12	3.8982163018552016e-13	1.1364776333687578e-12	3.901969384183019e-16	2.4367790994034743e-15	9.897361937532827e-14	5.054974346497079e-13	6.826774745573802e-12	2.586219177515881e-11
2.17	2.5566832069466143e-13	1.5690285511165305e-12	5.936608630032269e-19	3.707410901182619e-18	7.614791021917525e-17	4.755435469009702e-16	4.352206976421636e-13	1.034497488584835e-12	3.760010958905069e-13	1.0605075401597434e-12	1.5827821343832185e-12	9.610397549057067e-12	3.1836572510516245e-13	1.4940439798266611e-12	2.968114715286795e-12	9.68344040604833e-12
2.19	3.5530513658938906e-12	1.9011473568390387e-11	5.356998192149106e-16	2.594578609859963e-15	4.973933826277475e-16	2.8339663150743774e-15	1.5203083269783641e-13	6.752627305117392e-13	1.5842758508984784e-13	7.280461993342333e-13	4.827411397919589e-16	3.014717451745345e-15	6.219756453434152e-14	3.8842366602221797e-13	3.92722318255755e-12	1.8969137249819485e-11
2.21	1.0776707507745002e-12	6.7300516815192525e-12	1.0655543092075125e-16	6.654384528185702e-16	0.0	0.0	6.140400564364412e-14	3.816629133691214e-13	1.9054934617772482e-13	7.903757214353261e-13	8.844822912662826e-13	5.402936857032459e-12	3.2973000230041624e-13	1.419840322905481e-12	2.543942951593488e-12	8.5377086202047e-12
2.23	2.292197464610735e-12	1.1449847826546143e-11	0.0	0.0	2.3951876988795815e-16	1.4957942385291458e-15	9.854289400225676e-14	4.783921355049349e-13	1.134279166936373e-13	5.355776207519237e-13	1.9945499096197238e-13	1.2455960193280886e-12	2.5591765554336717e-13	1.3428754362167866e-12	2.959780440581857e-12	1.1471323617785175e-11
2.25	7.502479013278513e-13	4.672433489492265e-12	0.0	0.0	3.5951646383443456e-16	2.241204160700422e-15	1.3460952301742503e-13	8.406362018091817e-13	1.1927708811448433e-13	5.197142989814312e-13	1.6146334782982722e-12	1.0083382840119758e-11	0.0	0.0	2.6191275072218673e-12	1.0994171837686354e-11
2.27	8.639065142398202e-13	5.098708384142974e-12	3.1898619475765377e-16	1.5159431631818369e-15	2.3142389827516337e-15	1.4452417815099506e-14	1.0144602059475802e-14	6.311294568558989e-14	2.473681185183269e-13	8.106145450622714e-13	1.7016140828468137e-13	1.0626576541424877e-12	2.676484888102293e-14	1.65210433774567e-13	1.3209787171608364e-12	5.187242527606186e-12
2.29	1.5539232581082183e-15	6.925702280103474e-15	9.190640573213548e-15	5.673099949512566e-14	7.32889283926015e-15	4.576892111165598e-14	1.2098542065984079e-13	4.727361526220865e-13	7.424968947663358e-14	3.305379941451746e-13	0.0	0.0	0.0	0.0	2.133085668070563e-13	5.749995813716975e-13
2.31	1.0162962382413391e-14	6.346767973596987e-14	0.0	0.0	1.0603787647464571e-14	6.622063263385783e-14	5.905577093589814e-14	3.667821775159217e-13	7.854614637240815e-14	3.9120594510111414e-13	1.1438263555348056e-13	7.143193300830194e-13	1.5504662830608608e-15	9.682658834299281e-15	2.7430176917472565e-13	9.20350415211105e-13
2.3299999999999996	1.3974593236092418e-14	8.457727982542223e-14	0.0	0.0	0.0	0.0	3.333771504757668e-13	1.6082892795682556e-12	0.0	0.0	0.0	0.0	0.0	0.0	3.473517437118592e-13	1.60761627974235e-12
2.3499999999999996	2.2004403565572977e-15	7.814897041850829e-15	0.0	0.0	1.7494614688364744e-16	1.0925383371158905e-15	1.160564161785456e-13	7.247720867363087e-13	7.449110644443488e-14	4.643645268972926e-13	0.0	0.0	0.0	0.0	1.9292290912642143e-13	8.501783771372724e-13
2.3699999999999997	2.673335139478908e-15	1.2104771357777407e-14	1.4645971945699648e-14	7.300085292894615e-14	0.0	0.0	1.6872218936806272e-13	7.645081762154457e-13	1.6193370313703854e-13	7.207018455546823e-13	5.111673050271849e-14	2.243860368634105e-13	2.06385920807986e-13	1.2888796623434822e-12	6.054778509009842e-13	1.5982601235003306e-12
2.3899999999999997	1.2332321993048671e-14	7.449705840591443e-14	5.945916954438553e-19	3.7132239479111834e-18	0.0	0.0	9.859005401970837e-14	5.536585445459676e-13	0.0	0.0	0.0	0.0	0.0	0.0	1.1092297060445249e-13	5.564672274120627e-13
2.4099999999999997	9.50243031394422e-16	5.934265829050192e-15	0.0	0.0	0.0	0.0	1.650580088310941e-16	1.0307869347698077e-15	8.541694906568045e-14	3.9335014513477195e-13	0.0	0.0	0.0	0.0	8.653225010590596e-14	3.931536211145004e-13
2.4299999999999997	1.3204034769562976e-15	5.8173664378895414e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3204034769562976e-15	5.8173664378895414e-15
2.4499999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6939837518407514e-13	1.05789251395649e-12	1.6939837518407514e-13	1.05789251395649e-12
2.4699999999999998	5.700810598996284e-14	3.560155077998018e-13	0.0	0.0	0.0	0.0	4.561648178121609e-14	2.848748374176714e-13	5.829692308220276e-14	3.6406416796114167e-13	0.0	0.0	0.0	0.0	1.6092151085338168e-13	5.685745503670644e-13
2.4899999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.51	8.161952990252747e-16	5.097138008715022e-15	0.0	0.0	0.0	0.0	0.0	0.0	5.978764922428598e-14	3.7337374973461154e-13	0.0	0.0	0.0	0.0	6.060384452331126e-14	3.732778335372875e-13
2.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.888821659114112e-14	3.6775679474092765e-13	0.0	0.0	0.0	0.0	5.888821659114112e-14	3.6775679474092765e-13
2.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8713252406466785e-14	1.7931420380589296e-13	0.0	0.0	0.0	0.0	2.8713252406466785e-14	1.7931420380589296e-13
2.57	0.0	0.0	0.0	0.0	0.0	0.0	4.651035322427018e-14	2.9045706279036965e-13	0.0	0.0	0.0	0.0	0.0	0.0	4.651035322427018e-14	2.9045706279036965e-13
2.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4789904009487475e-14	2.7971286088770575e-13	0.0	0.0	0.0	0.0	4.4789904009487475e-14	2.7971286088770575e-13
2.63	0.0	0.0	0.0	0.0	0.0	0.0	4.8327823631504525e-14	3.018071618456966e-13	0.0	0.0	0.0	0.0	0.0	0.0	4.8327823631504525e-14	3.018071618456966e-13
2.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.71	0.0	0.0	0.0	0.0	0.0	0.0	4.494608558401896e-14	2.806882145080416e-13	0.0	0.0	0.0	0.0	0.0	0.0	4.494608558401896e-14	2.806882145080416e-13
2.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.8299999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.8499999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.8699999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.8899999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.9099999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.9299999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.9499999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.9699999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.9899999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.3499999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.3699999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.3899999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.4099999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.4299999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.4499999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.4699999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.4899999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
