#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	5.3439177263e+00	-3.0522106343e-02	2.7692362243e-02	7.7332402080e-02	8.7286141438e-02	-3.0825808725e-02	1.8565339543e-01	-1.4055579838e-03	1.9694046349e-02	-1.7477248733e-03	2.2829393260e-03	-6.1918176161e-03	-1.6367901732e-03
4.0000000000e-01	6.1882027278e-01	-2.3842011264e-03	3.3410711425e-03	1.4215995373e-02	1.6455655636e-02	-7.2964555557e-03	4.3996941205e-02	-4.0112209911e-04	5.9032691262e-03	-6.5583373155e-04	8.2968730250e-04	-2.7859142203e-03	-7.3315868102e-04
6.0000000000e-01	1.3576180676e-01	-1.9498095379e-04	6.4454712287e-04	3.7357870775e-03	4.4497320448e-03	-2.1493537804e-03	1.2942952076e-02	-1.2218168019e-04	1.9469695506e-03	-2.4334366473e-04	2.7986077223e-04	-1.1704208844e-03	-3.1013045529e-04
8.0000000000e-01	4.1185948127e-02	1.4586007509e-05	1.7041504414e-04	1.2597158259e-03	1.5402869781e-03	-7.7273724075e-04	4.6484899918e-03	-4.1656675373e-05	7.2937817972e-04	-9.5608311169e-05	8.7149035191e-05	-4.9026955142e-04	-1.3155985923e-04
1.0000000000e+00	1.5121500697e-02	3.2650323284e-05	5.6986864582e-05	5.1362695735e-04	6.3784532790e-04	-3.3203455186e-04	1.9927768340e-03	-1.8357806145e-05	3.1905242570e-04	-4.1497507893e-05	3.1501034797e-05	-2.1522887807e-04	-5.8711688805e-05
1.2000000000e+00	6.2295180994e-03	3.0205193537e-05	1.9062259075e-05	2.3771656820e-04	2.9773265976e-04	-1.6268715293e-04	9.7136771188e-04	-1.0014048210e-05	1.6021181872e-04	-2.0373544839e-05	1.6013424255e-05	-1.0657985183e-04	-2.9496610349e-05
1.4000000000e+00	2.7542228648e-03	2.4565986739e-05	3.9920583753e-06	1.1747168664e-04	1.4918863898e-04	-8.5904885327e-05	5.1030370397e-04	-5.7786289784e-06	8.7953035077e-05	-1.1179914326e-05	9.6236473327e-06	-6.0549699856e-05	-1.6882575897e-05
1.6000000000e+00	1.2737496268e-03	1.8493146631e-05	-1.5632455420e-06	5.9446319652e-05	7.7706529752e-05	-4.6887078685e-05	2.7802954498e-04	-3.2314009118e-06	5.0499433050e-05	-6.5951603880e-06	5.5701417606e-06	-3.7659693902e-05	-1.0524235123e-05
1.8000000000e+00	6.0716693341e-04	1.3108521413e-05	-2.9318666157e-06	3.0122207974e-05	4.1317677135e-05	-2.5860259388e-05	1.5375715908e-04	-1.7089253408e-06	2.9518843081e-05	-4.0220997826e-06	2.8613760165e-06	-2.4245623030e-05	-6.7901510056e-06
2.0000000000e+00	2.9575188055e-04	8.8658083394e-06	-2.6878528582e-06	1.5121401746e-05	2.2220518214e-05	-1.4272440715e-05	8.5424558170e-05	-8.5329081133e-07	1.7331984185e-05	-2.4733069096e-06	1.2328446248e-06	-1.5619851193e-05	-4.3986844030e-06
2.2000000000e+00	1.4644710317e-04	5.7828844672e-06	-2.0107682514e-06	7.4828283746e-06	1.2032873502e-05	-7.8574466409e-06	4.7472689441e-05	-4.0378804296e-07	1.0161283423e-05	-1.5155732784e-06	3.7543679177e-07	-9.9287788462e-06	-2.8252298040e-06
2.4000000000e+00	7.3475968457e-05	3.6680709080e-06	-1.3609828078e-06	3.6395571481e-06	6.5475964291e-06	-4.3143810710e-06	2.6349594261e-05	-1.8200073471e-07	5.9348170634e-06	-9.2185590667e-07	-1.0744224826e-08	-6.2042426909e-06	-1.7931201783e-06
2.6000000000e+00	3.7272215884e-05	2.2769636542e-06	-8.6803443544e-07	1.7352287272e-06	3.5768328280e-06	-2.3651545366e-06	1.4604427004e-05	-7.8760966371e-08	3.4511843145e-06	-5.5656835843e-07	-1.4593288625e-07	-3.8135734479e-06	-1.1250341880e-06
2.8000000000e+00	1.9087768499e-05	1.3899710285e-06	-5.3261551247e-07	8.0783157458e-07	1.9609383837e-06	-1.2962931500e-06	8.0856115017e-06	-3.3308326325e-08	1.9984884999e-06	-3.3403120146e-07	-1.6498176157e-07	-2.3106630592e-06	-6.9891060805e-07
3.0000000000e+00	9.8579958800e-06	8.3753677305e-07	-3.1822983281e-07	3.6490946607e-07	1.0787717739e-06	-7.1127423228e-07	4.4737264040e-06	-1.4342645781e-08	1.1529578664e-06	-1.9965898799e-07	-1.3999323641e-07	-1.3833527060e-06	-4.3067242938e-07
3.2000000000e+00	5.1301788850e-06	4.9957573455e-07	-1.8657376184e-07	1.5815141024e-07	5.9551219886e-07	-3.9117480138e-07	2.4749725790e-06	-6.7845835141e-09	6.6306222606e-07	-1.1906696435e-07	-1.0490070683e-07	-8.2012346310e-07	-2.6364700964e-07
3.4000000000e+00	2.6884864795e-06	2.9564728002e-07	-1.0788566611e-07	6.4356165968e-08	3.2988010775e-07	-2.1583118054e-07	1.3696528023e-06	-3.8212968115e-09	3.8034573205e-07	-7.0945522602e-08	-7.3242902406e-08	-4.8239625999e-07	-1.6054738850e-07
3.6000000000e+00	1.4180317568e-06	1.7389573221e-07	-6.1746200961e-08	2.3422376378e-08	1.8337254292e-07	-1.1955645928e-07	7.5849769701e-07	-2.5764851505e-09	2.1773367467e-07	-4.2282276144e-08	-4.8856650014e-08	-2.8196839522e-07	-9.7347188434e-08
3.8000000000e+00	7.5244241602e-07	1.0180163300e-07	-3.5064085320e-08	6.5636562876e-09	1.0228865888e-07	-6.6520660434e-08	4.2047056345e-07	-1.9304617273e-09	1.2445505974e-07	-2.5223757845e-08	-3.1570728677e-08	-1.6399883977e-07	-5.8819354914e-08
4.0000000000e+00	4.0151511459e-07	5.9382269746e-08	-1.9791568714e-08	2.7873057374e-10	5.7257098448e-08	-3.7186659122e-08	2.3337837397e-07	-1.4912222299e-09	7.1061127641e-08	-1.5068410633e-08	-1.9933557826e-08	-9.5015379312e-08	-3.5436813326e-08
