#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	5.4861606571e-02	1.4403422291e-04	-1.0156253995e-04	-4.7806152144e-05	-6.8179704366e-05	-3.8390860946e-05	2.2324362010e-04	7.5509660620e-07	7.6727369007e-06	1.7134345082e-06	-2.0672588741e-06	2.7123858983e-06	4.7977895354e-07
4.0000000000e-01	4.2327916689e-02	-3.0668841458e-05	5.1650022026e-05	-1.7131624200e-04	-1.7597050430e-04	7.7098741184e-05	-4.5150724642e-04	-3.3423843868e-06	2.1998793164e-06	-4.1664948854e-06	1.1952475969e-05	-1.7890973125e-05	-4.3197762839e-06
6.0000000000e-01	2.4056590974e-02	-1.8363255455e-04	1.0916859566e-04	5.1375022609e-05	5.8600465599e-05	6.0823461995e-05	-3.5779349162e-04	7.2792598621e-06	-6.3913447062e-05	4.1710965047e-06	-5.6097874934e-06	-5.9152507584e-06	-1.6032289839e-06
8.0000000000e-01	1.2806236423e-02	-1.4256777963e-04	9.2374733714e-05	1.4328679239e-04	1.5555957249e-04	-1.2867769812e-05	8.2448398385e-05	4.5161883419e-06	-3.2548246717e-05	5.2707053472e-06	-1.4786150666e-05	2.7006018808e-05	7.0593949794e-06
1.0000000000e+00	6.6621863831e-03	-7.3404434495e-05	5.9328492287e-05	1.4060888341e-04	1.5053805390e-04	-4.7728917358e-05	2.8345972383e-04	-1.2063700090e-06	9.8004046223e-06	1.7892367857e-06	-4.1077542396e-06	2.3700889891e-05	6.2840247192e-06
1.2000000000e+00	3.4253800394e-03	-2.7802321848e-05	3.0480427496e-05	1.0527894046e-04	1.1293221846e-04	-5.0068419585e-05	2.9228854912e-04	-3.5462872323e-06	2.8574946658e-05	-1.0779505021e-06	4.4215394248e-06	6.5133775426e-06	1.8102627771e-06
1.4000000000e+00	1.7510216102e-03	-5.3539731524e-06	1.2421167612e-05	6.8575581754e-05	7.5169130071e-05	-3.9399325815e-05	2.2847865612e-04	-3.3256893260e-06	2.9901352462e-05	-2.3247680206e-06	6.4365602902e-06	-6.1290244068e-06	-1.5135815941e-06
1.6000000000e+00	8.9350616238e-04	3.3595795758e-06	3.3952795409e-06	4.0935734967e-05	4.6781189283e-05	-2.7054907841e-05	1.5706005847e-04	-2.2996222975e-06	2.4179972071e-05	-2.4331406561e-06	5.0934950225e-06	-1.1155742462e-05	-2.8735037833e-06
1.8000000000e+00	4.5633497408e-04	5.4943704897e-06	-2.4819525782e-07	2.3010206212e-05	2.7951972194e-05	-1.7178045982e-05	1.0040947940e-04	-1.3538841080e-06	1.7317081852e-05	-2.0266035767e-06	3.1108127195e-06	-1.1213532037e-05	-2.9371695336e-06
2.0000000000e+00	2.3366900545e-04	5.0329741382e-06	-1.2905616650e-06	1.2372277941e-05	1.6279897384e-05	-1.0385150021e-05	6.1366263657e-05	-7.1608926475e-07	1.1569592272e-05	-1.5002518514e-06	1.5742280257e-06	-9.1601715089e-06	-2.4381174372e-06
2.2000000000e+00	1.2009626303e-04	3.8474764439e-06	-1.2973356245e-06	6.4227141186e-06	9.3290119242e-06	-6.0822766817e-06	3.6415492858e-05	-3.4906672169e-07	7.3974006752e-06	-1.0336315722e-06	6.4416659133e-07	-6.7038555004e-06	-1.8183194093e-06
2.4000000000e+00	6.1996230971e-05	2.6865642070e-06	-1.0003780675e-06	3.2358530642e-06	5.2915137089e-06	-3.4891917852e-06	2.1183919864e-05	-1.5873877744e-07	4.5913942960e-06	-6.7977199592e-07	1.6886557316e-07	-4.5837770647e-06	-1.2716063386e-06
2.6000000000e+00	3.2157549393e-05	1.7767856868e-06	-6.8665631501e-07	1.5855855525e-06	2.9827675209e-06	-1.9752509199e-06	1.2156268669e-05	-6.7907778451e-08	2.7906390897e-06	-4.3336358875e-07	-3.4784244801e-08	-2.9944302987e-06	-8.5278525442e-07
2.8000000000e+00	1.6763871569e-05	1.1337752812e-06	-4.4153681801e-07	7.5515566081e-07	1.6754763163e-06	-1.1092451889e-06	6.9104507701e-06	-2.7658991717e-08	1.6703832011e-06	-2.7055541134e-07	-9.9147822066e-08	-1.8942290473e-06	-5.5576192340e-07
