#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	6.2897418310e-02	1.5748433381e-04	-1.0428447415e-04	-7.2665958783e-05	-9.4450764167e-05	-4.2205625091e-05	2.5472446238e-04	4.8856958004e-07	1.1876642931e-05	2.5302889866e-06	-4.7124235604e-06	4.5421876630e-06	8.1462631400e-07
4.0000000000e-01	4.7693945821e-02	-3.7524979925e-05	6.4881649278e-05	-1.7801668675e-04	-1.8923687634e-04	8.5246218453e-05	-5.2674015444e-04	-2.1534976721e-06	-2.1492275832e-06	-6.6674762876e-06	2.0155384445e-05	-2.3908390572e-05	-5.0317339344e-06
6.0000000000e-01	2.7073488625e-02	-1.8560283007e-04	9.2094024301e-05	6.2386075703e-05	7.2353100387e-05	6.0420651781e-05	-3.8556643333e-04	4.7930363373e-06	-7.2883924588e-05	7.1735178462e-06	-1.2162526743e-05	-4.7246784032e-06	-9.7854537856e-07
8.0000000000e-01	1.4489685505e-02	-1.4607118570e-04	8.5769627285e-05	1.5797258984e-04	1.7643046847e-04	-1.3625077297e-05	9.9458924829e-05	3.5592157150e-06	-3.5776589320e-05	8.6629768661e-06	-2.3968579065e-05	3.4357171757e-05	7.5717210459e-06
1.0000000000e+00	7.6006168634e-03	-7.7525331638e-05	6.2828633879e-05	1.5704222849e-04	1.7196034989e-04	-4.9765947435e-05	3.1997595718e-04	-3.6522950658e-07	1.1752874186e-05	2.6866491843e-06	-6.2174482811e-06	2.8990861464e-05	6.6430444144e-06
1.2000000000e+00	3.9474013805e-03	-3.0625716364e-05	3.5997666537e-05	1.2027811631e-04	1.3093836326e-04	-5.3561218891e-05	3.3155409577e-04	-2.4317801322e-06	3.2817079108e-05	-2.0237245792e-06	7.3173933173e-06	7.6640605426e-06	2.0203476747e-06
1.4000000000e+00	2.0408702686e-03	-6.5426098408e-06	1.6464468032e-05	8.0219070202e-05	8.8480375926e-05	-4.3268214365e-05	2.6229623675e-04	-2.5640105589e-06	3.4477473633e-05	-3.9311874738e-06	1.0671948706e-05	-7.8629923582e-06	-1.5314195699e-06
1.6000000000e+00	1.0542989191e-03	3.3176837246e-06	5.6112730870e-06	4.9016932257e-05	5.5864164976e-05	-3.0435958146e-05	1.8295198384e-04	-1.8891756015e-06	2.8181429546e-05	-3.9911969978e-06	8.7343338172e-06	-1.4086956253e-05	-3.0790160115e-06
1.8000000000e+00	5.4552562440e-04	6.0192958320e-06	7.2396346413e-07	2.8195883033e-05	3.3844649611e-05	-1.9747820850e-05	1.1881347469e-04	-1.1521241768e-06	2.0461548141e-05	-3.2665576470e-06	5.6483039425e-06	-1.4212932688e-05	-3.2337054941e-06
2.0000000000e+00	2.8317309667e-04	5.7251320053e-06	-9.8043258899e-07	1.5515994033e-05	1.9982642984e-05	-1.2173928475e-05	7.3803222109e-05	-6.1694888366e-07	1.3882737258e-05	-2.3910520470e-06	3.1410821530e-06	-1.1702320735e-05	-2.7441271554e-06
2.2000000000e+00	1.4760513830e-04	4.4979581326e-06	-1.2785637286e-06	8.2480876757e-06	1.1608356821e-05	-7.2577650551e-06	4.4523357270e-05	-2.9673244826e-07	9.0229702204e-06	-1.6358820528e-06	1.5323639879e-06	-8.6477980561e-06	-2.0874026368e-06
2.4000000000e+00	7.7307126129e-05	3.2152752573e-06	-1.0810625817e-06	4.2598237836e-06	6.6759977358e-06	-4.2324154390e-06	2.6332602787e-05	-1.2830025756e-07	5.6958851911e-06	-1.0714465519e-06	6.3771732943e-07	-5.9769417501e-06	-1.4871252645e-06
2.6000000000e+00	4.0695761253e-05	2.1724127245e-06	-7.8233701556e-07	2.1434788378e-06	3.8164694142e-06	-2.4331335252e-06	1.5362639187e-05	-4.9045187593e-08	3.5217896665e-06	-6.8183400430e-07	1.9568763039e-07	-3.9496710254e-06	-1.0153333492e-06
2.8000000000e+00	2.1535638118e-05	1.4144165734e-06	-5.2214608377e-07	1.0511748837e-06	2.1747204312e-06	-1.3865512903e-06	8.8781553845e-06	-1.5809050147e-08	2.1446001726e-06	-4.2565183313e-07	4.6671774299e-09	-2.5287597668e-06	-6.7341514400e-07
3.0000000000e+00	1.1456760362e-05	8.9745109774e-07	-3.3181657493e-07	5.0126491269e-07	1.2375606671e-06	-7.8639777699e-07	5.0973364170e-06	-3.8645372451e-09	1.2910953555e-06	-2.6242637677e-07	-6.1287466337e-08	-1.5822232325e-06	-4.3758533617e-07
3.2000000000e+00	6.1269267791e-06	5.5891224893e-07	-2.0416736718e-07	2.3109355203e-07	7.0424130202e-07	-4.4521002342e-07	2.9136941904e-06	-6.2464676042e-10	7.7049664657e-07	-1.6053559316e-07	-7.1752948184e-08	-9.7320077519e-07	-2.8013896848e-07
3.4000000000e+00	3.2935124947e-06	3.4331262511e-07	-1.2284126480e-07	1.0180705454e-07	4.0112413939e-07	-2.5213952513e-07	1.6607140194e-06	-3.5985719368e-10	4.5673485647e-07	-9.7766537057e-08	-6.1585716751e-08	-5.9092376224e-07	-1.7736027073e-07
3.6000000000e+00	1.7793220547e-06	2.0870695195e-07	-7.2726224657e-08	4.1854708179e-08	2.2883224200e-07	-1.4307057692e-07	9.4491550882e-07	-7.6545904233e-10	2.6934596849e-07	-5.9409973764e-08	-4.6541396764e-08	-3.5529359022e-07	-1.1133886038e-07
3.8000000000e+00	9.6596662313e-07	1.2588525487e-07	-4.2543160759e-08	1.5185471380e-08	1.3080952034e-07	-8.1426477609e-08	5.3716856683e-07	-1.0879572644e-09	1.5820935160e-07	-3.6080096332e-08	-3.2790368289e-08	-2.1201617141e-07	-6.9430164649e-08
4.0000000000e+00	5.2687786222e-07	7.5478202599e-08	-2.4660222243e-08	4.0322547605e-09	7.4951527571e-08	-4.6515443032e-08	3.0530163461e-07	-1.1840914629e-09	9.2650736162e-08	-2.1920137979e-08	-2.2099591181e-08	-1.2578734119e-07	-4.3066650914e-08
