#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	6.4441765145e+00	-3.2165236180e-02	2.9576609717e-02	9.6358597964e-02	1.1062355929e-01	-3.6272335018e-02	2.3290214166e-01	-8.3437277710e-04	2.5267144115e-02	-3.2382411794e-03	4.9599089344e-03	-8.8446683867e-03	-2.0059165308e-03
4.0000000000e-01	7.1117463349e-01	-2.3095352435e-03	3.9182342198e-03	1.8243541420e-02	2.1362845306e-02	-8.8282590571e-03	5.6541566690e-02	-2.2801361775e-04	7.6935521113e-03	-1.2173963539e-03	1.8267118118e-03	-4.0413512582e-03	-8.9975809008e-04
6.0000000000e-01	1.3905422885e-01	8.8480852657e-05	7.1865019555e-04	4.7380876096e-03	5.6898218865e-03	-2.6813252119e-03	1.7024443700e-02	-7.8656610043e-05	2.6345969892e-03	-4.6102381218e-04	6.4784117390e-04	-1.7095629287e-03	-3.8416328771e-04
8.0000000000e-01	3.5613757668e-02	2.1979677050e-04	1.2705187272e-04	1.4534855546e-03	1.8071827698e-03	-9.3306555422e-04	5.8754772272e-03	-3.0365619759e-05	1.0008255453e-03	-1.8554210507e-04	2.3503413515e-04	-7.5640158309e-04	-1.7343561073e-04
1.0000000000e+00	1.0699746916e-02	1.4028246482e-04	8.7645702344e-06	4.9119236715e-04	6.4009126848e-04	-3.5308042332e-04	2.2124081766e-03	-1.2049660095e-05	4.0751935077e-04	-7.8392902174e-05	8.5318880087e-05	-3.4708348605e-04	-8.1691685743e-05
1.2000000000e+00	3.5755629068e-03	7.5997258016e-05	-1.0137871722e-05	1.7633657183e-04	2.4425715839e-04	-1.4133014609e-04	8.8476799734e-04	-4.7512127712e-06	1.7426217602e-04	-3.4395616736e-05	3.0272528085e-05	-1.6331046289e-04	-3.9581652295e-05
1.4000000000e+00	1.2899367286e-03	3.9252734718e-05	-9.1734746440e-06	6.5844065540e-05	9.8459549114e-05	-5.8923313124e-05	3.6985899882e-04	-1.8429139409e-06	7.7298800609e-05	-1.5556585409e-05	1.0185465460e-05	-7.8237004938e-05	-1.9559729402e-05
1.6000000000e+00	4.9319983357e-04	1.9963232277e-05	-5.7918896098e-06	2.5226540262e-05	4.1412968235e-05	-2.5354978367e-05	1.5999794260e-04	-7.0254234013e-07	3.5284177010e-05	-7.2165063843e-06	3.0547369989e-06	-3.8002861425e-05	-9.8112637768e-06
1.8000000000e+00	1.9741708458e-04	1.0116995933e-05	-3.2590948507e-06	9.8196419202e-06	1.8026853048e-05	-1.1197044068e-05	7.1142737388e-05	-2.6526531462e-07	1.6481985875e-05	-3.4212768585e-06	6.6654673289e-07	-1.8668707764e-05	-4.9824411979e-06
2.0000000000e+00	8.2022261132e-05	5.1346115075e-06	-1.7417501430e-06	3.8522038134e-06	8.0739690294e-06	-5.0559379467e-06	3.2360944424e-05	-1.0124479136e-07	7.8469645395e-06	-1.6533724394e-06	-3.9515007695e-08	-9.2595112204e-06	-2.5575801945e-06
