#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	6.5122215410e+00	-3.2014529957e-02	2.9532452848e-02	9.6379641679e-02	1.1070239185e-01	-3.6361955164e-02	2.3349152976e-01	-8.3154995758e-04	2.5352558387e-02	-3.2005319024e-03	4.9226914298e-03	-8.8585793085e-03	-1.9913319699e-03
4.0000000000e-01	7.5906281950e-01	-2.3445497348e-03	3.9845338064e-03	1.8077671614e-02	2.1187157126e-02	-8.7511568944e-03	5.6063636751e-02	-2.3022055962e-04	7.6999093507e-03	-1.2254988606e-03	1.8493215092e-03	-4.0710121868e-03	-9.0597945086e-04
6.0000000000e-01	1.6611758868e-01	-9.6199773270e-05	8.1048100400e-04	4.8015661093e-03	5.7637766053e-03	-2.6220326714e-03	1.6646030375e-02	-7.3953231060e-05	2.5631628707e-03	-4.5423411306e-04	6.3609995211e-04	-1.7157640930e-03	-3.8557988389e-04
8.0000000000e-01	5.0090737338e-02	7.4042926899e-05	2.1267274740e-04	1.6112497531e-03	1.9835084188e-03	-9.4677685738e-04	5.9752503137e-03	-2.6830556578e-05	9.6526362695e-04	-1.7696084953e-04	2.1112484130e-04	-7.2243116242e-04	-1.6597823935e-04
1.0000000000e+00	1.8294163004e-02	6.2827362228e-05	7.1512990397e-05	6.4801038936e-04	8.1183209451e-04	-4.0277851123e-04	2.5318805194e-03	-1.2405328438e-05	4.1924261666e-04	-7.5704341578e-05	7.9066663417e-05	-3.1816697435e-04	-7.5073432721e-05
1.2000000000e+00	7.5201927912e-03	4.5367619509e-05	2.5839639073e-05	2.9648781624e-04	3.7505608347e-04	-1.9482057761e-04	1.2158919579e-03	-7.1771515821e-06	2.0701908835e-04	-3.6406704273e-05	3.7566123930e-05	-1.5562048157e-04	-3.7558136867e-05
1.4000000000e+00	3.3295966849e-03	3.2698811502e-05	7.2885463673e-06	1.4600227989e-04	1.8686681586e-04	-1.0215166749e-04	6.3190293990e-04	-4.4059257604e-06	1.1173286533e-04	-1.9479068131e-05	2.0843258749e-05	-8.6066766945e-05	-2.1085994388e-05
1.6000000000e+00	1.5469595049e-03	2.3269400907e-05	-1.7916091878e-07	7.4214789271e-05	9.7239443144e-05	-5.5769830698e-05	3.4281242786e-04	-2.5909503301e-06	6.3438994786e-05	-1.1202661737e-05	1.1782301990e-05	-5.2064634151e-05	-1.2885144526e-05
1.8000000000e+00	7.4269695247e-04	1.6128634753e-05	-2.5332969844e-06	3.8002540261e-05	5.1852544920e-05	-3.0933388384e-05	1.8988442614e-04	-1.4170738116e-06	3.6928224139e-05	-6.6850837656e-06	6.3121509886e-06	-3.2866717944e-05	-8.2126054154e-06
2.0000000000e+00	3.6508077822e-04	1.0854992153e-05	-2.7206676061e-06	1.9362193126e-05	2.8046880784e-05	-1.7224067503e-05	1.0612665852e-04	-7.1814341211e-07	2.1721407112e-05	-4.0426981772e-06	3.1005094516e-06	-2.0952752241e-05	-5.2994814033e-06
