#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	7.2066484825e+00	-3.3101330079e-02	2.9049324021e-02	1.0816916604e-01	1.2607580916e-01	-3.9263990428e-02	2.6345727176e-01	-1.2165857142e-05	2.8845722624e-02	-4.6551705189e-03	7.5405350557e-03	-1.0953832666e-02	-2.1807513106e-03
4.0000000000e-01	8.0410198447e-01	-2.3901077171e-03	4.3044040669e-03	2.0816996104e-02	2.4664106473e-02	-9.7015371141e-03	6.4716506248e-02	2.9840366752e-05	8.8988047829e-03	-1.7975963077e-03	2.8662431373e-03	-5.1076159066e-03	-9.7880948812e-04
6.0000000000e-01	1.5852487950e-01	1.1785456846e-04	8.6501581386e-04	5.4770979248e-03	6.6304747361e-03	-2.9915589696e-03	1.9636861972e-02	-1.8157643799e-06	3.0688813990e-03	-6.8150614356e-04	1.0242601324e-03	-2.1726570726e-03	-4.2154308041e-04
8.0000000000e-01	4.0896927232e-02	2.5176761272e-04	1.6996213183e-04	1.6986899298e-03	2.1214663528e-03	-1.0548333207e-03	6.8231348277e-03	-6.4605910870e-06	1.1725266838e-03	-2.7248700468e-04	3.7323909868e-04	-9.5996367466e-04	-1.9176646828e-04
1.0000000000e+00	1.2373328665e-02	1.6122645078e-04	1.9360025256e-05	5.7975225124e-04	7.5623553723e-04	-4.0358257893e-04	2.5864497276e-03	-4.2260082258e-06	4.8023311659e-04	-1.1420422523e-04	1.3709787823e-04	-4.3907846149e-04	-9.1040465715e-05
1.2000000000e+00	4.1639127484e-03	8.8095109411e-05	-8.4466645173e-06	2.1013420566e-04	2.9034408941e-04	-1.6304159486e-04	1.0413928114e-03	-2.0420008231e-06	2.0664458671e-04	-4.9744307665e-05	4.9977035242e-05	-2.0600292948e-04	-4.4454616135e-05
1.4000000000e+00	1.5129512653e-03	4.5917126083e-05	-9.5237879872e-06	7.9241337028e-05	1.1776238004e-04	-6.8510415143e-05	4.3836280161e-04	-8.4638577480e-07	9.2274779946e-05	-2.2368281412e-05	1.7746937959e-05	-9.8511962158e-05	-2.2129889135e-05
1.6000000000e+00	5.8271194107e-04	2.3562911629e-05	-6.3715142306e-06	3.0681799901e-05	4.9852639348e-05	-2.9683097924e-05	1.9098068568e-04	-3.1405709708e-07	4.2414866070e-05	-1.0332749122e-05	5.9552598962e-06	-4.7823742873e-05	-1.1178334000e-05
1.8000000000e+00	2.3500167278e-04	1.2046381895e-05	-3.6899215182e-06	1.2083425861e-05	2.1849012244e-05	-1.3189490168e-05	8.5535053713e-05	-1.0625075531e-07	1.9956122513e-05	-4.8854596347e-06	1.7659272740e-06	-2.3507141799e-05	-5.7152502600e-06
2.0000000000e+00	9.8390505468e-05	6.1668093981e-06	-2.0082597346e-06	4.8036232411e-06	9.8566334321e-06	-5.9897691438e-06	3.9194974357e-05	-3.3992280078e-08	9.5713200969e-06	-2.3577624436e-06	3.6508734798e-07	-1.1678510189e-05	-2.9534554219e-06
2.2000000000e+00	4.2499808665e-05	3.1684589512e-06	-1.0594922481e-06	1.9139641700e-06	4.5573814452e-06	-2.7736229991e-06	1.8312082343e-05	-1.1914451210e-08	4.6651009726e-06	-1.1590245703e-06	-4.5219623686e-08	-5.8567768829e-06	-1.5412075757e-06
2.4000000000e+00	1.8850758231e-05	1.6356489544e-06	-5.4978979461e-07	7.5843252816e-07	2.1525827525e-06	-1.3074398377e-06	8.7001270067e-06	-6.1297678789e-09	2.3052383954e-06	-5.7939202325e-07	-1.2568032020e-07	-2.9621442559e-06	-8.1154698520e-07
2.6000000000e+00	8.5545740032e-06	8.4878110750e-07	-2.8281779814e-07	2.9594476406e-07	1.0359299248e-06	-6.2660052949e-07	4.1947775779e-06	-4.7020779352e-09	1.1527484283e-06	-2.9414223981e-07	-1.1081209949e-07	-1.5097867244e-06	-4.3092891591e-07
2.8000000000e+00	3.9604615562e-06	4.4283633475e-07	-1.4486828104e-07	1.1203262711e-07	5.0689155146e-07	-3.0501208764e-07	2.0492004984e-06	-4.0418532687e-09	5.8248970411e-07	-1.5147756108e-07	-7.8349161717e-08	-7.7506161558e-07	-2.3060419204e-07
3.0000000000e+00	1.8662229633e-06	2.3229600974e-07	-7.4088693876e-08	4.0068173655e-08	2.5174680751e-07	-1.5066790333e-07	1.0129346617e-06	-3.3569915045e-09	2.9708245210e-07	-7.9047753170e-08	-5.0432922239e-08	-4.0055470568e-07	-1.2429055300e-07
3.2000000000e+00	8.9335931693e-07	1.2250780325e-07	-3.7891247791e-08	1.2763431872e-08	1.2672173876e-07	-7.5465700225e-08	5.0609160597e-07	-2.6241043202e-09	1.5279180160e-07	-4.1759300762e-08	-3.0873306682e-08	-2.0831474638e-07	-6.7431970164e-08
3.4000000000e+00	4.3375814860e-07	6.4947654086e-08	-1.9397047480e-08	2.9794205526e-09	6.4572589858e-08	-3.8296961523e-08	2.5534815000e-07	-1.9436007230e-09	7.9183231394e-08	-2.2311569581e-08	-1.8340012446e-08	-1.0898394754e-07	-3.6805504544e-08
3.6000000000e+00	2.1332951481e-07	3.4608717610e-08	-9.9439298918e-09	-1.4258884537e-10	3.3273754695e-08	-1.9675649247e-08	1.3000417500e-07	-1.3790853476e-09	4.1324922301e-08	-1.2045329187e-08	-1.0688203287e-08	-5.7340390558e-08	-2.0200336952e-08
3.8000000000e+00	1.0615614636e-07	1.8534025943e-08	-5.1061197963e-09	-8.7293693244e-10	1.7322833755e-08	-1.0226034018e-08	6.6744445914e-08	-9.4637748723e-10	2.1707910265e-08	-6.5649767746e-09	-6.1508660115e-09	-3.0331975391e-08	-1.1143000006e-08
4.0000000000e+00	5.3396001043e-08	9.9736787805e-09	-2.6261881961e-09	-8.3871826246e-10	9.1045047516e-09	-5.3723230776e-09	3.4534779021e-08	-6.3274523523e-10	1.1472771863e-08	-3.6091501243e-09	-3.5100526754e-09	-1.6128028643e-08	-6.1753579902e-09
