#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	7.2795228512e+00	-3.2945550022e-02	2.8999242489e-02	1.0820853826e-01	1.2615763897e-01	-3.9347017983e-02	2.6415674773e-01	8.0279112040e-06	2.8967544722e-02	-4.6283024489e-03	7.5068355350e-03	-1.0979724338e-02	-2.1514976137e-03
4.0000000000e-01	8.5463100606e-01	-2.4287805017e-03	4.3760194512e-03	2.0654874347e-02	2.4489654035e-02	-9.6239518195e-03	6.4213531466e-02	2.7893788946e-05	8.9029804908e-03	-1.8087572775e-03	2.8951247150e-03	-5.1421308282e-03	-9.8581592144e-04
6.0000000000e-01	1.8705422365e-01	-6.3975255441e-05	9.4052636820e-04	5.5462626347e-03	6.7120074127e-03	-2.9346915357e-03	1.9253207784e-02	2.0226187604e-07	2.9946541734e-03	-6.7244733985e-04	1.0074284711e-03	-2.1776775542e-03	-4.2250702575e-04
8.0000000000e-01	5.6205164488e-02	1.0616093445e-04	2.4774890204e-04	1.8620208910e-03	2.3068927832e-03	-1.0682834183e-03	6.9314468442e-03	-3.7670551215e-06	1.1361541960e-03	-2.6150698303e-04	3.4344028248e-04	-9.2198573227e-04	-1.8451213046e-04
1.0000000000e+00	2.0444554562e-02	8.1829137157e-05	8.2435512700e-05	7.4321859827e-04	9.3780325982e-04	-4.5287866078e-04	2.9210065585e-03	-3.6786136418e-06	4.9270948106e-04	-1.1101045147e-04	1.2964288123e-04	-4.0742230701e-04	-8.4494362268e-05
1.2000000000e+00	8.3833361459e-03	5.5489118488e-05	3.0364765172e-05	3.3696554114e-04	4.2996160172e-04	-2.1719271747e-04	1.3893542706e-03	-3.2986591019e-06	2.4101876390e-04	-5.2538949994e-05	5.9276264476e-05	-1.9775331556e-04	-4.2302475125e-05
1.4000000000e+00	3.7112389469e-03	3.8137263974e-05	9.4501367714e-06	1.6504676755e-04	2.1305709974e-04	-1.1314137513e-04	7.1596602119e-04	-2.5714117200e-06	1.2861295138e-04	-2.7502777713e-05	3.1342951790e-05	-1.0732933897e-04	-2.3533729374e-05
1.6000000000e+00	1.7280727430e-03	2.6369430610e-05	7.9435257949e-07	8.3897955572e-05	1.1060865062e-04	-6.1652873280e-05	3.8660597704e-04	-1.7164355375e-06	7.2389466412e-05	-1.5475963175e-05	1.7299549635e-05	-6.3563431430e-05	-1.4225330565e-05
1.8000000000e+00	8.3317233601e-04	1.8025847726e-05	-2.1884538064e-06	4.3174980688e-05	5.9018123366e-05	-3.4273268655e-05	2.1402066260e-04	-1.0003175787e-06	4.1953617063e-05	-9.0760532222e-06	9.3235325355e-06	-3.9470016556e-05	-9.0003391219e-06
2.0000000000e+00	4.1198448362e-04	1.2083469453e-05	-2.6766249964e-06	2.2196085332e-05	3.2021920649e-05	-1.9180110350e-05	1.1996134509e-04	-5.1641808155e-07	2.4672816405e-05	-5.4250203439e-06	4.7526478900e-06	-2.4915944847e-05	-5.7906305770e-06
2.2000000000e+00	2.0767977250e-04	7.9326010262e-06	-2.2581254792e-06	1.1322763580e-05	1.7567448671e-05	-1.0743052252e-05	6.7638638546e-05	-2.3585336564e-07	1.4603534587e-05	-3.2635816421e-06	2.2403911111e-06	-1.5720248456e-05	-3.7299697960e-06
