2.000000000000000111e-01 1.258984549652999974e+01 nan 9.216837690371412206e-01 nan nan nan nan
4.000000000000000222e-01 1.609342124563999832e+00 nan 9.346559062062221868e-01 nan nan nan nan
5.999999999999999778e-01 3.774497599159999939e-01 nan 9.458431262771693770e-01 nan nan nan nan
8.000000000000000444e-01 1.203384502919999932e-01 nan 9.518479866602215234e-01 nan nan nan nan
1.000000000000000000e+00 4.632289162199999810e-02 nan 9.547835836592943881e-01 nan nan nan nan
1.199999999999999956e+00 2.014235920010000111e-02 nan 9.579261631418060086e-01 nan nan nan nan
1.399999999999999911e+00 9.489810392099999603e-03 nan 9.629251078212142101e-01 nan nan nan nan
1.600000000000000089e+00 4.718278971599999469e-03 nan 9.695955655884691549e-01 nan nan nan nan
1.800000000000000044e+00 2.434679308939999808e-03 nan 9.770056915521305729e-01 nan nan nan nan
2.000000000000000000e+00 1.290088333670000049e-03 nan 9.842701160152711459e-01 nan nan nan nan
2.200000000000000178e+00 6.971622380699999972e-04 nan 9.907214950687515120e-01 nan nan nan nan
2.399999999999999911e+00 3.824877898649999431e-04 nan 9.958371096130891331e-01 nan nan nan nan
2.600000000000000089e+00 2.123938483890000137e-04 nan 9.991081659633438417e-01 nan nan nan nan
2.799999999999999822e+00 1.191198728870000083e-04 nan 9.999370452658802311e-01 nan nan nan nan
3.000000000000000000e+00 6.737350611629999979e-05 nan 9.975759471796652456e-01 nan nan nan nan
3.200000000000000178e+00 3.838657060759999664e-05 nan 9.910949760645539897e-01 nan nan nan nan
3.399999999999999911e+00 2.201367018769999755e-05 nan 9.793837942631263838e-01 nan nan nan nan
3.600000000000000089e+00 1.269855684839999947e-05 nan 9.612170677840572441e-01 nan nan nan nan
3.799999999999999822e+00 7.364531839760000680e-06 nan 9.353715645133331424e-01 nan nan nan nan
4.000000000000000000e+00 4.292282591619999769e-06 nan 9.008243316656351363e-01 nan nan nan nan
