#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	1.9781118247e-02	1.2236593973e-05	1.2953120212e-04	-3.4969096341e-06	-1.6458942255e-05	-1.2289989946e-05	7.9296466083e-05	3.3457578117e-07	9.5872979665e-07	4.1945080585e-07	6.8815985309e-07	2.3201204617e-08	-3.7036833802e-08
4.0000000000e-01	1.5660794317e-02	1.5909252238e-05	-7.3871081975e-05	-7.4973420671e-05	-6.5637567484e-05	2.4534926787e-05	-1.5556675138e-04	-1.5355130106e-06	5.3629537743e-06	2.7190546750e-07	-6.5711886172e-07	-4.1113977509e-06	-1.0062282688e-06
6.0000000000e-01	8.9798661224e-03	-1.5798586306e-05	-1.9603172341e-04	1.2366972037e-05	1.6083078232e-05	2.2924384655e-05	-1.5513615384e-04	2.9906779789e-06	-2.7272852985e-05	2.7126391193e-07	1.0589838651e-06	-3.0214814134e-06	-9.9575238973e-07
8.0000000000e-01	4.8081608669e-03	-1.2318875526e-05	-1.5418867220e-04	5.6088201848e-05	5.3284175157e-05	-3.4064128432e-06	2.3816203652e-05	2.0202143101e-06	-1.5849962517e-05	-2.9994560770e-07	6.1030502663e-07	7.3091201401e-06	2.3782613853e-06
1.0000000000e+00	2.5032534737e-03	-2.3755970720e-06	-9.0691732825e-05	5.3661221603e-05	5.2161750485e-05	-1.6333362820e-05	1.0964601436e-04	-5.1341953803e-07	3.5166627125e-06	-1.0477653847e-07	3.3623069958e-07	7.2730232891e-06	2.3669192696e-06
1.2000000000e+00	1.2797981372e-03	3.6731458306e-06	-4.8214010582e-05	3.7623786597e-05	3.8908366310e-05	-1.7221305419e-05	1.1338627625e-04	-1.4840187485e-06	1.2285006643e-05	1.2414042357e-07	8.0951581595e-08	2.3048984876e-06	7.4774801054e-07
1.4000000000e+00	6.4673974285e-04	5.5576005445e-06	-2.4841514568e-05	2.2804383844e-05	2.5633587191e-05	-1.3430460018e-05	8.6915420255e-05	-1.3438118704e-06	1.2799640401e-05	1.3327574231e-07	-2.1367381846e-07	-1.5825926511e-06	-5.0946474662e-07
1.6000000000e+00	3.2470725454e-04	5.1688426094e-06	-1.2758564072e-05	1.2673192707e-05	1.5756372145e-05	-9.1089688188e-06	5.8161754971e-05	-8.9674021077e-07	1.0083083325e-05	5.2421596311e-08	-4.1689677405e-07	-3.1661154360e-06	-1.0209041155e-06
1.8000000000e+00	1.6257087624e-04	3.9918967114e-06	-6.5942505035e-06	6.6397910463e-06	9.2819973474e-06	-5.7055652912e-06	3.6083059561e-05	-5.1063524513e-07	6.9697047260e-06	-2.2618812594e-08	-4.7902414468e-07	-3.2107183241e-06	-1.0359310091e-06
2.0000000000e+00	8.1377730033e-05	2.7868067377e-06	-3.4352763669e-06	3.3275922196e-06	5.3202897467e-06	-3.4001340194e-06	2.1368385201e-05	-2.6319347907e-07	4.4733214705e-06	-6.0658703873e-08	-4.3788353044e-07	-2.6049217556e-06	-8.4322351321e-07
2.2000000000e+00	4.0798302492e-05	1.8264790328e-06	-1.8014166490e-06	1.6069656950e-06	2.9948603032e-06	-1.9611455824e-06	1.2277892784e-05	-1.2630280047e-07	2.7414051238e-06	-6.8355833205e-08	-3.5019435390e-07	-1.8810435133e-06	-6.1302092884e-07
2.4000000000e+00	2.0509558062e-05	1.1472085323e-06	-9.4925219121e-07	7.4959579300e-07	1.6657653510e-06	-1.1067031552e-06	6.9131568356e-06	-5.7297211607e-08	1.6294483541e-06	-6.0193697442e-08	-2.5661922865e-07	-1.2644325359e-06	-4.1633190742e-07
2.6000000000e+00	1.0346083664e-05	6.9922187674e-07	-5.0181682008e-07	3.3710570198e-07	9.1923228193e-07	-6.1543833340e-07	3.8390435057e-06	-2.4919499638e-08	9.4837368035e-07	-4.6804388679e-08	-1.7685834234e-07	-8.1013873134e-07	-2.7044909049e-07
2.8000000000e+00	5.2396919649e-06	4.1696116373e-07	-2.6582565540e-07	1.4508813335e-07	5.0472714140e-07	-3.3896349027e-07	2.1117582148e-06	-1.0562963637e-08	5.4385329190e-07	-3.3752138504e-08	-1.1654832212e-07	-5.0178448616e-07	-1.7039199606e-07
3.0000000000e+00	2.6648207131e-06	2.4464164205e-07	-1.4101018164e-07	5.8753200741e-08	2.7629982883e-07	-1.8556210038e-07	1.1541206303e-06	-4.4917376575e-09	3.0857268407e-07	-2.3148583758e-08	-7.4267186297e-08	-3.0320802921e-07	-1.0504422177e-07
3.2000000000e+00	1.3612099532e-06	1.4179569919e-07	-7.4868930235e-08	2.1534777678e-08	1.5102138836e-07	-1.0123092020e-07	6.2802188670e-07	-2.0171645344e-09	1.7372661430e-07	-1.5329450226e-08	-4.6119579040e-08	-1.7985801556e-07	-6.3734267961e-08
3.4000000000e+00	6.9839203963e-07	8.1427149579e-08	-3.9777721830e-08	6.3936322072e-09	8.2507604997e-08	-5.5138663948e-08	3.4079101550e-07	-1.0215753024e-09	9.7255610191e-08	-9.8975620660e-09	-2.8068179356e-08	-1.0519536995e-07	-3.8212389538e-08
3.6000000000e+00	3.5990159188e-07	4.6430722512e-08	-2.1144379058e-08	7.8504873667e-10	4.5090694043e-08	-3.0027594154e-08	1.8462279077e-07	-6.0415247314e-10	5.4220868347e-08	-6.2708015396e-09	-1.6812423876e-08	-6.0861479643e-08	-2.2703408437e-08
3.8000000000e+00	1.8627362003e-07	2.6332891118e-08	-1.1244108929e-08	-9.2884711621e-10	2.4664045287e-08	-1.6366233823e-08	9.9938048503e-08	-4.0470518764e-10	3.0138252109e-08	-3.9163114002e-09	-9.9432071014e-09	-3.4915204347e-08	-1.3394424188e-08
4.0000000000e+00	9.6819098458e-08	1.4873387779e-08	-5.9811026239e-09	-1.1858543331e-09	1.3508455360e-08	-8.9342519891e-09	5.4087456306e-08	-2.8877234812e-10	1.6716558354e-08	-2.4186695790e-09	-5.8207303606e-09	-1.9898179407e-08	-7.8588466699e-09
