#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	1.6569594959e+00	3.4943367314e-03	-4.7891082529e-02	2.1772637528e-02	2.4367366247e-02	-8.6737255151e-03	5.6312653012e-02	-5.3271138568e-04	6.4155206277e-03	-8.1581046871e-05	-2.8636418311e-04	-1.3451353485e-03	-4.9012843852e-04
4.0000000000e-01	1.8142162810e-01	1.0092353410e-03	-6.4892360737e-03	3.9301871594e-03	4.6191791363e-03	-2.0379051267e-03	1.3295986408e-02	-1.3960955768e-04	1.8871492753e-03	-1.8964293066e-05	-1.2556552214e-04	-5.9057016741e-04	-1.9325718502e-04
6.0000000000e-01	3.5389971496e-02	3.5611450684e-04	-1.3732097791e-03	9.8703322766e-04	1.2278027954e-03	-6.1529794555e-04	3.9906605159e-03	-4.5836826138e-05	6.4283300670e-04	-8.0996721064e-06	-4.9715004306e-05	-2.4726584180e-04	-8.1135148738e-05
8.0000000000e-01	9.0292631385e-03	1.4160230541e-04	-3.6389535938e-04	2.9238364944e-04	3.9042113428e-04	-2.1370445324e-04	1.3762371330e-03	-1.6469814504e-05	2.4484968059e-04	-3.8521942110e-06	-2.1789320819e-05	-1.1162562249e-04	-3.6746954001e-05
1.0000000000e+00	2.6927928913e-03	6.0318026403e-05	-1.1124242236e-04	9.5079557449e-05	1.3833068641e-04	-8.0687456389e-05	5.1572178973e-04	-6.1570506256e-06	9.9543829173e-05	-1.9941243229e-06	-1.0240191055e-05	-5.2781231387e-05	-1.7449613046e-05
1.2000000000e+00	8.8971963110e-04	2.6811935079e-05	-3.7665814542e-05	3.2723980670e-05	5.2693577640e-05	-3.2183555981e-05	2.0425054886e-04	-2.3291853688e-06	4.2198823683e-05	-1.0879104373e-06	-5.0386783858e-06	-2.5562259775e-05	-8.4968778611e-06
1.4000000000e+00	3.1617758777e-04	1.2262328107e-05	-1.3775372039e-05	1.1664045994e-05	2.1143784762e-05	-1.3348032138e-05	8.4194903626e-05	-8.8342906356e-07	1.8430705370e-05	-6.0735435742e-07	-2.5492549437e-06	-1.2533711855e-05	-4.1949848471e-06
1.6000000000e+00	1.1868272044e-04	5.7233255819e-06	-5.3469003067e-06	4.2418584777e-06	8.8251482331e-06	-5.7021545408e-06	3.5787811687e-05	-3.3470345566e-07	8.2377937357e-06	-3.4092007202e-07	-1.3104577632e-06	-6.1889773993e-06	-2.0891759553e-06
1.8000000000e+00	4.6503050299e-05	2.7126937052e-06	-2.1739754498e-06	1.5553422712e-06	3.7998892106e-06	-2.4940324364e-06	1.5590203326e-05	-1.2678320775e-07	3.7519589604e-06	-1.9076639282e-07	-6.7927586625e-07	-3.0704293654e-06	-1.0474605893e-06
2.0000000000e+00	1.8865044665e-05	1.3015577700e-06	-9.1674782129e-07	5.6842421330e-07	1.6781800038e-06	-1.1124588392e-06	6.9308824076e-06	-4.8262744234e-08	1.7362417575e-06	-1.0613504065e-07	-3.5350325923e-07	-1.5289505711e-06	-5.2827335726e-07
2.2000000000e+00	7.8768192098e-06	6.3084226463e-07	-3.9794761024e-07	2.0424141803e-07	7.5706326505e-07	-5.0468252777e-07	3.1347582985e-06	-1.8661214932e-08	8.1454171394e-07	-5.8712855499e-08	-1.8426697240e-07	-7.6389337888e-07	-2.6792460669e-07
2.4000000000e+00	3.3701115408e-06	3.0841977241e-07	-1.7681041799e-07	7.0689134932e-08	3.4779050949e-07	-2.3241676488e-07	1.4390936989e-06	-7.4659241592e-09	3.8674637371e-07	-3.2330219738e-08	-9.6100864152e-08	-3.8287408128e-07	-1.3662880463e-07
2.6000000000e+00	1.4725331712e-06	1.5194054521e-07	-8.0060570946e-08	2.2679966874e-08	1.6231992961e-07	-1.0849602324e-07	6.6936024180e-07	-3.1703435963e-09	1.8558791652e-07	-1.7745006663e-08	-5.0122002575e-08	-1.9250721215e-07	-7.0046902889e-08
2.8000000000e+00	6.5532161338e-07	7.5366186649e-08	-3.6823796779e-08	6.1180391789e-09	7.6822725982e-08	-5.1283721837e-08	3.1498760275e-07	-1.4648973307e-09	8.9906850279e-08	-9.7199129941e-09	-2.6140963486e-08	-9.7097213228e-08	-3.6097328265e-08
3.0000000000e+00	2.9640203781e-07	3.7617481190e-08	-1.7160250269e-08	8.5890739302e-10	3.6814982929e-08	-2.4523228690e-08	1.4978947760e-07	-7.4467630087e-10	4.3928522271e-08	-5.3190211801e-09	-1.3634671432e-08	-4.9128858276e-08	-1.8694423948e-08
3.2000000000e+00	1.3601432123e-07	1.8884526685e-08	-8.0860647439e-09	-5.1728257795e-10	1.7842073877e-08	-1.1854362779e-08	7.1912350292e-08	-4.1184415460e-10	2.1630523969e-08	-2.9103251261e-09	-7.1136140934e-09	-2.4936835928e-08	-9.7272061204e-09
3.4000000000e+00	6.3231396797e-08	9.5314294901e-09	-3.8465155662e-09	-6.7443370433e-10	8.7359258687e-09	-5.7888471252e-09	3.4826071626e-08	-2.4163824602e-10	1.0726652205e-08	-1.5930932324e-09	-3.7132097843e-09	-1.2697458671e-08	-5.0837951625e-09
3.6000000000e+00	2.9743620878e-08	4.8350924881e-09	-1.8447673762e-09	-5.2353187734e-10	4.3175757128e-09	-2.8540040686e-09	1.7001258069e-08	-1.4652588361e-10	5.3541460129e-09	-8.7280277845e-10	-1.9396484961e-09	-6.4856991199e-09	-2.6680412050e-09
