#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	1.6780080770e+00	3.5288125695e-03	-4.7792441602e-02	2.1780036931e-02	2.4400998731e-02	-8.6319522189e-03	5.6519885210e-02	-4.9905354332e-04	6.4666931270e-03	-4.8660618339e-05	-3.3808409104e-04	-1.3746516245e-03	-4.5286879016e-04
4.0000000000e-01	1.9711408924e-01	1.0265313170e-03	-6.5648077148e-03	3.8567855859e-03	4.5553909871e-03	-2.0158247597e-03	1.3150979215e-02	-1.4202430262e-04	1.8945324749e-03	-1.8610496994e-05	-1.2613897019e-04	-5.9589604148e-04	-1.9503493481e-04
6.0000000000e-01	4.4363505773e-02	3.4052251175e-04	-1.5690467871e-03	9.9950654830e-04	1.2441899645e-03	-5.9243462646e-04	3.8366566256e-03	-4.2872541271e-05	6.1581189753e-04	-7.9135290896e-06	-4.8769686986e-05	-2.5053786125e-04	-8.2225029812e-05
8.0000000000e-01	1.3833387092e-02	1.2930113517e-04	-5.1793015005e-04	3.4835206937e-04	4.4359564097e-04	-2.1711959042e-04	1.3999330765e-03	-1.4479523621e-05	2.2898894336e-04	-4.1545651833e-06	-2.1192125714e-05	-1.0436537929e-04	-3.4389166637e-05
1.0000000000e+00	5.1943280891e-03	5.7934060840e-05	-2.0187774482e-04	1.4868184207e-04	1.9043127450e-04	-9.6990352640e-05	6.2517349339e-04	-6.6602846581e-06	1.0303668561e-04	-2.0939573164e-06	-9.9036908752e-06	-4.5517021591e-05	-1.5087155663e-05
1.2000000000e+00	2.1688220991e-03	3.0473300269e-05	-8.5853317267e-05	7.0323322882e-05	9.1569922644e-05	-4.9386332374e-05	3.1751805824e-04	-3.8100358563e-06	5.4464000671e-05	-9.6516642471e-07	-4.9551817206e-06	-2.3250583357e-05	-7.7469300942e-06
1.4000000000e+00	9.6263655748e-04	1.7812891556e-05	-3.8607303741e-05	3.4456673442e-05	4.6761601565e-05	-2.6768550018e-05	1.7104925002e-04	-2.2267763208e-06	3.1218294367e-05	-4.7232618539e-07	-2.7622413898e-06	-1.4108771179e-05	-4.7035670590e-06
1.6000000000e+00	4.4327164017e-04	1.0887711838e-05	-1.8101328260e-05	1.6910300591e-05	2.4574028317e-05	-1.4806328469e-05	9.3919167806e-05	-1.2307975696e-06	1.8314133807e-05	-2.8849638790e-07	-1.7269558081e-06	-9.3508488410e-06	-3.1089069338e-06
1.8000000000e+00	2.0902258794e-04	6.7021262807e-06	-8.7662666955e-06	8.1933167625e-06	1.3078204002e-05	-8.1972289821e-06	5.1658621117e-05	-6.3724107606e-07	1.0718200608e-05	-2.1346972381e-07	-1.1579242136e-06	-6.2788786551e-06	-2.0825643597e-06
2.0000000000e+00	1.0022000178e-04	4.0871080121e-06	-4.3510782383e-06	3.8952869313e-06	6.9966357653e-06	-4.5114506068e-06	2.8292170125e-05	-3.1130550677e-07	6.2079203795e-06	-1.6671438859e-07	-7.9110597159e-07	-4.1325793562e-06	-1.3710366922e-06
2.2000000000e+00	4.8664708368e-05	2.4566770496e-06	-2.1990195411e-06	1.8108550169e-06	3.7510586256e-06	-2.4652668471e-06	1.5409140128e-05	-1.4480789858e-07	3.5551042023e-06	-1.2700610338e-07	-5.3434495790e-07	-2.6442365505e-06	-8.8068175937e-07
2.4000000000e+00	2.3874776367e-05	1.4552713983e-06	-1.1258889432e-06	8.2013756692e-07	2.0131261612e-06	-1.3388348470e-06	8.3504848979e-06	-6.4701662184e-08	2.0157444377e-06	-9.2497587564e-08	-3.5265177464e-07	-1.6469239357e-06	-5.5281576778e-07
2.6000000000e+00	1.1816251116e-05	8.5096875956e-07	-5.8178697919e-07	3.5972874288e-07	1.0813348384e-06	-7.2379363150e-07	4.5074913251e-06	-2.8058271075e-08	1.1337283450e-06	-6.4538278412e-08	-2.2694085919e-07	-1.0024301250e-06	-3.4041733438e-07
2.8000000000e+00	5.8938518784e-06	4.9222127637e-07	-3.0261188702e-07	1.5117490738e-07	5.8143191141e-07	-3.9017468796e-07	2.4262728751e-06	-1.2007111804e-08	6.3363591186e-07	-4.3462069615e-08	-1.4267037344e-07	-5.9876460363e-07	-2.0644831174e-07
3.0000000000e+00	2.9606403182e-06	2.8220058066e-07	-1.5815159665e-07	5.9597947675e-08	3.1305269072e-07	-2.1004579726e-07	1.3036600920e-06	-5.2238289741e-09	3.5243307874e-07	-2.8461463130e-08	-8.7891295349e-08	-3.5227157582e-07	-1.2371385232e-07
3.2000000000e+00	1.4969285027e-06	1.6064738954e-07	-8.2945615137e-08	2.1011194538e-08	1.6883024312e-07	-1.1306436408e-07	6.9980008880e-07	-2.4218767191e-09	1.9531982266e-07	-1.8236599919e-08	-5.3226352428e-08	-2.0475739134e-07	-7.3447174566e-08
3.4000000000e+00	7.6147155094e-07	9.0940071257e-08	-4.3619484135e-08	5.7163207998e-09	9.1225471511e-08	-6.0916071250e-08	3.7554468115e-07	-1.2591747611e-09	1.0796161001e-07	-1.1488702059e-08	-3.1777621013e-08	-1.1787158781e-07	-4.3287684696e-08
3.6000000000e+00	3.8956655172e-07	5.1255255479e-08	-2.2986825518e-08	2.6013065000e-10	4.9398256643e-08	-3.2875403302e-08	2.0158464417e-07	-7.4835349895e-10	5.9563484160e-08	-7.1423867323e-09	-1.8749864384e-08	-6.7335067017e-08	-2.5366546607e-08
3.8000000000e+00	2.0037490802e-07	2.8791346117e-08	-1.2133876957e-08	-1.2763032291e-09	2.6810823857e-08	-1.7782633190e-08	1.0827777586e-07	-4.9352038388e-10	3.2820446171e-08	-4.3941934449e-09	-1.0956001742e-08	-3.8231437637e-08	-1.4797279029e-08
4.0000000000e+00	1.0358846841e-07	1.6131846971e-08	-6.4134708944e-09	-1.3991275550e-09	1.4586919909e-08	-9.6446518788e-09	5.8216042752e-08	-3.4349495753e-10	1.8070680794e-08	-2.6810236504e-09	-6.3507790561e-09	-2.1602132884e-08	-8.6004416974e-09
