#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	1.8130527194e+00	-6.2507962451e-03	-1.8945903279e-02	2.4308444044e-02	2.6345577044e-02	-1.0293484921e-02	5.8467008820e-02	-6.7555971935e-04	6.2319303344e-03	-1.3355634752e-04	-2.0389241351e-04	-1.3718348975e-03	-5.2253909041e-04
4.0000000000e-01	1.9619536237e-01	-2.2762154512e-04	-2.6901066650e-03	4.3863831829e-03	4.9637496248e-03	-2.4090328200e-03	1.3791288367e-02	-1.8034523007e-04	1.8346123333e-03	-3.6913711185e-05	-9.6796165004e-05	-6.0153411766e-04	-2.0663680436e-04
6.0000000000e-01	3.7876262929e-02	1.1576326302e-04	-6.0374616066e-04	1.1006844464e-03	1.3103478509e-03	-7.2250725229e-04	4.1338769638e-03	-5.9229080609e-05	6.2531620421e-04	-1.4831351795e-05	-3.8958577850e-05	-2.5178577579e-04	-8.6691992365e-05
8.0000000000e-01	9.5774031808e-03	8.4470900378e-05	-1.7230628796e-04	3.2589975831e-04	4.1348306546e-04	-2.4882146146e-04	1.4232606706e-03	-2.1328491820e-05	2.3837074352e-04	-6.5905735217e-06	-1.7408204583e-05	-1.1362515785e-04	-3.9213072286e-05
1.0000000000e+00	2.8346950033e-03	4.4985563785e-05	-5.7361836636e-05	1.0603132864e-04	1.4537382887e-04	-9.3022050090e-05	5.3231681318e-04	-8.0037936510e-06	9.7019832734e-05	-3.1577693109e-06	-8.3771055615e-06	-5.3698771906e-05	-1.8586448293e-05
1.2000000000e+00	9.3064554415e-04	2.2331460220e-05	-2.1225944302e-05	3.6562449935e-05	5.4978448313e-05	-3.6711130071e-05	2.1038740138e-04	-3.0483695060e-06	4.1188863201e-05	-1.5930640581e-06	-4.2296904436e-06	-2.5988571434e-05	-9.0280873245e-06
1.4000000000e+00	3.2894202501e-04	1.0864360907e-05	-8.4535393271e-06	1.3080228865e-05	2.1919769925e-05	-1.5062597048e-05	8.6541652833e-05	-1.1675271444e-06	1.8020203682e-05	-8.2935178614e-07	-2.1939800137e-06	-1.2732054476e-05	-4.4439429334e-06
1.6000000000e+00	1.2290854075e-04	5.2632909818e-06	-3.5440423940e-06	4.7851830564e-06	9.0986680117e-06	-6.3671222737e-06	3.6708672179e-05	-4.4812145478e-07	8.0692664767e-06	-4.3928746167e-07	-1.1533530397e-06	-6.2810246039e-06	-2.2056711309e-06
1.8000000000e+00	4.7969594738e-05	2.5544027691e-06	-1.5405857228e-06	1.7702692494e-06	3.8993771518e-06	-2.7569664743e-06	1.5959160842e-05	-1.7245685438e-07	3.6822672268e-06	-2.3464527688e-07	-6.0943020767e-07	-3.1130097604e-06	-1.1018442870e-06
2.0000000000e+00	1.9393871688e-05	1.2449885993e-06	-6.8741842700e-07	6.5554435246e-07	1.7153687475e-06	-1.2181330162e-06	7.0813084205e-06	-6.6800408535e-08	1.7072590208e-06	-1.2582369163e-07	-3.2230888843e-07	-1.5485960759e-06	-5.5360461820e-07
2.2000000000e+00	8.0736729546e-06	6.0995882049e-07	-3.1276549047e-07	2.4026131684e-07	7.7130342278e-07	-5.4775876002e-07	3.1970097265e-06	-2.6240867613e-08	8.0243074280e-07	-6.7595792751e-08	-1.7027602056e-07	-7.7294180275e-07	-2.7970589529e-07
2.4000000000e+00	3.4453860792e-06	3.0049247503e-07	-1.4446212714e-07	8.5826732502e-08	3.5336191041e-07	-2.5019804323e-07	1.4651934451e-06	-1.0586951679e-08	3.8166414976e-07	-3.6358795224e-08	-8.9800560154e-08	-3.8703800371e-07	-1.4210393321e-07
2.6000000000e+00	1.5019887050e-06	1.4885876786e-07	-6.7534308203e-08	2.9129188722e-08	1.6454259841e-07	-1.1591940002e-07	6.8043005211e-07	-4.4641801570e-09	1.8344715036e-07	-1.9581053616e-08	-4.7273848470e-08	-1.9442328621e-07	-7.2590930950e-08
2.8000000000e+00	6.6708099998e-07	7.4143398681e-08	-3.1888087107e-08	8.8978070503e-09	7.7725305199e-08	-5.4415039476e-08	3.1973161993e-07	-2.0048018922e-09	8.9001906847e-08	-1.0560593247e-08	-2.4848585986e-08	-9.7979418512e-08	-3.7279868486e-08
3.0000000000e+00	3.0117997354e-07	3.7123739617e-08	-1.5184661081e-08	2.0691454838e-09	3.7187508542e-08	-2.5856711673e-08	1.5184172589e-07	-9.7140998008e-10	4.3544728963e-08	-5.7056538309e-09	-1.3046124089e-08	-4.9535471218e-08	-1.9244570135e-08
3.2000000000e+00	1.3798612928e-07	1.8682156082e-08	-7.2839200516e-09	1.4273721437e-11	1.7998150571e-08	-1.2427266250e-08	7.2807790034e-08	-5.0765801077e-10	2.1467257172e-08	-3.0888788130e-09	-6.8446578248e-09	-2.5124517540e-08	-9.9834481226e-09
3.4000000000e+00	6.4056555714e-08	9.4474136708e-09	-3.5165236585e-09	-4.3913768355e-10	8.8022330659e-09	-6.0370213927e-09	3.5219861993e-08	-2.8237438847e-10	1.0657002047e-08	-1.6758788449e-09	-3.5898887558e-09	-1.2784235855e-08	-5.2033194675e-09
3.6000000000e+00	3.0093287566e-08	4.7998270961e-09	-1.7073604118e-09	-4.1864510155e-10	4.3461117831e-09	-2.9623442401e-09	1.7175703189e-08	-1.6394905871e-10	5.3243559186e-09	-9.1132983033e-10	-1.8829200034e-09	-6.5258992712e-09	-2.7238872633e-09
3.8000000000e+00	1.4292012794e-08	2.4495445291e-09	-8.3314057979e-10	-2.9984945404e-10	2.1647888200e-09	-1.4674178378e-09	8.4390589876e-09	-9.7576539950e-11	2.6758784024e-09	-4.9671650552e-10	-9.8797753653e-10	-3.3418266167e-09	-1.4318144956e-09
4.0000000000e+00	6.8554874969e-09	1.2555007097e-09	-4.0835617204e-10	-1.9186705423e-10	1.0870371147e-09	-7.3337661996e-10	4.1753653089e-09	-5.8749191844e-11	1.3522427490e-09	-2.7134974654e-10	-5.1873815924e-10	-1.7166855226e-09	-7.5553683153e-10
