#pt	yield	yield*vn_cos[1]	 yield*vn_sin[1]	yield*vn_cos[2]	 yield*vn_sin[2]	yield*vn_cos[3]	 yield*vn_sin[3]	yield*vn_cos[4]	 yield*vn_sin[4]	yield*vn_cos[5]	 yield*vn_sin[5]	yield*vn_cos[6]	 yield*vn_sin[6]
2.0000000000e-01	2.1664024895e-02	4.1180492311e-05	4.3045213610e-05	-4.0009795499e-06	-1.5944236931e-05	-1.4521837204e-05	8.2248206684e-05	3.6855342366e-07	9.4592403985e-07	4.0379756118e-07	6.3742680458e-07	-4.9783930106e-08	-7.3472783494e-08
4.0000000000e-01	1.7384281259e-02	3.7596296501e-06	-3.1279314735e-05	-8.3217873878e-05	-7.3757625739e-05	2.8853779908e-05	-1.6130361831e-04	-1.8765547070e-06	4.9815599775e-06	8.2908646562e-08	-3.0946395205e-07	-4.1764291305e-06	-1.0888487564e-06
6.0000000000e-01	9.9596815697e-03	-6.1658564486e-05	-6.7548485797e-05	1.3871134670e-05	1.6919933752e-05	2.8562578062e-05	-1.6222496679e-04	3.7493041550e-06	-2.6333944335e-05	3.8320021629e-07	8.7512906083e-07	-3.1091551529e-06	-1.0932885573e-06
8.0000000000e-01	5.2729469862e-03	-4.8136705539e-05	-5.2226903422e-05	6.2441291153e-05	5.9321057463e-05	-4.2112067039e-06	2.4915131548e-05	2.4882589854e-06	-1.5250487170e-05	-1.0955566408e-08	1.3871001553e-07	7.4683595813e-06	2.5760574731e-06
1.0000000000e+00	2.7096014022e-03	-2.2103530458e-05	-3.1379987373e-05	5.9502384600e-05	5.7545382739e-05	-2.0141471172e-05	1.1450076441e-04	-6.4240425486e-07	3.3818881552e-06	6.2158934674e-09	1.5193013142e-07	7.4344432842e-06	2.5617246659e-06
1.2000000000e+00	1.3692855807e-03	-5.7685601543e-06	-1.7913974296e-05	4.1585131354e-05	4.2275702139e-05	-2.0897192357e-05	1.1808233523e-04	-1.8472423439e-06	1.1838128471e-05	6.6878354974e-08	1.7310683810e-07	2.3459852254e-06	7.9908249433e-07
1.4000000000e+00	6.8532337347e-04	1.3158128333e-06	-1.0331847475e-05	2.5164544377e-05	2.7445796479e-05	-1.6009065471e-05	9.0241105951e-05	-1.6810344515e-06	1.2363060173e-05	1.3910858920e-08	-1.8552326195e-08	-1.6279429956e-06	-5.6213512840e-07
1.6000000000e+00	3.4137670072e-04	3.3141431665e-06	-6.0486759380e-06	1.3988322782e-05	1.6660213808e-05	-1.0671943642e-05	6.0203735076e-05	-1.1310853191e-06	9.7656368239e-06	-6.1127345928e-08	-2.3100948089e-07	-3.2388669393e-06	-1.1082416157e-06
1.8000000000e+00	1.6981314960e-04	3.1881018658e-06	-3.5504244299e-06	7.3445808351e-06	9.7148205989e-06	-6.5784268718e-06	3.7240888738e-05	-6.5220000322e-07	6.7700477624e-06	-1.0720139917e-07	-3.4072174287e-07	-3.2767556419e-06	-1.1164485347e-06
2.0000000000e+00	8.4546841526e-05	2.4381783174e-06	-2.0686552456e-06	3.6961170318e-06	5.5230920583e-06	-3.8636829056e-06	2.1993521091e-05	-3.4194587242e-07	4.3580637556e-06	-1.1633953592e-07	-3.4711714502e-07	-2.6534460449e-06	-9.0324762276e-07
2.2000000000e+00	4.2195831788e-05	1.6743807169e-06	-1.1908015671e-06	1.7964952507e-06	3.0888236510e-06	-2.1993984358e-06	1.2604864895e-05	-1.6790703243e-07	2.6784980827e-06	-1.0236790317e-07	-2.9501122871e-07	-1.9128308742e-06	-6.5286508947e-07
2.4000000000e+00	2.1130681630e-05	1.0803088271e-06	-6.7681157686e-07	8.4594389209e-07	1.7090956924e-06	-1.2265094545e-06	7.0805630235e-06	-7.8524656500e-08	1.5964268763e-06	-7.9982163847e-08	-2.2471141601e-07	-1.2838080180e-06	-4.4092689854e-07
2.6000000000e+00	1.0624251461e-05	6.6953654880e-07	-3.8016082273e-07	3.8566956831e-07	9.3920035447e-07	-6.7479532482e-07	3.9235048124e-06	-3.5490717063e-08	9.3151821018e-07	-5.7936987649e-08	-1.5904100185e-07	-8.2138699736e-07	-2.8490334119e-07
2.8000000000e+00	5.3651833950e-06	4.0367539647e-07	-2.1137581683e-07	1.6941209977e-07	5.1394545342e-07	-3.6807334248e-07	2.1539401255e-06	-1.5738883210e-08	5.3542785748e-07	-3.9865491155e-08	-1.0684782945e-07	-5.0809244100e-07	-1.7859245059e-07
3.0000000000e+00	2.7218295571e-06	2.3864812790e-07	-1.1655968406e-07	7.0878557776e-08	2.8056981641e-07	-1.9974046668e-07	1.1750391073e-06	-6.9952947052e-09	3.0442711718e-07	-2.6446469971e-08	-6.9084142063e-08	-3.0665665735e-07	-1.0957784897e-07
3.2000000000e+00	1.3872790432e-06	1.3907271816e-07	-6.3846200797e-08	2.7557623278e-08	1.5300782176e-07	-1.0810541865e-07	6.3834542338e-07	-3.2176126530e-09	1.7171161206e-07	-1.7084721921e-08	-4.3389296654e-08	-1.8170784808e-07	-6.6192148564e-08
3.4000000000e+00	7.1038697630e-07	8.0182507654e-08	-3.4786819386e-08	9.3772662088e-09	8.3436355186e-08	-5.8462345948e-08	3.4586919458e-07	-1.5936181266e-09	9.6285632109e-08	-1.0822235815e-08	-2.6645705499e-08	-1.0617319719e-07	-3.9524959779e-08
3.6000000000e+00	3.6545293534e-07	4.5858863879e-08	-1.8874168807e-08	2.2601830665e-09	4.5527252788e-08	-3.1631955042e-08	1.8711551765e-07	-8.7556424336e-10	5.3757534187e-08	-6.7540245952e-09	-1.6077653810e-08	-6.1372534895e-08	-2.3396154423e-08
3.8000000000e+00	1.8885690217e-07	2.6069014735e-08	-1.0206565302e-08	-2.0056039363e-10	2.4870387912e-08	-1.7140133149e-08	1.0116013549e-07	-5.3310850451e-10	2.9918326050e-08	-4.1672484372e-09	-9.5662359449e-09	-3.5179935310e-08	-1.3756656506e-08
4.0000000000e+00	9.8027393456e-08	1.4751200613e-08	-5.5046517169e-09	-8.2664007555e-10	1.3606535546e-08	-9.3075566799e-09	5.4686237172e-08	-3.4941012676e-10	1.6612724676e-08	-2.5483314278e-09	-5.6283662710e-09	-2.0034350772e-08	-8.0468571122e-09
